E(MeV)  pendfb7/Pu240:2
3.96074407e-07  0.014167066
3.96558625e-07  0.014575994
3.97042844e-07  0.014994937
3.97527063e-07  0.015423938
3.98011282e-07  0.01586304
3.984955e-07  0.016312284
3.98917756e-07  0.016712355
3.99340012e-07  0.017120202
3.99762268e-07  0.017535853
4.00184523e-07  0.017959337
4.00606779e-07  0.018390684
4.01029035e-07  0.018829923
4.01451291e-07  0.019277083
4.01873546e-07  0.019732192
4.02299382e-07  0.020199243
4.02938135e-07  0.020915102
4.03576887e-07  0.021649394
4.04215641e-07  0.022402224
4.04854393e-07  0.023173694
4.05494951e-07  0.023966171
4.06139119e-07  0.024782235
4.06783287e-07  0.025617581
4.07427454e-07  0.026472319
4.08071622e-07  0.027346561
4.08715789e-07  0.028240415
4.09365417e-07  0.029161826
4.10015046e-07  0.030103416
4.10664674e-07  0.031065297
4.11314302e-07  0.032047588
4.1196393e-07  0.033050408
4.12617229e-07  0.034079715
4.13272365e-07  0.035133007
4.139275e-07  0.036207538
4.14582635e-07  0.037303435
4.1523777e-07  0.038420822
4.15894756e-07  0.039563072
4.16555445e-07  0.040733809
4.17216134e-07  0.041926787
4.17876822e-07  0.043142135
4.18537511e-07  0.044379987
4.19198199e-07  0.045640472
4.19864489e-07  0.046934703
4.20530778e-07  0.048252225
4.21197068e-07  0.049593179
4.21863357e-07  0.050957702
4.22529646e-07  0.052345934
4.23199701e-07  0.053766065
4.24095618e-07  0.055702831
4.24991535e-07  0.057683322
4.25887451e-07  0.059707885
4.26787165e-07  0.061785741
4.27690677e-07  0.063917818
4.28594188e-07  0.066095803
4.29497699e-07  0.06832007
4.3040504e-07  0.070600716
4.3131621e-07  0.072938717
4.3222738e-07  0.075324938
4.3313855e-07  0.077759769
4.34053583e-07  0.080254242
4.34972478e-07  0.082809384
4.35891372e-07  0.085415182
4.36810266e-07  0.088072053
4.37733055e-07  0.090792007
4.38659739e-07  0.093576133
4.39586423e-07  0.096413497
4.40513107e-07  0.099304541
4.41443718e-07  0.102262308
4.42378258e-07  0.105287952
4.43312797e-07  0.108369566
4.44247337e-07  0.111507624
4.45185837e-07  0.114716258
4.46128299e-07  0.11799669
4.4707076e-07  0.121335987
4.48013221e-07  0.124734654
4.48959677e-07  0.128207982
4.49910128e-07  0.131757257
4.50860579e-07  0.135368472
4.51811029e-07  0.139042156
4.52765508e-07  0.142794824
4.53724016e-07  0.146627834
4.54682524e-07  0.15052604
4.55641032e-07  0.154490009
4.56603602e-07  0.158537534
4.57570235e-07  0.162670054
4.58536868e-07  0.166871223
4.595035e-07  0.171141638
4.6047423e-07  0.175500464
4.61449058e-07  0.179949216
4.62911298e-07  0.186758119
4.64377671e-07  0.193751839
4.65852306e-07  0.200954415
4.67326942e-07  0.208329208
4.68809912e-07  0.215921702
4.70297049e-07  0.223715197
4.71784185e-07  0.231691056
4.73283928e-07  0.23992175
4.74783671e-07  0.248343041
4.76287652e-07  0.256982174
4.77800108e-07  0.265868671
4.79312564e-07  0.274957181
4.80833568e-07  0.284303635
4.82358845e-07  0.293887301
4.83884123e-07  0.3036852
4.8542233e-07  0.313786191
4.86960537e-07  0.324111288
4.88503091e-07  0.334693841
4.90054337e-07  0.345569869
4.91605583e-07  0.356683782
4.93165597e-07  0.368103894
4.94729994e-07  0.379804756
4.9629439e-07  0.391758258
4.97872047e-07  0.404072727
4.99449705e-07  0.416651776
5.01031821e-07  0.429536007
5.02622853e-07  0.44276921
5.04213885e-07  0.456283699
5.05813908e-07  0.470162499
5.07418427e-07  0.48437465
5.09022945e-07  0.498886031
5.10641066e-07  0.513828122
5.12259186e-07  0.529083922
5.13881878e-07  0.544702738
5.15513715e-07  0.560737661
5.17145553e-07  0.577106728
5.18786612e-07  0.593910546
5.20432282e-07  0.611111676
5.22077952e-07  0.628668948
5.23737572e-07  0.646741478
5.25397193e-07  0.665187883
5.27061503e-07  0.684067894
5.28735192e-07  0.703445784
5.30408881e-07  0.72322262
5.32092029e-07  0.743520107
5.33779907e-07  0.764293115
5.35467783e-07  0.785492026
5.37169968e-07  0.807309087
5.38872153e-07  0.829573696
5.40579148e-07  0.852358103
5.42295763e-07  0.875739985
5.44012378e-07  0.899600111
5.45738693e-07  0.924085473
5.4746986e-07  0.949141872
5.49201026e-07  0.974709736
5.50946868e-07  1.00102124
5.52692709e-07  1.02787097
5.54443484e-07  1.05534652
5.56204124e-07  1.08354197
5.57964765e-07  1.11231409
5.59735356e-07  1.14184069
5.61510922e-07  1.17205691
5.63286488e-07  1.20289153
5.65077106e-07  1.23462513
5.66867723e-07  1.26701057
5.686634e-07  1.30015407
5.70469196e-07  1.33416982
5.72274992e-07  1.3688856
5.74090994e-07  1.40451663
5.75912098e-07  1.44098535
5.77733202e-07  1.47820649
5.79569744e-07  1.51651952
5.81406285e-07  1.55562691
5.83248016e-07  1.59565774
5.85100126e-07  1.63675085
5.86952236e-07  1.67869913
