E(MeV)  pendfb7/Ni58:2
0.190603575  0.715651244
0.190630796  0.775689332
0.190658017  0.83938426
0.190685238  0.906888623
0.190712459  0.978358968
0.19073968  1.05395817
0.190766901  1.13398053
0.190808042  1.26338913
0.190849182  1.40344811
0.190891465  1.559245
0.190936033  1.73677635
0.190980602  1.92951133
0.1910206  2.11561524
0.191058312  2.30302266
0.191096023  2.50267723
0.191133736  2.71486503
0.191171448  2.93988401
0.191219445  3.24576149
0.191265157  3.55838818
0.191305154  3.85033093
0.191339438  4.11650612
0.191368007  4.35376566
0.191390863  4.56119258
0.191407547  4.73400072
0.191418061  4.86491084
0.19142549  4.98184264
0.191429832  5.06993983
0.191434175  5.18576853
0.191437432  5.30275796
0.191439603  5.40214081
0.191441831  5.52818834
0.191444117  5.68992927
0.191446402  5.8927914
0.191448117  6.07761288
0.19144983  6.29442974
0.191451373  6.52031727
0.191452916  6.77757754
0.191454459  7.0679128
0.191456001  7.39198651
0.191458058  7.87661849
0.191460344  8.48041845
0.19146263  9.14060466
0.191468173  10.8342215
0.191470116  11.3956449
0.19147223  11.9448081
0.191473932  12.3208544
0.191475612  12.6196314
0.191476983  12.8024283
0.191478446  12.9315217
0.191480261  12.9920951
0.191481996  12.9453437
0.191483433  12.8310042
0.191484869  12.6522257
0.191486929  12.2945974
0.191488596  11.9312749
0.191490557  11.4389567
0.191497616  9.43899194
0.191499773  8.8590494
0.191501734  8.37480959
0.191503695  7.94004907
0.191505656  7.5589034
0.191507616  7.23221699
0.191509577  6.95762839
0.191511538  6.73134626
0.191513499  6.54819766
0.19151546  6.40245201
0.191517667  6.27596827
0.191519873  6.18185171
0.191522814  6.09497683
0.191525755  6.04032547
0.191529579  6.00162611
0.191536638  5.98510352
0.19154605  6.01479731
0.191560169  6.10299246
0.1915837  6.29408259
0.1916339  6.76311481
0.1917092  7.52071627
0.1919351  9.87211413
0.1920355  10.858466
0.1921108  11.5382308
0.1921861  12.1494719
0.1922614  12.680048
0.1923367  13.1214916
0.192412  13.4693689
0.1924873  13.7231631
0.192626633  13.9955646
0.192651071  14.1673809
0.19267568  14.0144655
0.192845855  13.807517
0.19295825  13.5497174
0.193070645  13.2102588
0.19318304  12.8147502
0.193771539  10.4906548
0.19397348  9.75440819
0.193982195  9.78848374
0.193986968  9.85275991
0.19399257  9.98101248
0.19400336  10.2926365
0.1940099  10.3728002
0.194014233  10.3341404
0.194019628  10.1951762
0.194030543  9.81895647
0.194036768  9.66337785
0.19404486  9.54999762
0.19405731  9.47293139
0.19415503  9.12979179
0.194326071  8.5858054
0.194549548  7.93826059
0.194710828  7.5110053
0.194952748  6.9262344
0.195194667  6.40054479
0.195355947  6.07848537
0.195597867  5.63150128
0.195837771  5.22564437
0.196201497  4.67173828
0.196252074  4.61354832
0.196270368  4.60534497
0.196284357  4.61625681
0.196294042  4.64887827
0.196299853  4.69506144
0.196303727  4.7502039
0.196306633  4.81369229
0.196309538  4.90597268
0.196311691  5.00010636
0.196313843  5.12296637
0.196315995  5.28176806
0.196317609  5.42915268
0.196319224  5.604656
0.196320838  5.81132231
0.196322452  6.05216786
0.196324066  6.32950775
0.19632568  6.64476881
0.196327402  7.02318119
0.196329339  7.49868919
0.196331276  8.02141991
0.196334074  8.83932658
0.196338378  10.1423818
0.19634053  10.7540222
0.196342682  11.2970564
0.196344297  11.6409091
0.196345782  11.897694
0.196347418  12.1054866
0.196348967  12.2231271
0.196350517  12.2599548
0.196351808  12.2280402
0.196353562  12.095326
0.19635495  11.9210047
0.196356565  11.647945
0.196358179  11.3090057
0.196360278  10.7887797
0.196362322  10.220903
0.196367648  8.64762443
0.196370016  7.98315553
0.196371792  7.52180117
0.19637346  7.12399394
0.196375074  6.77483563
0.196376688  6.46202709
0.196378302  6.1853115
0.196379916  5.94331456
0.196381531  5.73371182
0.196383145  5.5540005
0.196384759  5.40096703
0.196386373  5.27142904
0.196388525  5.12987377
0.196390462  5.02771031
0.196393045  4.92077502
0.196396488  4.81662164
0.196399932  4.74231752
0.196405582  4.6591688
0.1964122  4.59501301
0.196421024  4.5366758
0.196435013  4.47405999
0.19646084  4.39823935
0.196496351  4.32495038
0.19658244  4.18892047
0.196728792  3.99194879
0.196987059  3.67557752
0.197296799  3.32490135
0.197586641  3.01825248
0.197840867  2.76707961
0.197930116  2.686857
0.197997729  2.63683349
0.198041001  2.62269445
0.198059933  2.63021236
0.198073185  2.64754987
0.198083124  2.6731234
0.198091035  2.70738916
0.198097932  2.75518637
0.19810253  2.80303817
0.198106181  2.85598249
0.198108885  2.90791809
0.19811159  2.9752719
0.198113618  3.03933464
0.198115646  3.11858486
0.198117675  3.21714309
0.198119703  3.33987062
0.198121055  3.43800764
0.198122408  3.55155561
0.19812376  3.68246766
0.198125112  3.83306488
0.198126464  4.00566631
0.198127986  4.22920288
0.198129507  4.48660705
0.198131028  4.7809265
0.198132549  5.11456691
0.19813407  5.48919025
0.198135254  5.8096474
0.198136606  6.20618981
0.198137959  6.63457818
0.198139987  7.3307749
0.198142016  8.08114931
0.198147425  10.1911081
0.198149453  10.9455004
0.198151481  11.6305058
0.19815282  12.0289755
0.198154145  12.3710735
0.198155348  12.6303028
0.198156971  12.8938305
0.198158161  13.0193253
0.198160011  13.0945995
0.198161515  13.0463878
0.198162759  12.9332624
0.198164017  12.7539103
0.19816568  12.4231214
0.198167032  12.0830953
0.198168384  11.6876682
0.198170413  11.0097566
0.198172239  10.3365979
0.198178391  7.9399007
0.198180419  7.1960983
0.198181772  6.73016185
0.198183124  6.29308652
0.198184476  5.88693437
0.198185828  5.51308737
0.198187079  5.19635526
0.198188229  4.92974531
0.198189378  4.68628958
0.198190528  4.46472298
0.198191677  4.26436769
0.198192827  4.0836456
0.198193976  3.92153153
0.198195126  3.77633812
0.198196377  3.63610667
0.198197729  3.50326016
0.198199081  3.38767959
0.198200433  3.28726594
0.198202462  3.16082412
0.19820449  3.05842853
0.198206518  2.97511367
0.19820875  2.90070117
0.198210981  2.84032706
0.198213956  2.77607382
0.198218418  2.70384027
0.198223422  2.64489717
0.198228425  2.60049347
0.198235931  2.55064709
0.198245194  2.50593005
0.198258716  2.45931216
0.198280352  2.40797776
0.198308749  2.3602294
0.198349317  2.30772273
0.198430453  2.22183714
0.198581906  2.08054197
0.198830722  1.86389049
0.199150808  1.59965438
0.199423799  1.38523151
0.19967579  1.19515307
0.199885784  1.04376841
0.200053778  0.926964724
0.200221773  0.81411561
0.20040212  0.698095498
0.20050625  0.633699646
0.200512625  0.632120192
0.200516875  0.633537101
0.20052025  0.637191096
0.200524  0.645003508
0.20052775  0.657691846
0.20053075  0.671546874
0.200541  0.732364622
0.200544225  0.748159167
0.2005471  0.757209734
0.2005498  0.760144301
0.2005523  0.757606812
0.2005545  0.751288672
0.200557  0.740003286
0.2005605  0.718694184
0.200567625  0.668349374
0.200570813  0.647975009
0.200574  0.630812073
0.20057775  0.615132577
0.200584  0.598356504
0.2005895  0.589996188
0.200606  0.576799487
0.200689345  0.527265886
0.200820167  0.454149495
0.200923208  0.399338507
0.201052009  0.334342606
0.201129289  0.297324513
0.201205594  0.262334179
0.201281898  0.229063222
0.201332767  0.20818159
0.201367451  0.195185213
0.201388261  0.188612136
0.201402135  0.185442919
0.201413696  0.184396108
0.201419477  0.184894462
0.201424391  0.186248891
0.201428076  0.188147278
0.201431761  0.191255804
0.201434218  0.194366077
0.201436675  0.198737966
0.201438517  0.203190248
0.201439999  0.207765064
0.2014413  0.212716783
0.2014426  0.218753706
0.201443901  0.226138514
0.201445201  0.23516668
0.201446068  0.242283225
0.201446935  0.25042129
0.201447802  0.259721507
0.201448669  0.270340012
0.201449536  0.282449171
0.201450403  0.296238123
0.20145127  0.311913084
0.201452137  0.329697369
0.201453004  0.349831059
0.201453872  0.372598091
0.201454739  0.398217191
0.201455606  0.426997038
0.201456473  0.459232391
0.20145734  0.495225819
0.201458207  0.535284102
0.201459074  0.579713946
0.201459941  0.628817012
0.201460808  0.682884275
0.201461675  0.742189741
0.201462253  0.784761576
0.201463121  0.853420681
0.201463988  0.927836426
0.201464855  1.00823427
0.201465722  1.09471159
0.201466589  1.18730546
0.201467456  1.28598486
0.201468323  1.39064342
0.20146948  1.53928366
0.201471503  1.82168732
0.201473237  2.08260927
0.201478555  2.92568486
0.201480289  3.18712359
0.20148185  3.40390524
0.201483988  3.65963261
0.201485376  3.79344503
0.201486532  3.8823348
0.201487573  3.94330915
0.201488821  3.99120755
0.201490324  4.01105609
0.201491295  4.00160458
0.20149222  3.97646648
0.201493237  3.93107343
0.201494393  3.85780286
0.201495781  3.74140145
0.201497168  3.5972211
0.201498787  3.39896413
0.201500579  3.15004172
0.201502486  2.8621847
0.201506648  2.20887845
0.201508383  1.94660916
0.201509539  1.77994157
0.201510695  1.62133691
0.201511736  1.48627325
0.201512661  1.37290551
0.201513586  1.26607302
0.201514511  1.16593615
0.201515436  1.07255736
0.201516361  0.985911001
0.201517286  0.905893762
0.20151821  0.832411617
0.201518969  0.776715689
0.201519857  0.716682287
0.201520746  0.661866589
0.201521635  0.612049226
0.201522524  0.566924016
0.201523412  0.526218822
0.201524301  0.489523117
0.20152519  0.456567641
0.201526079  0.427040924
0.201526967  0.400669208
0.201527856  0.377104116
0.201528622  0.35886522
0.201529562  0.338840735
0.201530501  0.321163683
0.201531441  0.305532285
0.20153238  0.29173863
0.20153332  0.279534165
0.201534259  0.268747626
0.201535198  0.259188798
0.201536607  0.246810065
0.201538016  0.236390895
0.201539425  0.227556431
0.201540835  0.219996406
0.201542243  0.213479291
0.201543977  0.206582362
0.201546362  0.198654031
0.201548747  0.19205792
0.201551131  0.186436438
0.201554311  0.180041978
0.20155749  0.17457745
0.201562259  0.167624691
0.201567028  0.161750873
0.201571508  0.156951471
0.201577289  0.151526478
0.20158596  0.144567442
0.201594631  0.138606252
0.201603301  0.13334916
0.201614862  0.127119476
0.201629892  0.119954196
0.201644921  0.113522937
0.201667466  0.104810292
0.201687303  0.097802408
0.201711947  0.089736626
0.201736592  0.082227492
0.201761236  0.075156692
0.201785729  0.068533073
0.201816154  0.06080634
0.201840495  0.054998022
0.201864835  0.049507789
0.201889176  0.044327589
0.201913516  0.039453704
0.201931772  0.035997954
0.201950027  0.032713751
0.201968282  0.029601566
0.201988566  0.026346677
0.202003779  0.024047225
0.202018992  0.02187055
0.202034205  0.019817337
0.202049417  0.017888008
0.202063616  0.016202789
0.202077815  0.014633567
0.202088465  0.013533425
0.202099113  0.012500114
0.202109762  0.011534531
0.202120411  0.010638226
0.20213106  0.009812858
0.202141709  0.009060317
0.202152358  0.008382757
0.202159457  0.007973907
0.202166303  0.007612928
0.202172895  0.007296944
0.202179487  0.007012738
0.202186079  0.006761226
0.202192672  0.006543473
0.202199264  0.006360768
0.202205856  0.006214352
0.202212448  0.006105553
0.202218787  0.006037749
0.202227914  0.006006493
0.202232985  0.006024591
0.202238056  0.006069243
0.202243127  0.006141531
0.202248198  0.006242644
0.202253269  0.006373894
0.20225834  0.006536729
0.202263411  0.006732748
0.202268482  0.006963727
0.202273553  0.007231636
0.202278624  0.007538668
0.202283695  0.00788727
0.202288766  0.008280179
0.202293837  0.008720464
0.202298908  0.009211572
0.202303979  0.009757391
0.202309049  0.01036219
0.202313106  0.010892027
0.202317163  0.011465729
0.20232122  0.012086474
0.202325276  0.012757623
0.202329333  0.013483451
0.20233339  0.014268208
0.202337447  0.015116835
0.202341503  0.016034649
0.202346828  0.017355553
0.202352153  0.018823233
0.202355702  0.019892285
0.202359252  0.021041896
0.202362802  0.022279134
0.202366352  0.02361228
0.202369901  0.02505026
0.202374465  0.027071299
0.202379029  0.029309976
0.202383593  0.031797206
0.202386635  0.033610985
0.202389678  0.035564829
0.20239272  0.037671888
0.202395611  0.039831862
0.202399718  0.043196545
0.202402456  0.045656318
0.202405194  0.048310734
0.202407933  0.051181981
0.202410671  0.054292054
0.202413409  0.05766957
0.202416147  0.061346327
0.202419495  0.066303091
0.202421726  0.06992398
0.202423957  0.073830791
0.202426188  0.078054995
0.20242842  0.082634766
0.202430651  0.08760745
0.202432882  0.093022871
0.202435012  0.098657207
0.20243704  0.104495031
0.202439069  0.110854923
0.202441097  0.117796063
0.202443126  0.125401891
0.202445154  0.133755013
0.202447182  0.142965746
0.20244921  0.153161517
0.202451036  0.16331065
0.202452659  0.173213731
0.202454282  0.184062786
0.202455904  0.195981632
0.202457527  0.209140658
0.20245915  0.223718094
0.202460773  0.239934959
0.20246199  0.253327775
0.202463206  0.267907737
0.202464626  0.286649732
0.202466046  0.307503468
0.202467111  0.324720824
0.202468176  0.343460418
0.20246924  0.363875705
0.202470305  0.386198818
0.20247137  0.410627503
0.202472435  0.437401802
0.2024735  0.466787299
0.202474564  0.499044748
0.202475579  0.532810844
0.202476593  0.569768766
0.202477607  0.610274963
0.202478621  0.654677507
0.202479636  0.703397136
0.20248065  0.756729451
0.202481664  0.815129842
0.202482678  0.879022712
0.202483591  0.941610134
0.202484504  1.00932382
0.202485417  1.08248406
0.202486329  1.16131617
0.202487242  1.2462973
0.202488155  1.33763243
0.202489068  1.43558699
0.20248998  1.54027805
0.202491198  1.69110004
0.202492415  1.85467282
0.202493632  2.03128045
0.202494849  2.2208778
0.202496066  2.42317605
0.202497688  2.71152564
0.202499514  3.05915272
0.202501847  3.53136927
0.202507222  4.65995708
0.202509047  5.02349951
0.202510792  5.34523009
0.202512536  5.63169753
0.202514159  5.85880955
0.202515781  6.0411064
0.202516999  6.14537545
0.202518215  6.21959351
0.202520162  6.27339194
0.20252146  6.26389061
0.202522678  6.22215575
0.202524138  6.13144597
0.202525645  5.99375129
0.202526999  5.83489841
0.202528353  5.64627258
0.202529735  5.42706467
0.202531596  5.09721422
0.202533612  4.70732906
0.202539349  3.53681158
0.20254121  3.17186863
0.202542994  2.84049221
0.202544544  2.5706179
0.202546094  2.31950081
0.202547256  2.14422972
0.202548535  1.96446523
0.202549543  1.83251354
0.202550551  1.70902932
0.202551559  1.59383249
0.202552567  1.48667705
0.202553575  1.38726354
0.202554583  1.29525075
0.202555591  1.21026664
0.202556715  1.12330943
0.202557645  1.05719806
0.202558575  0.996028532
0.202559506  0.939422393
0.202560436  0.887186376
0.202561677  0.823661867
0.202562917  0.766609819
0.202564158  0.715284139
0.202565398  0.66916078
0.202566406  0.635081598
0.202567569  0.599180766
0.202568732  0.566574232
0.202569895  0.536912051
0.202571058  0.509879417
0.20257222  0.485214762
0.202573771  0.455514837
0.202575321  0.429042953
0.202576872  0.405322653
0.202578422  0.384009675
0.202580283  0.361135755
0.202582144  0.340796412
0.202584005  0.322616589
0.202585865  0.306296456
0.202587725  0.291571874
0.202589586  0.278225534
0.202592067  0.262289591
0.202594548  0.248167814
0.202597028  0.235592132
0.202599819  0.223008081
0.202602921  0.210676034
0.202606022  0.199820491
0.202609123  0.190214053
0.202612224  0.181676029
0.202615325  0.174058463
0.202618426  0.167238998
0.202623077  0.158288386
0.202627729  0.150626804
0.20263238  0.144039643
0.202637032  0.138351896
0.202641683  0.133428668
0.202646335  0.12915711
0.202650986  0.125448874
0.202657188  0.12125243
0.20266339  0.117782813
0.202669592  0.114927244
0.202678585  0.111696613
0.202687423  0.10938705
0.202696261  0.107775613
0.202705099  0.106740433
0.202719829  0.10606123
0.202731923  0.106308646
0.202744017  0.107148806
0.202756111  0.108486956
0.202774252  0.111285341
0.202792393  0.11488769
0.202810534  0.119137335
0.202829637  0.124248791
0.202855747  0.132152264
0.202881858  0.140984605
0.202907968  0.150667962
0.202935025  0.161535312
0.202963027  0.173626652
0.20299103  0.186569501
0.203033033  0.207493513
0.203075037  0.230122169
0.20311704  0.254489331
0.203159044  0.280588842
0.203201047  0.308422727
0.203243051  0.338004064
0.203285055  0.369350661
0.203327058  0.402484993
0.203383063  0.449500939
0.203439068  0.499782897
0.203495073  0.553426386
0.203551077  0.610462953
0.20359308  0.655522616
0.203649085  0.718707282
0.20370509  0.785458787
0.203761095  0.856292045
0.203835768  0.955991935
0.203910441  1.0624236
0.203985114  1.17572646
0.204041118  1.26508011
0.204115791  1.3906754
0.204190464  1.52342531
0.204265137  1.66340152
0.20433981  1.81065594
0.204414483  1.96521873
0.204526493  2.21115953
0.204638502  2.47269446
0.204750512  2.75112529
0.204862521  3.04457258
0.204974531  3.35395615
0.205123877  3.78842834
0.205273223  4.24658712
0.205459905  4.84839204
0.205683924  5.60606254
0.205982616  6.65807491
0.206355981  8.01744866
0.206542664  8.73232013
0.206654673  9.20008909
0.206738681  9.59629162
0.206794686  9.90026856
0.20685069  10.2585698
0.206891527  10.5766472
0.20693003  10.9443571
0.206955699  11.2418145
0.206981368  11.5996046
0.207004704  11.9969692
0.207022206  12.3548246
0.207039707  12.7797953
0.207057208  13.2914759
0.207068876  13.6934873
0.207082293  14.2306429
0.207093669  14.7619235
0.207105045  15.3778096
0.207116421  16.0963829
0.207127797  16.9390073
0.207138273  17.8454712
0.207146947  18.7060837
0.207155621  19.6798372
0.207164295  20.7789179
0.20717297  22.0135845
0.207181643  23.3884785
0.207189627  24.7750526
0.207201603  27.0396031
0.207221562  31.0095645
0.207229546  32.4897358
0.20723753  33.7838181
0.207243518  34.5778177
0.20724881  35.1223754
0.207255404  35.5645703
0.207262439  35.7231493
0.207268535  35.5935564
0.20727463  35.225995
0.207280726  34.642236
0.207286822  33.8735457
0.207293527  32.8588795
0.207301451  31.5007879
0.207324513  27.2553406
0.207337009  25.1150163
0.207345339  23.8215672
0.207355499  22.4035219
0.207365658  21.1588896
0.207375818  20.0757783
0.207385977  19.137965
0.207395629  18.3648601
0.20740528  17.6911166
0.207414932  17.1029558
0.207429409  16.3562033
0.207443886  15.7429606
0.207458363  15.2364473
0.207473348  14.8021001
0.207493667  14.3276709
0.207513986  13.9546624
0.207534304  13.6585921
0.207564782  13.3211296
0.207585101  13.14945
0.207625738  12.8967524
0.20766536  12.7326517
0.207759842  12.5309803
0.20787769  12.4679122
0.208023985  12.5058644
0.2085604  12.8167046
0.2088855  12.9324404
0.20926148  12.9717108
0.20927382  13.004904
0.209281545  13.084781
0.20928832  13.2312669
0.209303632  13.7230981
0.209310015  13.8034467
0.209314879  13.7558983
0.209331003  13.2501043
0.209337778  13.0937094
0.209346416  12.9989439
0.20936962  12.9571376
0.209847475  12.7949646
0.20985895  12.8163795
0.2098657  12.8751788
0.20988568  13.28102
0.209891891  13.3303137
0.20989837  13.2756088
0.209915355  12.9429739
0.209925877  12.840734
0.209944156  12.7955562
0.210405564  12.4796714
0.210688177  12.1687759
0.21076604  12.0205333
0.210817948  11.8747188
0.2108576  11.7094241
0.210884996  11.5408463
0.210905904  11.3564409
0.210920323  11.1809389
0.210934742  10.9395993
0.210945556  10.6889756
0.210952766  10.4704285
0.210958533  10.2530837
0.210965022  9.94593762
0.210969348  9.69210213
0.210973673  9.38736807
0.210977278  9.08569548
0.210980883  8.73259858
0.210984488  8.32089932
0.210987191  7.97048487
0.210991697  7.30504928
0.210995302  6.70556468
0.211004314  5.08261294
0.211007017  4.62456006
0.211008819  4.34611265
0.211010189  4.15404632
0.211011595  3.9782376
0.211013001  3.82732177
0.211014046  3.73316407
0.2110152  3.64864694
0.211016498  3.57976551
0.211017219  3.5541307
0.211018805  3.53102423
0.211019958  3.5439399
0.21102104  3.57938862
0.211022211  3.64346862
0.211023274  3.72477648
0.211024284  3.82221774
0.211025365  3.94786513
0.211026735  4.13775795
0.211027888  4.32284811
0.211029186  4.5570101
0.211030772  4.87686919
0.211031925  5.13008306
0.211033656  5.53787551
0.211035386  5.97190028
0.211043749  8.19770339
0.211046633  8.9221841
0.211049517  9.58626736
0.211052401  10.1772101
0.21105514  10.6654341
0.211057736  11.0624243
0.211060331  11.3983649
0.211062927  11.6785399
0.211065883  11.9373817
0.211069199  12.1630894
0.211074173  12.4013465
0.211079292  12.5563216
0.211084699  12.654773
0.211094792  12.7371007
0.211104165  12.7543144
0.211288007  12.3383559
0.211443732  12.1256876
0.211789788  11.7814622
0.212712604  11.0140718
0.213866124  10.1367425
0.214846616  9.45653174
0.215481052  9.06850681
0.215787475  8.92352828
0.216005129  8.87702606
0.216109879  8.89763631
0.216189625  8.95355692
0.216251649  9.03960892
0.216309243  9.17642447
0.216344685  9.30501029
0.216367391  9.42178441
0.216376805  9.50526114
0.216382343  9.59513859
0.216386497  9.70495442
0.21638993  9.83778271
0.216394028  10.0618889
0.216397406  10.3080519
0.216401393  10.6679348
0.216410475  11.6152089
0.216413798  11.9104729
0.216416677  12.0998458
0.216419646  12.2112543
0.216421872  12.2331014
0.216424541  12.190049
0.216427753  12.049065
0.216431076  11.8259703
0.216439936  11.1121287
0.216443592  10.8650847
0.216446915  10.6919225
0.216451123  10.5455625
0.216455024  10.4738171
0.216460414  10.4498144
0.216467601  10.501021
0.2164764  10.630464
0.216485198  10.8064801
0.216493578  11.0240527
0.216499863  11.2409322
0.216504751  11.4670905
0.216508941  11.7274378
0.216511734  11.9506224
0.216514387  12.2111029
0.216516901  12.5110724
0.216519415  12.8714651
0.216521929  13.2993754
0.216524582  13.8286697
0.216527376  14.4713548
0.216530169  15.1909977
0.216539107  17.6878025
0.2165419  18.3729537
0.216544637  18.9190791
0.216546872  19.245707
0.216549218  19.4556511
0.216551676  19.5210619
0.216553855  19.4484156
0.216556203  19.2436555
0.216558997  18.8563258
0.216562242  18.2669337
0.216570157  16.662252
0.216573246  16.1232711
0.216576334  15.6846316
0.216578651  15.4280535
0.216581894  15.1720332
0.216585137  15.0255255
0.216589431  14.9703942
0.216594249  15.0483651
0.216599067  15.2256387
0.21660648  15.6151096
0.216613893  16.0869145
0.216650217  18.7585227
0.216659607  19.378177
0.21666875  19.8774532
0.216677646  20.2291812
0.21668575  20.4112925
0.216691779  20.453204
0.216698526  20.4029685
0.216705271  20.2525138
0.216712239  19.9991044
0.216719652  19.6333002
0.216729536  19.021947
0.216743374  18.0115497
0.216772779  15.7377904
0.216788346  14.6458961
0.216798724  13.9889729
0.216811079  13.2824876
0.216823434  12.6517412
0.216835789  12.0845599
0.216867604  10.7666073
0.216877025  10.4104199
0.216881426  10.2975007
0.216885827  10.2602696
0.216888916  10.2979662
0.216892005  10.3985951
0.21689548  10.5898791
0.216898385  10.8068521
0.216908631  11.7275121
0.216912008  11.9627097
0.216914716  12.0886927
0.216918214  12.1555001
0.216921256  12.1261243
0.216924299  12.0259959
0.216928178  11.8231353
0.216937989  11.1831948
0.216943769  10.8548399
0.216949549  10.5984323
0.216956395  10.3724236
0.216966663  10.1309026
0.21697693  9.9507477
0.216992141  9.74149292
0.217014958  9.50011658
0.217037775  9.31128653
0.217068197  9.11157949
0.217104704  8.92432911
0.217141211  8.77581901
0.217195972  8.60104338
0.217278113  8.40705744
0.217360253  8.26153225
0.217479682  8.09842316
0.217640568  7.92805978
0.217843086  7.77688247
0.217863197  7.79361653
0.217871241  7.82876911
0.217876427  7.88379702
0.217879885  7.94971912
0.217882884  8.03718112
0.217885424  8.14158808
0.217887965  8.28162855
0.217890505  8.46454487
0.217893187  8.71123827
0.217896009  9.03497394
0.217898832  9.42391798
0.217901654  9.86875756
0.21790871  11.0789018
0.217911533  11.5132966
0.217913861  11.8077951
0.21791619  12.0234236
0.217918053  12.1286106
0.217920051  12.1687869
0.217921919  12.1364963
0.217923811  12.0365659
0.217925927  11.8507159
0.217928468  11.53946
0.21793129  11.1103721
0.217938347  9.90222185
0.21794117  9.45425707
0.217943992  9.06088827
0.217946603  8.75381847
0.217949003  8.52093711
0.217951402  8.33275851
0.217953801  8.18436592
0.217956447  8.05972448
0.21795934  7.96086049
0.217963679  7.865064
0.217968811  7.80199562
0.217984484  7.73416139
0.218006341  7.71674171
0.218030822  7.74894986
0.218041314  7.79095738
0.218050931  7.86112773
0.218057488  7.94096306
0.218064045  8.06902886
0.218067543  8.16995457
0.21807104  8.30567006
0.218074537  8.49025854
0.21807716  8.67192002
0.21808022  8.94494738
0.218082406  9.18957585
0.218084592  9.48332315
0.218086777  9.83281521
0.218088963  10.2444773
0.218091149  10.7228391
0.218093335  11.2702865
0.21809552  11.8857071
0.218098143  12.7073842
0.218100766  13.6025209
0.218107979  16.1769473
0.218110165  16.8880133
0.218112132  17.4569139
0.21811388  17.8887083
0.218115804  18.2677256
0.218117727  18.5322941
0.21811924  18.6536354
0.218120821  18.6954904
0.218122623  18.6365988
0.218124721  18.4288301
0.218126863  18.0731937
0.218128699  17.6664267
0.21813071  17.1308184
0.218132896  16.4662006
0.218140328  13.9428508
0.218143279  12.9805531
0.218146229  12.1061086
0.218148415  11.5276409
0.218150601  11.0126245
0.218152787  10.5609721
0.218154972  10.1700574
0.218157158  9.8348744
0.218159344  9.54987261
0.21816153  9.30885058
0.218164699  9.025005
0.21816765  8.81695328
0.218171584  8.60321998
0.218175518  8.44234506
0.218181638  8.26162473
0.218188195  8.12679924
0.218196938  8.00177344
0.218209179  7.8851382
0.218229944  7.76409637
0.218255517  7.67522152
0.218299232  7.58414794
0.21838229  7.481672
0.218592122  7.31590963
0.219248988  6.90267161
0.219258155  6.91385642
0.219266358  6.96270121
0.219285465  7.22590747
0.219292003  7.26262559
0.219297334  7.23882948
0.21931509  7.00667929
0.219323775  6.9363926
0.21933825  6.89324313
0.21944054  6.81753453
0.220255307  6.38533134
0.220281591  6.40082809
0.220292178  6.44275031
0.220297106  6.49390202
0.220300392  6.55227672
0.220304225  6.65944002
0.220307511  6.79842027
0.220309701  6.92185893
0.220312256  7.10223967
0.220315176  7.36069008
0.220318097  7.67566531
0.220321017  8.04061097
0.220329486  9.2051004
0.220332407  9.54767672
0.220334451  9.73823651
0.220336612  9.88288354
0.220338773  9.96053379
0.22034003  9.97278091
0.220341986  9.94287171
0.220343943  9.85485837
0.220346133  9.69304961
0.220348761  9.42451223
0.220351682  9.05718393
0.220358545  8.10069599
0.22036132  7.74374302
0.22036424  7.41431492
0.220367161  7.14011789
0.220370081  6.92198373
0.220372892  6.76045083
0.220375594  6.64346305
0.220379646  6.52286542
0.220384173  6.44199502
0.220389648  6.3881197
0.220396949  6.35157394
0.220411551  6.31753009
0.22046558  6.26471645
0.22268658  5.04786564
0.22429402  4.11071095
0.224305683  4.11972354
0.224311709  4.14468482
0.224315985  4.18287005
0.224320067  4.24468568
0.224323955  4.33388284
0.224327414  4.441283
0.224331962  4.6194484
0.224340359  4.98605564
0.224343469  5.09516769
0.224345802  5.15434784
0.224349968  5.19761798
0.224352644  5.17921355
0.224354976  5.1347041
0.224358086  5.03996132
0.224361196  4.91559058
0.224369555  4.54059762
0.224372587  4.42181938
0.224376047  4.30956794
0.224379935  4.21474687
0.224384016  4.14697598
0.224388292  4.10259498
0.224394318  4.06912202
0.22440598  4.04431274
0.225249796  3.48286782
0.225787517  3.10854868
0.226265491  2.75841613
0.22674537  2.38959856
0.227227152  2.00284327
0.228431607  0.99401907
0.22863235  0.829488281
0.228792944  0.701118984
0.228943501  0.585173326
0.229060591  0.498494522
0.229165937  0.423978918
0.229241171  0.373220981
0.22930021  0.335582328
0.229326855  0.320280496
0.229339918  0.314383535
0.229347754  0.313081275
0.229350889  0.313902219
0.229354024  0.316232582
0.229356376  0.319479572
0.229358726  0.324550017
0.229361077  0.33207705
0.229362972  0.340441272
0.229364637  0.349862949
0.229366302  0.361560239
0.229367967  0.37586072
0.229369632  0.39308007
0.229371213  0.412390279
0.229372623  0.432207104
0.229374034  0.454586057
0.229375445  0.479552269
0.229376856  0.507076775
0.229378266  0.537030311
0.229379834  0.572975184
0.229381401  0.611276792
0.229388297  0.791261307
0.229389969  0.832144545
0.229392059  0.878046491
0.229393626  0.907333821
0.229394984  0.928366064
0.229396343  0.944832694
0.22939791  0.957600818
0.229399971  0.963585119
0.229401379  0.960421599
0.229402717  0.952009077
0.229404389  0.934387095
0.229406061  0.909455516
