E(MeV)  pendfb7/Cr52:102
0.19009022  0.198471772
0.190093418  0.183349897
0.190096616  0.169460311
0.190099933  0.15629963
0.190103486  0.143522511
0.19010704  0.132001501
0.190110593  0.121629735
0.190114147  0.112289204
0.190117699  0.103880492
0.190120779  0.097261948
0.190123858  0.091207456
0.190126938  0.085658663
0.190130017  0.080569792
0.190133097  0.07589294
0.190136176  0.071591077
0.190139256  0.067625486
0.190142335  0.063966613
0.190145652  0.060333725
0.190148968  0.056990965
0.190152285  0.05390796
0.190155601  0.051061393
0.190158918  0.04842715
0.190163893  0.044832852
0.190168867  0.041615937
0.190173131  0.039120384
0.190177395  0.036838567
0.190181659  0.034747321
0.190185923  0.032826449
0.190190187  0.031058292
0.190194451  0.029427371
0.190202979  0.026524444
0.190208191  0.024954824
0.190213402  0.023519656
0.190218614  0.022203797
0.190223825  0.020995075
0.190229037  0.019881929
0.190234248  0.018854998
0.190242066  0.017456885
0.190247988  0.01649827
0.190254621  0.015514743
0.190261254  0.014615981
0.190267887  0.013792673
0.19027452  0.013036776
0.190281153  0.012341245
0.190287786  0.011699889
0.190294418  0.01110735
0.190301525  0.010521019
0.190309105  0.009945457
0.190316686  0.009415879
0.190324266  0.008927658
0.190331847  0.008476496
0.190343217  0.00786156
0.190354587  0.007311451
0.190363115  0.006936054
0.190372591  0.006552043
0.190382066  0.006199287
0.190391542  0.005874423
0.190401017  0.005574655
0.19041523  0.005166586
0.190429444  0.004802204
0.190439867  0.004559449
0.190451238  0.004315534
0.190462609  0.004090866
0.190473979  0.003883238
0.190491035  0.003600271
0.190508091  0.003347414
0.190525146  0.003120467
0.190537938  0.002965367
0.190557126  0.002754362
0.190576314  0.002565744
0.190595502  0.002395992
0.19061469  0.00224274
0.190634588  0.00209918
0.190655908  0.001960512
0.190677228  0.001835503
0.190698548  0.001722419
0.190719868  0.001619789
0.190741187  0.001526368
0.190762508  0.001441075
0.19079804  0.001314576
0.190826467  0.001225457
0.190854893  0.001145491
0.19088332  0.001073462
0.190911746  0.001008357
0.190940173  0.000949313
0.190968599  0.000895604
0.191001764  0.000838863
0.191034928  0.000787985
0.191068092  0.0007417
0.191101256  0.000699617
0.191143896  0.000650987
0.191186536  0.000607685
0.191229176  0.000568955
0.191271815  0.000534171
0.191314455  0.000502813
0.191357095  0.000474448
0.191399735  0.00044871
0.191442374  0.000425288
0.191485014  0.000403912
0.191527654  0.000384352
0.191584507  0.00036075
0.19164136  0.00033962
0.191698213  0.000320634
0.191755066  0.000303508
0.191821394  0.000285574
0.1919351  0.000259196
0.192010904  0.000244061
0.192086708  0.000230596
0.192162512  0.000218569
0.192238316  0.000207788
0.19231412  0.000198092
0.192389924  0.000189346
0.192465728  0.000181435
0.192617336  0.000167743
0.192731042  0.000159066
0.192844748  0.000151452
0.192958454  0.000144837
0.19307216  0.000139007
0.193199068  0.000133375
0.19335238  0.000127575
0.193495585  0.000123046
0.19365586  0.000118805
0.19382467  0.00011525
0.19399348  0.000112438
0.19416229  0.000110399
0.1943311  0.000108996
0.19461245  0.000108151
0.19478126  0.000108547
0.19495007  0.00010967
0.19511888  0.000111515
0.19534396  0.000115391
0.1954565  0.000118017
0.19556904  0.000121178
0.19568158  0.000124953
0.19579412  0.000129436
0.19590666  0.00013475
0.196047335  0.000142772
0.19613174  0.000148481
0.196216145  0.000155013
0.19630055  0.000162454
0.196384955  0.000171023
0.19646936  0.000180858
0.19652563  0.000188271
0.1965819  0.000196464
0.19663817  0.000205546
0.19669444  0.000215641
0.19675071  0.000226901
0.19680698  0.000239504
0.19686325  0.000253666
0.19691952  0.000269596
0.196961723  0.00028291
0.197003925  0.000297631
0.197046128  0.000313904
0.19708833  0.000331949
0.197130533  0.000352035
0.197172735  0.000374474
0.197214938  0.000399651
0.19725714  0.000428024
0.197285275  0.000448989
0.19731341  0.00047182
0.197341545  0.000496744
0.19736968  0.000524026
0.197397815  0.00055397
0.19742595  0.000586936
0.197454085  0.000623341
0.19748222  0.000663608
0.197510355  0.000708314
0.19753849  0.000758328
0.197559592  0.000799901
0.19759476  0.000877824
0.197620082  0.000941803
0.197639073  0.000994865
0.197658064  0.001052868
0.197677056  0.001116319
0.197696046  0.001185908
0.197715038  0.001262865
0.197734029  0.001348116
0.19775302  0.001442784
0.197772011  0.001548296
0.197791002  0.001666368
0.197803663  0.001753068
0.197816324  0.001846978
0.197828985  0.001948919
0.197841645  0.00205982
0.197854306  0.002180776
0.197866967  0.002313025
0.197879628  0.00245801
0.197892288  0.002617396
0.197903542  0.002772762
0.19791339  0.002920585
0.197923237  0.003080755
0.197933084  0.003254691
0.197942931  0.003443995
0.197952779  0.00365049
0.197962626  0.003876155
0.197972473  0.004123373
0.197980913  0.004354641
0.197991464  0.004672501
0.198002015  0.005026934
0.198012565  0.005423506
0.198019599  0.005714592
0.198026633  0.0060297
0.198033666  0.006371443
0.198043162  0.006880643
0.198049493  0.00725452
0.198055823  0.007659327
0.198062154  0.008098628
0.198068484  0.008576197
0.198074814  0.009096565
0.198081144  0.009664842
0.198086771  0.010214953
0.198094157  0.011009466
0.198101543  0.011897676
0.198106466  0.012548844
0.19811139  0.013253209
0.198116313  0.014016073
0.198121237  0.014844025
0.198125809  0.015677089
0.198132139  0.016944893
0.198136359  0.017872462
0.198140579  0.018873501
0.1981448  0.019955624
0.19814902  0.0211265
0.19815324  0.022395444
0.19815746  0.023772464
0.198162736  0.025662938
0.198168011  0.027762943
0.198173287  0.030099644
0.198180321  0.033632852
0.198183837  0.035598851
0.198188761  0.038599984
0.198193509  0.041790227
0.198198256  0.045293546
0.198203005  0.049131571
0.198207752  0.053314448
0.198212359  0.05770899
0.198218127  0.063661314
0.198222452  0.068422861
0.198241302  0.090627376
0.198246789  0.09673175
0.198251431  0.101380504
0.198255651  0.105023331
0.198259871  0.107967744
0.198263333  0.109777026
0.198266793  0.110982832
0.198271407  0.111594876
0.198275205  0.111224299
0.198279003  0.110076909
0.198283224  0.107941044
0.198287444  0.104988884
0.198291946  0.101074467
0.19829701  0.095933468
0.198303762  0.088282686
0.19831783  0.071590385
0.198323457  0.065256355
0.198327853  0.060585557
0.198332601  0.055856254
0.198337349  0.051473681
0.198342097  0.047441191
0.198346845  0.043750314
0.198351592  0.040385426
0.198355109  0.038089879
0.198358626  0.035951925
0.198362143  0.033961824
0.19836566  0.032109824
0.198370936  0.029569719
0.198376211  0.027288666
0.198379727  0.025897733
0.198383596  0.024475995
0.198387464  0.023159299
0.198391333  0.02193807
0.198397136  0.02026833
0.198402938  0.01877147
0.198408741  0.017425574
0.198413137  0.016495303
0.198418061  0.015535099
0.198422985  0.014652925
0.198427909  0.013841039
0.198432832  0.01309271
0.198437756  0.012401515
0.198442679  0.011762288
0.198450064  0.010890084
0.198455691  0.010287657
0.198461318  0.009732945
0.198466945  0.009221183
0.198472572  0.008748167
0.198481013  0.00810324
0.198489453  0.007526482
0.19849508  0.007175241
0.198502114  0.006769512
0.198509148  0.006397113
0.198516182  0.006054554
0.198523215  0.005738825
0.198530249  0.005447167
0.1985408  0.00504987
0.19855135  0.004694971
0.198559791  0.004437682
0.198568231  0.004201284
0.198576672  0.003983396
0.198585112  0.003782122
0.198597773  0.003507854
0.198610434  0.003262804
0.198618874  0.003113728
0.198630128  0.00293069
0.198641382  0.002763732
0.198652636  0.002611039
0.19866389  0.002471046
0.198675144  0.002342394
0.198686398  0.002223901
0.198703279  0.002062986
0.198715237  0.001959799
0.198727898  0.001859167
0.198740559  0.001766496
0.198759549  0.001640681
0.198778541  0.001528642
0.198797532  0.001428478
0.198817226  0.001335439
0.198838327  0.001246382
0.198859429  0.001167006
0.19888053  0.001095692
0.198901631  0.001031315
0.198922732  0.000973167
0.198943834  0.000920504
0.198964935  0.000872681
0.198986036  0.000829083
0.199007137  0.000789307
0.199035272  0.00074169
0.199062001  0.00070138
0.199088729  0.000665118
0.199115457  0.000632458
0.199142185  0.000603037
0.19917032  0.000575184
0.199198455  0.000550191
0.19922659  0.000527776
0.199254725  0.000507708
0.19928286  0.000489815
0.199310995  0.000473988
0.19933913  0.000460201
0.199367265  0.000448573
0.199393642  0.000439889
0.199411227  0.000435684
0.199437603  0.000433279
0.199448814  0.000434514
0.199460024  0.000438121
0.199467497  0.000442599
0.199474971  0.000449769
0.199480576  0.000458186
0.199484313  0.000466635
0.199487115  0.000475904
0.199488983  0.000484512
0.199490852  0.000496225
0.199492253  0.00050797
0.199493654  0.000523296
0.199494588  0.000536127
0.199495522  0.000551607
0.199496456  0.000570329
0.19949739  0.000593005
0.199498036  0.000611445
0.199498682  0.00063251
0.199499328  0.000656569
0.199499973  0.000683992
0.199500619  0.000715327
0.199501265  0.000751055
0.199501911  0.000791754
0.199502556  0.00083799
0.199503202  0.000890618
0.199503687  0.000934758
0.199504171  0.000983161
0.199504656  0.001036416
0.199505139  0.001094592
0.199505624  0.001158614
0.199506108  0.001228575
0.199506592  0.001305104
0.199507076  0.001388736
0.19950756  0.001480039
0.199508044  0.001579613
0.199508529  0.001688326
0.199509013  0.001806402
0.199509498  0.001935037
0.199509982  0.002074441
0.199510466  0.002225646
0.19951095  0.002389461
0.199511434  0.002566733
0.199511918  0.002758343
0.199512403  0.002965647
0.199512886  0.00318826
0.199513371  0.003429004
0.199513855  0.003687449
0.19951434  0.003965699
0.199514824  0.004263663
0.199515308  0.004582972
0.199515792  0.00492472
0.199516277  0.005290793
0.19951676  0.005679971
0.199517406  0.006240826
0.199518051  0.006849305
0.199518683  0.007495058
0.199519315  0.008192296
0.199519947  0.008943385
0.199520579  0.009750593
0.199521211  0.010616068
0.199521843  0.011541803
0.199522475  0.012529608
0.199523106  0.013579362
0.199523738  0.014695735
0.19952437  0.015878176
0.199525002  0.017127431
0.19952595  0.019127361
0.199526898  0.021278138
0.199527846  0.023577314
0.199528864  0.026205963
0.199529917  0.029089323
0.19953097  0.032125707
0.199532374  0.036379801
0.19953427  0.042403499
0.19953771  0.05359655
0.199539817  0.060149993
0.199541502  0.064949905
0.199542879  0.068450466
0.19954406  0.071077819
0.199545275  0.07336338
0.199546598  0.075315807
0.199547813  0.076575449
0.199549001  0.0772862
0.199549999  0.077473956
0.199551161  0.077217705
0.199552268  0.076503034
0.199553456  0.075240265
0.19955432  0.074013665
0.1995554  0.072137698
0.19955675  0.069302548
0.199558168  0.065812069
0.199559855  0.061104373
0.199561509  0.056059578
0.199566943  0.038499984
0.19956863  0.033296455
0.19956998  0.029361277
0.199570885  0.026860372
0.199572016  0.023906472
0.19957292  0.021690915
0.199573825  0.019607416
0.199574729  0.017663119
0.199575407  0.016295178
0.199576086  0.015002472
0.199576764  0.013788014
0.199577439  0.0126535
0.199578106  0.011603971
0.199578774  0.010622283
0.199579441  0.009709259
0.199580109  0.00885981
0.199580775  0.008075074
0.199581443  0.007347652
0.19958211  0.006678146
0.199582777  0.006062551
0.199583444  0.005497944
0.199584333  0.004819614
0.199584778  0.004509956
0.199585223  0.00421909
0.199585668  0.00394617
0.199586112  0.003690916
0.199586557  0.003451359
0.199587002  0.00322729
0.199587447  0.003017924
0.199587891  0.002822921
0.199588336  0.002640661
0.199588781  0.002470877
0.199589226  0.002312873
0.19958967  0.002166294
0.199590115  0.002029832
0.19959056  0.001903205
0.199591005  0.001785816
0.199591449  0.001677327
0.199591944  0.001565881
0.199592438  0.00146396
0.199592932  0.001370654
0.199593426  0.001285325
0.199593921  0.001207221
0.199594415  0.00113609
0.199594909  0.001071234
0.199595403  0.001012155
0.199595898  0.000958283
0.199596392  0.000909399
0.199596886  0.000864982
0.19959738  0.000824656
0.199597875  0.000787999
0.199598369  0.000754833
0.19959911  0.000710833
0.199599852  0.000672875
0.199600593  0.000640247
0.199601334  0.000612176
0.199602076  0.000588003
0.199603311  0.000555036
0.1996043  0.00053397
0.199605288  0.000516697
0.199606277  0.000502457
0.199607265  0.000490688
0.199608748  0.000476604
0.199610231  0.000465735
0.199612208  0.000454723
0.199614185  0.000446387
0.19961715  0.00043699
0.199621104  0.000427781
0.199627008  0.00041773
0.199634864  0.000408061
0.19964272  0.000400942
0.199654503  0.000393242
0.199670215  0.000386337
0.199685926  0.000381717
0.199709494  0.00037744
0.199733061  0.000375259
0.199764484  0.000374321
0.199805727  0.000376163
0.199846969  0.00038074
0.199890176  0.000388449
0.199921599  0.000395995
0.199953022  0.000405295
0.199984445  0.000416501
0.200015868  0.000429815
0.200047291  0.000445485
0.200078714  0.000463825
0.200110137  0.00048519
0.200139596  0.000508237
0.200167092  0.000533087
0.200194587  0.000561553
0.200222082  0.000594188
0.200242703  0.000621823
0.200263324  0.000652561
0.200283946  0.000686831
0.200304567  0.000725133
0.200325188  0.000768069
0.200345809  0.00081636
0.200366431  0.000870875
0.200387053  0.000932668
0.2004008  0.000978529
0.200414548  0.001028649
0.200428295  0.001083546
0.200442043  0.001143827
0.20045579  0.001210135
0.200471993  0.001297065
0.200482795  0.001361119
0.200493597  0.001430799
0.200504398  0.001506739
0.2005152  0.001589661
0.200526001  0.001680396
0.200536803  0.001779959
0.200546622  0.001879095
0.20055546  0.001976224
0.200564298  0.002081722
0.200573136  0.002196572
0.200581973  0.00232189
0.200590811  0.002459017
0.200599649  0.002609458
0.200608487  0.002774991
0.200616244  0.002934349
0.20062626  0.003162362
0.200632938  0.003330192
0.200639615  0.003512296
0.200646293  0.003710379
0.20065297  0.003926292
0.200659647  0.004162312
0.200666324  0.004421093
0.200671823  0.004653483
0.200677322  0.004905371
0.200682821  0.005178967
0.20068832  0.005476775
0.200693819  0.005801672
0.200699318  0.006157014
0.200704817  0.006546755
0.200710316  0.006975569
0.200716208  0.007484683
0.2007221  0.008053077
0.200727992  0.008690412
0.20073192  0.00915926
0.200735848  0.009667929
0.200739776  0.010221069
0.200743507  0.010792515
0.200747043  0.011380366
0.200750578  0.012018315
0.200754113  0.01271246
0.200757648  0.013469648
0.200761183  0.014297809
0.200764718  0.01520617
0.200768253  0.016205519
0.200771395  0.01718034
0.200774145  0.018108874
0.200776894  0.01911575
0.200779644  0.020210955
0.200782393  0.021404365
0.200785143  0.022709227
0.200787892  0.024138999
0.200790642  0.025711593
0.200793097  0.027251828
0.200795257  0.028726893
0.200797417  0.030327736
0.200799577  0.032069292
0.200801738  0.033969699
0.200803898  0.036047118
0.200806058  0.038325501
0.200808218  0.040831744
0.200810182  0.043334674
0.20081195  0.045793639
0.200813718  0.04847126
0.200815486  0.051393586
0.200817253  0.054588375
0.200819021  0.058092935
0.200820788  0.061941509
0.200822556  0.066181716
0.200824225  0.070585783
0.200825797  0.075132116
0.200827368  0.080104523
0.200828939  0.085551881
0.20083051  0.091524178
0.200832081  0.098075076
0.200833652  0.105261511
0.200835223  0.113143053
0.200836598  0.120659883
0.200838365  0.131236944
0.200840133  0.1429323
0.200841901  0.155821332
0.200843668  0.16996706
0.200845435  0.185432829
0.200846908  0.199360714
0.200848381  0.214237711
0.200850345  0.235531604
0.200852309  0.258420606
0.200854174  0.281504141
0.200856826  0.316209046
0.200864387  0.419723398
0.200866802  0.450847092
0.200868923  0.475880455
0.200871044  0.497946609
0.200873244  0.516919015
0.200874816  0.527640032
0.200876387  0.53574794
0.200877958  0.541086737
0.200880063  0.54371727
0.200881886  0.541745429
0.200883457  0.536919344
0.200885028  0.5293004
0.200886599  0.519042841
0.200888367  0.504598878
0.200890134  0.487435925
0.200892157  0.464960718
0.200894691  0.433525963
0.200903371  0.315288109
0.20090612  0.279408492
0.200908084  0.25525313
0.200910048  0.232574211
0.200912012  0.2115038
0.200913584  0.195843749
0.200915351  0.179530292
0.200917119  0.16455372
0.200918887  0.150879492
0.200920654  0.138451619
0.200922421  0.127186591
0.200923796  0.119171938
0.200925171  0.111770031
0.200926546  0.10493947
0.20092792  0.09864365
0.200929295  0.092833459
0.20093067  0.087475208
0.200932045  0.082532295
0.200933419  0.077973405
0.200935187  0.072615089
0.200936954  0.067772905
0.200938722  0.063384612
0.200940489  0.059404449
0.200942257  0.055782781
0.200944024  0.0524838
0.200945792  0.049468544
0.200947559  0.046709448
0.20094972  0.043641453
0.20095188  0.040871498
0.200954041  0.038360188
0.200956201  0.036078379
0.200958362  0.033996975
0.200960522  0.032094736
0.200962682  0.0303507
0.200964842  0.028747612
0.200967592  0.026887186
0.200970341  0.025205277
0.200973091  0.023678398
0.20097584  0.022288808
0.20097859  0.021019437
0.200981339  0.019857473
0.200984089  0.018790254
0.200986838  0.017808349
0.200989981  0.016778436
0.200993123  0.015836835
0.200996266  0.014973124
0.200999408  0.014179378
0.201002551  0.013447736
0.201005693  0.012772263
0.201010406  0.011851866
0.201013941  0.011226156
0.201017869  0.010588074
0.201021797  0.010003636
0.201025725  0.009466972
0.201029653  0.008973
0.201033581  0.008517301
0.201039473  0.0078972
0.2010434  0.007521393
0.201048114  0.007105246
0.201052827  0.00672333
0.201057541  0.006371782
0.201062254  0.006047541
0.201069325  0.005606173
0.201076394  0.005212155
0.201081107  0.004972474
0.201087392  0.004678245
0.201093677  0.004409955
0.201099962  0.00416463
0.201106246  0.003939702
0.201112531  0.00373285
0.201118815  0.003542214
0.201128242  0.003283026
0.201135312  0.00310728
0.201143168  0.002928462
0.201151024  0.002765057
0.20115888  0.002615341
0.201166735  0.00247784
0.201174591  0.002351225
0.201182447  0.002234389
0.20119423  0.002075361
0.20120405  0.001955906
0.20121387  0.001846862
0.20122369  0.00174705
0.201233509  0.001655464
0.201243329  0.001571203
0.201253149  0.001493515
0.201267879  0.001387897
0.201279662  0.001311767
0.20129341  0.001231123
0.201307157  0.001158067
0.201320905  0.001091601
0.201334652  0.001031023
0.2013484  0.000975679
0.201362147  0.000924991
0.201375895  0.000878443
0.201389642  0.000835599
0.201410264  0.000777441
0.201430886  0.000725657
0.201451507  0.000679345
0.201472128  0.000637754
0.201492749  0.000600259
0.201513371  0.000566332
0.201533992  0.000535534
0.201554613  0.000507488
0.201575234  0.000481871
0.201602729  0.000451025
0.201626297  0.000427216
0.201649864  0.000405547
0.201681287  0.000379646
0.20171271  0.000356444
0.201744133  0.000335662
0.201775556  0.000316986
0.201806979  0.000300137
0.201838402  0.000284881
0.201869825  0.000271019
0.201901248  0.000258383
0.201948382  0.000241421
0.201995517  0.000226503
0.202042651  0.000213302
0.202089786  0.000201564
0.20213692  0.000191073
0.202184055  0.000181655
0.202231189  0.000173165
0.202290108  0.00016377
0.202388304  0.000150195
0.202443295  0.000143656
0.202498285  0.00013772
0.202568987  0.000130909
0.202639688  0.00012485
0.20271039  0.000119454
0.202828226  0.000111674
0.202922495  0.000106344
0.203016764  0.000101664
0.203111033  9.75661e-05
0.203205302  9.39446e-05
0.203330994  8.97661e-05
0.203464251  8.60425e-05
0.203597508  8.29221e-05
0.203730765  8.04218e-05
0.203864022  7.84813e-05
0.20395286  7.75601e-05
0.204041698  7.69842e-05
0.204130536  7.68333e-05
0.204197165  7.70964e-05
0.204263793  7.78064e-05
0.204313765  7.87387e-05
0.204363736  8.01414e-05
0.204410931  8.20167e-05
0.204438693  8.34924e-05
0.204466455  8.53185e-05
0.204494217  8.75831e-05
0.204521979  9.04111e-05
0.204542801  9.30038e-05
0.204563622  9.60984e-05
0.204584444  9.98134e-05
0.204598325  0.000102737
0.204612205  0.000106097
0.204625045  0.000109661
0.204636844  0.000113392
0.204648643  0.000117642
0.204660442  0.000122508
0.204672241  0.000128109
0.20468404  0.000134594
0.204692889  0.00014015
0.204701738  0.000146413
0.204710587  0.000153517
0.204719836  0.000162012
0.204726136  0.000168533
0.204732436  0.000175744
0.204738736  0.000183745
0.204745036  0.000192656
0.204751336  0.000202619
0.204757636  0.000213809
0.204763936  0.00022644
0.204768743  0.000237205
0.204773549  0.000249094
0.204778355  0.000262275
0.204783161  0.000276941
0.204787968  0.00029333
0.204792774  0.000311718
0.20479758  0.000332453
0.204801185  0.000349798
0.204805528  0.00037307
0.20480867  0.000391766
0.204811812  0.000412253
0.204814953  0.000434765
0.204818095  0.000459603
0.204821237  0.000487102
0.204824379  0.000517668
0.20482752  0.000551783
0.20483007  0.000582507
0.20483262  0.000616359
0.20483517  0.000653806
0.20483772  0.000695417
0.20484027  0.0007419
0.204842183  0.000780505
0.204844095  0.000822818
0.204846008  0.000869498
0.20484792  0.000921302
0.20484979  0.000977986
0.204851193  0.001025255
0.204852595  0.001077419
0.204853998  0.001135603
0.2048554  0.001201112
0.204856803  0.001275896
0.204857738  0.001332054
0.204858673  0.001394331
0.204859608  0.001463859
0.204860543  0.001542012
0.204861478  0.001630454
0.204862413  0.001731196
0.204863263  0.001835484
0.204864028  0.001941525
0.204864793  0.002061016
0.204865558  0.002196091
0.204866132  0.002309145
0.204866705  0.002433298
0.204867279  0.002570286
0.204867853  0.002721345
0.204868427  0.002888068
0.204869  0.003071876
0.204869574  0.003275342
0.204870148  0.003500291
0.204870722  0.003749053
0.204871295  0.004023678
0.204871869  0.004327912
0.204872443  0.004664337
0.204873017  0.005036262
0.20487359  0.005446522
0.204874164  0.00590043
0.204874738  0.006401505
0.20487512  0.006763326
0.204875673  0.00733056
0.204876225  0.007952114
0.204876778  0.008635092
0.20487733  0.009382188
0.204877883  0.010201604
0.204878435  0.011096193
0.204878988  0.012075358
0.20487954  0.01314204
0.204880093  0.014306937
0.204880645  0.015572985
0.204881198  0.016952258
0.20488175  0.018447554
0.204882303  0.020072398
0.204882855  0.021829285
0.204883408  0.023733238
0.20488396  0.025786245
0.204884598  0.028360823
0.204885235  0.031160774
0.204885873  0.034209396
0.20488651  0.037511749
0.204887148  0.041092887
0.204887785  0.044956162
0.204888423  0.04912811
0.20488906  0.053609687
0.204889698  0.05842854
0.204890335  0.063582464
0.2048911  0.070241448
0.20489178  0.07660505
0.20489246  0.083399244
0.20489314  0.090633895
0.20489382  0.098316779
0.2048945  0.106453317
0.20489518  0.115046314
0.2048962  0.128790675
0.204897093  0.14165588
0.204897985  0.155261684
0.204899175  0.174532446
0.204900365  0.194983731
0.204901895  0.222776086
0.204903765  0.258471993
0.20490776  0.336655655
0.204909545  0.369979763
0.204911126  0.397318256
0.204912112  0.412948663
0.204913608  0.434079934
0.204914832  0.44867612
0.20491592  0.459357258
0.204917076  0.468138966
0.204918198  0.473982103
0.204920001  0.477596586
0.204921224  0.475925239
0.204922312  0.471660755
0.204923298  0.465597105
0.204924624  0.454298467
0.204925712  0.442510503
0.204927072  0.424892695
0.204928296  0.406631282
0.204929792  0.381747722
0.20493156  0.349590899
0.204937  0.243700524
0.20493853  0.214919227
0.20494006  0.187567739
0.20494108  0.170315749
0.2049421  0.153950555
0.20494312  0.138535438
0.20494414  0.124113959
0.20494516  0.110711212
0.20494584  0.10234669
0.20494652  0.094437484
0.204947285  0.086078617
0.20494805  0.078281065
0.204948815  0.071031688
0.20494958  0.064314319
0.204950154  0.059612252
0.204950728  0.05519049
0.204951302  0.051039762
0.204951875  0.04715689
0.204952449  0.043518241
0.20495315  0.039400152
0.20495366  0.036618853
0.20495417  0.034010003
0.20495468  0.031566091
0.20495519  0.029279623
0.2049557  0.027143159
0.20495621  0.025149341
0.20495672  0.023290923
0.20495723  0.021560794
0.20495774  0.019952002
0.20495825  0.01845777
0.20495876  0.017071516
0.20495927  0.015786863
0.20495978  0.014597654
0.20496029  0.013497957
0.2049608  0.012482077
0.204961247  0.011656304
0.204961693  0.010888861
0.204962139  0.010174478
0.204962585  0.009509942
0.204963032  0.008890847
0.204963478  0.008317026
0.204963924  0.007784249
0.20496437  0.007289861
0.204964817  0.00683035
0.204965263  0.006405377
0.204965709  0.006011611
0.204966155  0.005646911
0.204966602  0.005308531
0.204967048  0.004996078
0.204967494  0.004706974
0.20496794  0.004439536
0.204968535  0.004113765
0.20496913  0.003820276
0.204969725  0.003555885
0.20497032  0.003317685
0.204970894  0.003110232
0.204971468  0.002922524
0.204972042  0.002752591
0.204972615  0.002598898
0.204973189  0.002459287
0.204973763  0.00233257
0.204974337  0.002217419
0.20497491  0.00211281
0.204975675  0.001987408
0.20497644  0.001876261
0.204977205  0.001777414
0.20497797  0.001689178
0.204978735  0.001610098
0.2049795  0.001538923
0.204980265  0.001474582
0.204981413  0.001388874
0.20498256  0.001314015
0.204983538  0.001257165
0.204985004  0.001181719
0.20498647  0.001115722
0.204987937  0.001057196
0.20499038  0.000972679
0.204992335  0.000914126
0.20499429  0.000861923
0.204996245  0.000814957
0.2049982  0.000772408
0.205000304  0.000730834
0.205002408  0.000693036
0.205005213  0.000647689
0.205008018  0.000607272
0.205010823  0.000571058
0.205013628  0.000538456
0.205016433  0.000508986
0.205019238  0.000482243
0.205022393  0.000455008
0.205025898  0.000427815
0.205029403  0.00040341
0.205032908  0.000381415
0.205036413  0.000361518
0.205039918  0.000343454
0.205043423  0.000327003
0.205046928  0.000311974
0.205051304  0.000294965
0.20505655  0.000276797
0.205061796  0.000260702
0.205067042  0.000246372
0.205072288  0.000233554
0.205077534  0.00022204
0.20508278  0.000211655
0.205088026  0.000202253
0.205094685  0.000191546
0.205100739  0.000182843
0.205106792  0.000174992
0.205114863  0.000165663
0.205122934  0.000157447
0.205131005  0.000150172
0.205139076  0.000143699
0.205147147  0.000137917
0.205158447  0.000130805
0.205168132  0.000125482
0.205181046  0.000119293
0.20519396  0.000113956
0.205206873  0.000109323
0.205219787  0.00010528
0.205232701  0.000101731
0.205252072  9.71707e-05
0.205271442  9.33508e-05
0.205290813  9.0123e-05
0.205310183  8.73842e-05
0.205336011  8.43177e-05
0.205361838  8.17699e-05
0.205390538  7.94339e-05
0.205419237  7.75122e-05
0.205462287  7.52434e-05
0.205532612  7.26223e-05
0.205588587  7.12444e-05
0.205644563  7.0334e-05
0.205700538  6.97992e-05
0.205775172  6.95901e-05
0.205887123  7.02858e-05
0.205943099  7.10887e-05
0.205999074  7.22582e-05
0.206055049  7.38488e-05
0.206111024  7.59457e-05
0.206153006  7.79295e-05
0.206194988  8.03466e-05
0.206236969  8.32959e-05
0.20627895  8.69062e-05
0.206306938  8.97325e-05
0.206334925  9.30233e-05
0.206362913  9.68512e-05
0.206390901  0.000101317
0.206411892  0.000105168
0.206432883  0.000109529
0.20645329  0.000114342
0.206472532  0.000119492
0.206491774  0.00012534
0.206511015  0.000132012
0.206530257  0.000139655
0.206543085  0.000145377
0.206560976  0.000154379
0.206578193  0.000164378
0.206589671  0.000171897
0.206601148  0.000180205
0.206612626  0.000189417
0.206624104  0.000199665
0.206635582  0.000211111
0.206645496  0.00022211
0.206653848  0.000232294
0.206662199  0.000243424
0.20667055  0.000255622
0.206678901  0.000269027
0.206687253  0.000283803
0.206695604  0.00030014
0.206703955  0.000318273
0.206711324  0.000335986
0.20671771  0.000352813
0.206724096  0.000371185
0.206730482  0.000391297
0.206736869  0.000413379
0.206743255  0.000437691
0.206749641  0.000464555
0.206756027  0.000494343
0.206761677  0.000523493
0.206766589  0.000551258
0.206771502  0.000581575
0.206776414  0.000614752
0.206781327  0.000651181
0.206786239  0.000691285
0.206791152  0.000735601
0.206796064  0.000784724
0.20680024  0.000830818
0.206805398  0.000894082
0.206808837  0.000940694
0.206812275  0.000991319
0.206815714  0.001046473
0.206819153  0.001106702
0.206822592  0.001172664
0.20682603  0.001245104
0.206830083  0.001340089
0.206832785  0.001410002
0.206835487  0.001485907
0.206838189  0.001568535
0.206840891  0.001658729
0.206843593  0.001757477
0.206846295  0.001865939
0.206848751  0.001974105
0.206850962  0.002080318
0.206853173  0.002195982
0.206855383  0.002322261
0.206857594  0.002460717
0.206859804  0.002612957
0.206862015  0.002781222
0.206864225  0.00296795
0.206866313  0.003164329
0.206868278  0.003370034
0.206870243  0.003599825
0.206871717  0.003790908
0.20687319  0.004000769
0.206874664  0.004233001
0.206876138  0.004491646
0.206877612  0.004782016
0.206879085  0.005110662
0.206880068  0.00535558
0.20688105  0.00562432
0.206882156  0.005960473
0.206883261  0.006337867
