E(MeV)  pendfb7/Pu241:2
5.94338709e-07  12.103234
6.1996048e-07  12.0279829
6.49416212e-07  11.9512928
6.8028357e-07  11.879987
7.15625767e-07  11.8074029
7.5598136e-07  11.7338879
8.01997607e-07  11.6595675
8.54421021e-07  11.5844049
9.14113046e-07  11.5081985
9.82102962e-07  11.4305532
1.05922908e-06  11.3512387
1.15144607e-06  11.265423
1.26910502e-06  11.1663596
1.39905757e-06  11.0674969
1.52086019e-06  10.9844279
1.69405803e-06  10.8764667
1.76043659e-06  10.8244568
1.94557624e-06  10.6500132
2.4306633e-06  10.2430572
2.64227801e-06  10.0495968
2.8323564e-06  9.85623359
2.99444981e-06  9.6708532
3.1223812e-06  9.50661634
3.25514804e-06  9.31351907
3.34699693e-06  9.16231468
3.44143746e-06  8.98712385
3.51426645e-06  8.834556
3.58846543e-06  8.65897853
3.65795395e-06  8.47088859
3.71665158e-06  8.28873009
3.76545934e-06  8.11647009
3.80206516e-06  7.9718146
3.83867098e-06  7.81091243
3.8752768e-06  7.63020956
3.89968068e-06  7.49649859
3.92801186e-06  7.32534235
3.95220572e-06  7.16317876
3.97639958e-06  6.98349535
4.00005676e-06  6.78776799
4.01582821e-06  6.64449511
4.03159966e-06  6.4895551
4.04815968e-06  6.31280899
4.06550828e-06  6.11041723
4.0820683e-06  5.89919421
4.09783975e-06  5.68082902
4.1136112e-06  5.44646216
4.14101409e-06  5.01943683
4.14850553e-06  4.9084394
4.15599697e-06  4.80809989
4.16161555e-06  4.74471804
4.16536127e-06  4.71074314
4.16920557e-06  4.68499222
4.17511986e-06  4.66913167
4.17807701e-06  4.67497283
4.18103415e-06  4.69219029
4.1839913e-06  4.72270619
4.18694845e-06  4.7686806
4.18891988e-06  4.8090974
4.19089131e-06  4.85822684
4.19286274e-06  4.91689642
4.19483417e-06  4.9859839
4.1968056e-06  5.0664161
4.19877703e-06  5.15916687
4.20094561e-06  5.27663713
4.20257204e-06  5.37617658
4.20474061e-06  5.52531201
4.20636704e-06  5.65029191
4.20799347e-06  5.78723587
4.2096199e-06  5.93679118
4.21124633e-06  6.09960751
