E(MeV)  pendfb7/Ni58:102
0.217888846  0.065042246
0.217889535  0.069831989
0.217890222  0.074935894
0.21789114  0.08228643
0.217892057  0.090255838
0.217892975  0.098880282
0.217893892  0.108154367
0.21789481  0.118105458
0.217895727  0.12871184
0.21789668  0.140431366
0.217897632  0.152828704
0.217898902  0.170387159
0.217900172  0.189013757
0.217901795  0.214139775
0.217907863  0.313610525
0.217909768  0.343170346
0.217911391  0.36622117
0.217912803  0.384089719
0.217914073  0.39804187
0.217915484  0.410828676
0.217916754  0.419629265
0.217917968  0.425460424
0.217919097  0.42851456
0.217920011  0.429276009
0.217921186  0.427991524
0.217922033  0.425498895
0.217923204  0.419942
0.217924517  0.41092003
0.21792561  0.401303161
0.217926774  0.389137273
0.217928256  0.371108112
0.217929879  0.348648504
0.217931714  0.320698888
0.2179375  0.226082971
0.217939405  0.196206163
0.217940675  0.177336831
0.217941945  0.159494427
0.217943004  0.145487037
0.217943851  0.134889058
0.217944698  0.124847114
0.217945545  0.115370805
0.217946392  0.106463595
0.217947239  0.09812337
0.217948086  0.090343019
0.217948932  0.083119268
0.217949673  0.077229622
0.217950626  0.070234964
0.217951261  0.06592318
0.217951896  0.061879252
0.217952531  0.058093027
0.217953166  0.054553954
0.217953801  0.051251196
0.217954436  0.048173734
0.217955071  0.045310457
0.217955706  0.042650257
0.217956341  0.040182096
0.217956976  0.037895082
0.217957611  0.035778529
0.217958246  0.033822006
0.217958881  0.032015383
0.217959736  0.029802446
0.217960394  0.028257986
0.217961271  0.026395348
0.217962149  0.024734582
0.217963026  0.023258926
0.217963904  0.021946007
0.217964781  0.02078139
0.217965659  0.01974648
0.217966536  0.018829182
0.217967414  0.018014322
0.217968291  0.017292006
0.217969169  0.016650047
0.217970046  0.016080522
0.217971363  0.015341864
0.217972678  0.014722841
0.217974068  0.014175171
0.217975605  0.013674524
0.217977142  0.013263994
0.217978679  0.012927167
0.217980728  0.012570962
0.217982777  0.012300252
0.217984826  0.012098519
0.217986875  0.011953843
0.217989948  0.011825583
0.217993081  0.01178681
0.217996213  0.011827728
0.217998897  0.011919873
0.218002476  0.01211914
0.218006055  0.012402593
0.218009634  0.012769958
0.218013213  0.013223853
0.218016792  0.01376963
0.218020112  0.014365149
0.218023172  0.014997918
0.218026232  0.015720373
0.218029292  0.016543821
0.218032352  0.017482361
0.218035412  0.018553567
0.218037707  0.019457057
0.218040002  0.020458723
0.218042297  0.02157207
0.218044155  0.022566264
0.218046341  0.023857206
0.218048527  0.025298218
0.218050713  0.026913471
0.218052898  0.028731707
0.218054538  0.030251929
0.218056177  0.031924847
0.218057817  0.033774475
0.218059456  0.035824537
0.218060548  0.037317219
0.218062078  0.039602045
0.218063608  0.042142804
0.218065138  0.044978127
0.218066668  0.048153096
0.218067816  0.050789651
0.218068963  0.053669292
0.218070111  0.056824984
0.218071258  0.060282138
0.218072406  0.064080896
0.21807339  0.067634857
0.218074592  0.072388449
0.218075794  0.077642797
0.218076996  0.083452095
0.218078198  0.089874258
0.2180794  0.09697052
0.218080602  0.104804838
0.218081804  0.113443076
0.218082897  0.122052018
0.218083881  0.13045948
0.218084865  0.139526379
0.218085849  0.149286731
0.218086832  0.159761258
0.218087816  0.170999929
0.218088799  0.183004565
0.218089783  0.19581939
0.218091039  0.213357805
0.218092187  0.230556133
0.218093334  0.248847396
0.218094864  0.274926812
0.218096394  0.302823055
0.218098362  0.341083404
0.218100329  0.381476118
0.218106011  0.502510342
0.218107979  0.542464529
0.218109946  0.579331663
0.218111826  0.610505844
0.218113236  0.630623003
0.218114361  0.64435975
0.218115673  0.657524281
0.218117203  0.668692112
0.218118514  0.674474402
0.218119948  0.676660355
0.218121137  0.675157913
0.218122448  0.670045834
0.21812376  0.661396233
0.218124984  0.6502806
0.218126558  0.63196058
0.218128241  0.607866124
0.218130033  0.577853627
0.218131913  0.542535163
0.21813388  0.502597425
0.218139891  0.374640656
0.218141858  0.334535298
0.218143825  0.296683911
0.218145355  0.26914003
0.218146667  0.246985356
0.218147978  0.226266746
0.21814929  0.206983593
0.218150601  0.189167717
0.218151967  0.172125164
0.218152951  0.160784252
0.218153935  0.150200185
0.218154919  0.140344717
0.218155902  0.131195383
0.218156886  0.122699821
0.218157869  0.114839997
0.218158853  0.107563652
0.218160055  0.099424879
0.218161121  0.092846659
0.218162186  0.086827951
0.218163252  0.081313676
0.218164317  0.076272306
0.218165383  0.071654585
0.218166448  0.067431768
0.218167513  0.063564394
0.218168579  0.060016843
0.218169644  0.056765805
0.218170709  0.053780309
0.218172021  0.050430434
0.218173333  0.047403236
0.218174645  0.044661211
0.218175956  0.042173087
0.218177267  0.039907655
0.218178579  0.037837974
0.218180328  0.035348038
0.218182077  0.033124695
0.218183825  0.031131323
0.218185792  0.029122663
0.218187432  0.02761196
0.218189071  0.026231977
0.218191257  0.024567421
0.218193442  0.023077452
0.218195628  0.021736133
0.218197814  0.02052395
0.2182  0.019424111
0.218202185  0.018423009
0.218205027  0.017248601
0.218207868  0.016199259
0.21821071  0.01525661
0.218213551  0.014406789
0.218216393  0.013637116
0.218219234  0.012938017
0.218222075  0.012300679
0.218226009  0.01150683
0.218229288  0.010913532
0.218232567  0.010374193
0.218235845  0.009882497
0.218240217  0.009291179
0.218244588  0.008763766
0.21824896  0.008291009
0.218253331  0.007865663
0.218257703  0.007481312
0.218262621  0.00709162
0.218268085  0.006704435
0.21827355  0.006358632
0.218279014  0.006048577
0.218284479  0.005769379
0.218289943  0.005517144
0.218298139  0.005182001
0.218306336  0.004890477
0.218314532  0.004635128
0.218322729  0.004409945
0.21833639  0.004089522
0.218347318  0.003873381
0.218358247  0.003686026
0.218369176  0.003522507
0.218380105  0.003378882
0.218391033  0.003252029
0.218405241  0.003108153
0.218419448  0.00298411
0.218433656  0.002876008
0.218447863  0.002780927
0.218469175  0.002658587
0.218490485  0.002556
0.218504692  0.002496492
0.218530921  0.002401699
0.21855715  0.00232265
0.218583379  0.002255945
0.218622723  0.002173712
0.218662066  0.002107713
0.21870141  0.002053942
0.218740753  0.002009817
0.218793211  0.0019618
0.218845669  0.001923994
0.218898127  0.001894565
0.218954957  0.001871285
0.219046758  0.001855985
0.219086102  0.001862947
0.219112331  0.001876918
0.219132003  0.001895189
0.219151674  0.001925338
0.219165991  0.00195937
0.219176728  0.001995432
0.219187466  0.002045448
0.219194624  0.002090199
0.219201782  0.00214823
0.219207151  0.002203886
0.219212318  0.002271135
0.219215695  0.00232485
0.219219073  0.002388968
0.21922245  0.002467172
0.219224984  0.002538793
0.219227517  0.002626292
0.219229205  0.002696873
0.219230894  0.00278095
0.219232583  0.002883018
0.21923385  0.002975118
0.219235116  0.003084304
0.21923596  0.003168802
0.219237046  0.003294294
0.219238132  0.003442511
0.219238947  0.003571645
0.219239761  0.003718672
0.219240575  0.003886586
0.219241389  0.00407864
0.219242203  0.004298537
0.219243017  0.004550478
0.219243832  0.004839586
0.219244374  0.005054875
0.219244917  0.005291013
0.21924546  0.005549489
0.219246003  0.005832314
0.219246546  0.006141637
0.219247089  0.006479759
0.219247632  0.006849131
0.219248175  0.007252361
0.219248717  0.007691373
0.21924926  0.008170712
0.219249803  0.008692694
0.219250346  0.009260577
0.219250888  0.009876596
0.219251431  0.010546598
0.219251974  0.011273229
0.219252517  0.012060377
0.219253059  0.012910445
0.219253632  0.013883662
0.219254236  0.01499793
0.219254839  0.016206812
0.219255442  0.017518265
0.219256045  0.01893859
0.219256648  0.020474168
0.219257251  0.022131417
0.219257854  0.023916748
0.219258457  0.025836523
0.219259061  0.027900531
0.219259664  0.030108037
0.219260267  0.032468205
0.21926087  0.034986609
0.219261473  0.037668469
0.219262076  0.040518571
0.219262679  0.043541198
0.219263403  0.04740346
0.219264247  0.052233299
0.219265092  0.057427063
0.219265936  0.062974606
0.219266781  0.068887515
0.219267625  0.07514616
0.219268469  0.081747281
0.219269735  0.092257477
0.219270942  0.102898721
0.21927245  0.11691456
0.219278034  0.171860075
0.219279916  0.189513976
0.219281508  0.20322179
0.219282859  0.21362782
0.219284017  0.221448804
0.219285175  0.2281049
0.219286526  0.234233659
0.219287588  0.237715347
0.219288818  0.24019648
0.219289981  0.240964685
0.219291183  0.240130437
0.219292413  0.237582076
0.219293474  0.234048567
0.219294825  0.227854868
0.219295983  0.221148223
0.219297141  0.213282305
0.219298492  0.20283182
0.219300085  0.189074495
0.219301966  0.171399027
0.219306526  0.126327482
0.219308155  0.11076376
0.219309512  0.098410283
0.219310567  0.089287722
0.219311743  0.079683855
0.219312527  0.073637296
0.219313311  0.067888652
0.219314095  0.062445239
0.219314879  0.057311126
0.219315663  0.052487376
0.219316357  0.048475047
0.219317262  0.043601457
0.219317865  0.04057525
0.219318468  0.037721621
0.219319071  0.035036298
0.219319674  0.032514504
0.219320277  0.030151031
0.21932088  0.027940313
0.219321484  0.025873186
0.219322087  0.023950403
0.21932269  0.022162172
0.219323293  0.020502138
0.219323896  0.018963891
0.219324499  0.017541012
0.219325102  0.016227125
0.219325705  0.015015927
0.219326218  0.014061713
0.219326731  0.013173608
0.219327244  0.012347966
0.219327756  0.011582677
0.219328269  0.010871314
0.219328782  0.010212097
0.219329295  0.00960181
0.219329807  0.009038421
0.21933032  0.008516769
0.219330833  0.008035163
0.219331346  0.007590895
0.219331858  0.007182155
0.219332371  0.006804906
0.219332883  0.00645831
0.219333396  0.006138826
0.219333908  0.005845641
0.219334421  0.005575669
0.219335191  0.005211167
0.219335959  0.004891299
0.219336728  0.004609607
0.219337497  0.004361917
0.219338266  0.004144094
0.219339035  0.003952446
0.219339804  0.003783691
0.219340573  0.003634919
0.219341598  0.0034633
0.219342503  0.003333312
0.219343679  0.003189386
0.219344855  0.003068602
0.219346031  0.002966443
0.219347599  0.002853045
0.219349167  0.002759751
0.219350735  0.002681664
0.219353087  0.002585476
0.21935544  0.002507314
0.219357792  0.002442022
0.219360928  0.002369342
0.219364064  0.002308748
0.219368769  0.002234244
0.219373473  0.002174223
0.219379745  0.002110385
0.219386018  0.002060002
0.219395427  0.002002057
0.219404835  0.001958744
0.21941738  0.001916056
0.219430611  0.001883438
0.219450456  0.001849577
0.219470301  0.001827073
0.219496761  0.001807289
0.219540537  0.001789494
0.219592485  0.001782796
0.219655041  0.001787554
0.219717596  0.001804461
0.219764513  0.001826088
0.21981143  0.001857381
0.219856682  0.00189973
0.219898604  0.001952663
0.219926553  0.001999121
0.219954501  0.002057193
0.219980785  0.002125356
0.220000498  0.00218788
0.220020211  0.002263074
0.220039924  0.002354041
0.220053066  0.00242559
0.220076065  0.002578657
0.220087017  0.002667213
0.220097969  0.002768344
0.22010892  0.002884397
0.220119872  0.0030185
0.220130823  0.003174822
0.220139037  0.003309831
0.22014725  0.003463046
0.220154552  0.003617269
0.220161853  0.00379143
0.220169154  0.003989139
0.220176455  0.004214832
0.220181931  0.004405754
0.220187407  0.004618344
0.220192883  0.004856023
0.220198358  0.005122896
0.220203834  0.005424158
0.22020931  0.005766066
0.220214787  0.006156532
0.220218437  0.006448422
0.220222088  0.006769768
0.220225738  0.007124533
0.220229389  0.007517822
0.220233039  0.00795528
0.220236325  0.008392786
0.220239245  0.008821419
0.220242166  0.009293067
0.220245086  0.0098135
0.220248007  0.010390352
0.220250927  0.01103198
0.220253847  0.0117492
0.220256767  0.012555068
0.220259323  0.01334593
0.220261513  0.014097624
0.220263704  0.01492903
0.220265894  0.015852196
0.220268085  0.016883923
0.220269728  0.017740541
0.22027137  0.018679285
0.220273013  0.019714342
0.220274655  0.020860633
0.22027575  0.021697038
0.220277393  0.023078359
0.220278626  0.024230649
0.220279858  0.025498408
0.22028109  0.026901665
0.220282321  0.02846224
0.220283554  0.030212207
0.220284786  0.032181506
0.220286018  0.034412524
0.22028684  0.036070721
0.220287661  0.037882043
0.220288482  0.039867642
0.220289531  0.042692947
0.22029049  0.045599576
0.220291448  0.048858272
0.220292407  0.052527116
0.220293046  0.05522599
0.220293684  0.058145334
0.220294323  0.06131472
0.220294962  0.064751777
0.220295601  0.068480165
0.22029624  0.072525236
0.220296879  0.076914083
0.220297518  0.081675576
0.220298157  0.086840385
0.220298795  0.092431869
0.22029937  0.097871659
0.220300137  0.105765778
0.220300904  0.114449189
0.22030167  0.123977664
0.220302437  0.134447995
0.220303203  0.145907522
0.22030397  0.158463378
0.220304736  0.17216182
0.220305503  0.187119058
0.220306269  0.203376982
0.220307036  0.221058827
0.220307693  0.237381277
0.220308497  0.258907937
0.2203093  0.282193227
0.220310103  0.307342982
0.220310906  0.334430272
0.220311709  0.363519338
0.220312512  0.394663751
0.220313315  0.427904526
0.220314374  0.474990727
0.22031536  0.522164202
0.220316345  0.572468454
0.220317331  0.625927539
0.220318645  0.701764877
0.220319995  0.784691326
0.220321528  0.884124598
0.22032788  1.3211655
0.220329779  1.44455161
0.220331531  1.54815535
0.220333064  1.62775736
0.220334305  1.68298053
0.220335692  1.73351435
0.220336948  1.76807339
0.220338073  1.7893678
0.22034  1.80363466
0.220341168  1.79838092
0.220341986  1.78848824
0.220343212  1.76429748
0.220344527  1.72638068
0.220345987  1.67080947
0.220347411  1.60436831
0.220348908  1.52335675
0.220350587  1.42156029
0.220352558  1.29160278
0.220357815  0.928210883
0.220359348  0.826759831
0.220360736  0.739273669
0.220361904  0.669545215
0.220363072  0.603794135
0.22036424  0.542298611
0.220365263  0.492071349
0.220366358  0.442134817
0.220367088  0.411044096
0.220367818  0.38169831
0.220368548  0.354072361
0.220369278  0.328131811
0.220370008  0.303834059
0.220370848  0.277843026
0.220371561  0.257373546
0.220372272  0.238357588
0.220372984  0.220652329
0.220373696  0.204223387
0.220374408  0.189007031
0.220375119  0.174957607
0.220375831  0.161970775
0.220376543  0.150002515
0.220377255  0.138989102
0.220377966  0.128881712
0.220378605  0.120507213
0.220379244  0.112760026
0.220379883  0.105599013
0.220380522  0.098984606
0.220381161  0.092878893
0.2203818  0.087245695
0.220382439  0.08205061
0.220383077  0.077268231
0.220383716  0.072852816
0.220384355  0.06878318
0.220384994  0.06503211
0.220385633  0.061574134
0.220386272  0.058385479
0.220386911  0.05544401
0.220387869  0.051452694
0.220388554  0.048876099
0.220389284  0.046358168
0.220390014  0.044052959
0.220390744  0.041939623
0.220391839  0.039088552
0.220392934  0.036570852
0.220394029  0.034338387
0.220395124  0.032350131
0.220396219  0.030571239
0.220397314  0.028972198
0.220398409  0.02752806
0.220399504  0.026217768
0.220400782  0.024834213
0.220402152  0.023500146
0.22040352  0.022299002
0.22040489  0.021208116
0.220406259  0.020214398
0.220408084  0.019017752
0.22040991  0.017945021
0.220411735  0.016978361
0.22041356  0.016102053
0.220415841  0.015115516
0.220417895  0.014315993
0.220419948  0.013589403
0.220422686  0.01271767
0.220425424  0.01194124
0.220428162  0.011246032
0.2204309  0.010620621
0.220433638  0.010055619
0.220436375  0.009543411
0.220439114  0.009076934
0.220441852  0.008651211
0.220445503  0.008138657
0.220449153  0.007680824
0.220452804  0.007269837
0.220456454  0.006899614
0.220460105  0.006564685
0.220463755  0.006260803
0.220468683  0.005893063
0.220473338  0.005584347
0.220477992  0.005307815
0.220482647  0.005058957
0.220487301  0.004834223
0.220493507  0.004566777
0.220499713  0.004330803
0.220505919  0.004121527
0.220512125  0.003935061
0.220523989  0.00363089
0.22053275  0.003442167
0.220541512  0.003278012
0.220550273  0.003134406
0.220559035  0.003008041
0.220567796  0.002896215
0.220580938  0.002750873
0.22059262  0.002640237
0.220607222  0.002521912
0.220621824  0.00242172
0.220636426  0.002336193
0.220651029  0.002262378
0.220672932  0.002169109
0.220694835  0.002092639
0.220733942  0.001986497
0.220765747  0.001920558
0.220797553  0.001868035
0.220842021  0.00181042
0.22088001  0.001771809
0.220930661  0.001731625
0.220998197  0.001691645
0.221065732  0.001662017
0.221167036  0.001630791
0.221335873  0.001599024
0.221606015  0.001575441
0.221876156  0.0015689
0.222146298  0.001572246
0.22268658  0.001599865
0.222956721  0.001623026
0.223316315  0.001665121
0.223532071  0.001698811
0.223711869  0.001736678
0.223819746  0.001767836
0.223891665  0.0017959
0.223977068  0.001843324
0.224017522  0.001876125
0.224057977  0.001920747
0.224084509  0.001959294
0.224110604  0.002009625
0.224130175  0.002058959
0.224149746  0.002122765
0.224162793  0.002176458
0.22417584  0.002242475
0.224188669  0.002323538
0.224197222  0.002389357
0.224205774  0.002467455
0.224214327  0.002561248
0.224220741  0.002644589
0.224227155  0.002741889
0.22423357  0.002856562
0.224239984  0.002993132
0.22424426  0.003099347
0.224248148  0.003208768
0.224252035  0.003332716
0.224255923  0.003474079
0.22425981  0.00363635
0.224263698  0.0038242
0.224266614  0.0039854
0.224269529  0.004167521
0.224272445  0.00437487
0.22427536  0.004612799
0.224277693  0.004830245
0.224280025  0.005077178
0.224282358  0.005360983
0.224284107  0.005603823
0.224285857  0.005879027
0.224287606  0.006194232
0.224288772  0.006431858
0.224289939  0.006696412
0.224291105  0.006992531
0.224292271  0.007326708
0.224293437  0.007706682
0.224294458  0.008084455
0.224295333  0.008447754
0.224296208  0.008853563
0.224297082  0.009307979
0.224297957  0.009819719
0.224298832  0.010397161
0.224299707  0.011050495
0.224300363  0.011597045
0.224301018  0.012197338
0.224301675  0.012860338
0.224302331  0.013589843
0.224302987  0.014394138
0.224303643  0.015281231
0.224304299  0.016259855
0.224304955  0.017339508
0.224305611  0.018530485
0.224306266  0.019841819
0.224306923  0.02129181
0.224307578  0.022884492
0.224308015  0.02403554
0.224308599  0.025692876
0.224309182  0.027493149
0.224309765  0.029450389
0.224310348  0.031576479
0.224310931  0.033883866
0.224311514  0.03638554
0.224312097  0.039095017
0.22431268  0.042026303
0.224313264  0.045199505
0.224313847  0.048618646
0.22431443  0.052304178
0.224315013  0.056271615
0.224315596  0.060536693
0.224316179  0.065115279
0.224316762  0.070023289
0.224317345  0.075276581
0.224318002  0.081630066
0.224318658  0.088453199
0.224319314  0.09577651
0.22431997  0.103620263
0.224320626  0.112003512
0.224321282  0.12094381
0.224321938  0.130456924
0.224322813  0.144060792
0.224323469  0.154959743
0.224324343  0.170426869
0.224325364  0.189874453
0.224326384  0.210781369
0.224327405  0.233160316
0.224328425  0.256913525
0.224329445  0.281980708
0.224330796  0.317012403
0.224332313  0.358437827
0.224338182  0.526574788
0.224339971  0.574825156
0.224341603  0.615055851
0.224342887  0.643293497
0.224344014  0.665088275
0.224345258  0.685447363
0.224346269  0.698853069
0.224347512  0.711182153
0.224348546  0.717772532
0.22435  0.721213823
0.22435112  0.719166218
0.224352139  0.713777882
0.224353266  0.704003691
0.224354199  0.692997819
0.224355287  0.677015133
0.224356687  0.651862684
0.22435797  0.624794404
0.224359486  0.58865863
0.224361196  0.543717245
0.224367183  0.372582753
0.2243687  0.330551067
0.224370215  0.290610614
0.224371236  0.26510744
0.224372257  0.240887169
0.224373278  0.218041036
0.224374298  0.196652271
0.224375318  0.176734271
0.224376096  0.162539118
0.224376971  0.147601485
0.224377846  0.133737448
0.224378502  0.124033698
0.224379157  0.114920878
0.224379814  0.106343442
0.224380469  0.098336652
0.224381125  0.090844019
0.224381781  0.083858288
0.224382437  0.077358538
0.224382947  0.072627297
0.224383531  0.067540786
0.224384114  0.062800551
0.224384697  0.058381689
0.22438528  0.054268302
0.224385863  0.050444582
0.224386446  0.0468949
0.224387029  0.043603884
0.224387612  0.040556484
0.224388196  0.037733387
0.224388779  0.035130007
0.224389362  0.032727557
0.224389945  0.030512786
0.224390528  0.028472978
0.224391111  0.02659597
0.224391694  0.024870169
0.224392204  0.023475784
0.22439286  0.021828697
0.224393517  0.020331251
0.224394173  0.018974802
0.224394829  0.017744673
0.224395484  0.016631069
0.224396141  0.015618571
0.224396797  0.014702275
0.224397453  0.013871585
0.224398109  0.013118259
0.224398765  0.012434753
0.224399858  0.011432582
0.224400733  0.0107373
0.224401608  0.010123545
0.224402482  0.009580991
0.224403357  0.009098897
0.224404231  0.008670129
0.224405106  0.008286561
0.22440598  0.007942915
0.224407147  0.007536515
0.224408313  0.007180818
0.224409479  0.006866864
0.224410645  0.006587678
0.224411812  0.006337405
0.224413561  0.006007136
0.22441531  0.00572027
0.22441706  0.005467872
0.224418809  0.005243713
0.224421142  0.004980152
0.224423474  0.004749586
0.224425612  0.004561847
0.224428528  0.004335822
0.224431444  0.004138461
0.224436303  0.003860222
0.22444019  0.00367386
0.224444078  0.003512995
0.224447965  0.003373125
0.224451853  0.003250607
0.22445574  0.003142683
0.224460017  0.003038065
0.224466431  0.00290394
0.224472845  0.002791738
0.22447926  0.002696884
0.224485674  0.002616013
0.224494227  0.002525524
0.224502779  0.002450738
0.224511332  0.002388239
0.22452416  0.002312174
0.224536176  0.002255565
0.224548192  0.002209648
0.224564213  0.002160901
0.224580234  0.002122831
0.224604265  0.002080165
0.224652327  0.0020277
0.224697138  0.002000755
0.224771821  0.001981152
0.224831568  0.001977349
0.224951062  0.001985908
0.225130302  0.00201869
0.225309542  0.002062779
0.225548529  0.002133555
0.225787517  0.00221494
0.226026504  0.002306546
0.226265491  0.002408786
0.226584776  0.002563893
0.226825667  0.002695295
0.227066558  0.002842608
0.227307449  0.003005107
0.22754834  0.003187684
0.227789231  0.003389697
0.228110419  0.003698664
0.228271013  0.003872713
0.228431607  0.004062687
0.228592201  0.004272608
0.228752795  0.004510313
0.228913389  0.004798443
0.229003724  0.005006338
0.229047213  0.005131258
0.229087347  0.005269331
0.229114103  0.005382062
0.229140859  0.005518726
0.229165937  0.005678665
0.229184746  0.005828179
0.229203554  0.006014392
0.229216093  0.00616709
0.229228632  0.006350921
0.229241171  0.006576243
0.229250576  0.006781395
0.229259981  0.007027665
0.229269385  0.007328297
0.229275655  0.007568033
0.229281924  0.007847821
0.229288194  0.008177811
0.229293549  0.008509412
0.22929799  0.008827527
0.229302431  0.009193529
0.229306872  0.009618184
0.229310203  0.009983555
0.229313533  0.01039736
0.229316864  0.0108696
0.229320195  0.011412771
0.229323525  0.012043414
0.229325745  0.012523533
0.229328162  0.013112655
0.229330121  0.013651187
0.22933208  0.014256031
0.22933404  0.014942041
0.229335999  0.015727987
0.229337959  0.016641239
0.229339265  0.017337768
0.229340571  0.018120723
0.229341877  0.019007645
0.229343183  0.020020342
0.229344163  0.020878916
0.229345142  0.021836129
0.229346122  0.022910014
0.229347101  0.024117121
0.229348146  0.025578391
0.22934893  0.026809858
0.229349714  0.028173609
0.229350498  0.029686323
0.229351281  0.031364348
0.229352065  0.033232641
0.229352849  0.03531211
0.229353633  0.037628092
0.229354416  0.040205006
0.2293552  0.04307998
0.229355984  0.046283288
0.229356768  0.049851241
0.229357355  0.052784835
0.229357943  0.055968067
0.229358531  0.059414815
0.229359118  0.063138127
0.229359706  0.067171257
0.229360293  0.071521941
0.229360881  0.076227406
0.229361469  0.081303823
0.229362057  0.0867753
0.229362644  0.092656296
0.229363232  0.09899233
0.22936382  0.105799832
0.229364408  0.11310535
0.229364995  0.120921991
0.229365583  0.129303437
0.229366171  0.138263957
0.229366759  0.147830556
0.229367346  0.158012029
0.229367934  0.168869206
0.229368522  0.180410735
0.229369404  0.19905942
0.229370129  0.215637303
0.229370991  0.23687154
0.229371853  0.259814642
0.229372715  0.284512729
0.229373577  0.310999073
0.229374439  0.339292127
0.229375301  0.369393582
0.229376163  0.401286504
0.229377221  0.442823323
0.229378475  0.495314868
0.229379729  0.551065751
0.229381296  0.624695501
0.22938349  0.733272239
0.229387566  0.939502764
0.229389447  1.02971968
0.229391067  1.101306
0.229392477  1.1572393
0.229393731  1.20086051
0.229394775  1.23213322
0.229395925  1.26072255
0.229396918  1.28010252
0.229398245  1.29787281
0.2294  1.30649073
0.229401129  1.30291658
0.229402299  1.29173734
0.22940324  1.2773589
0.229404285  1.25598174
0.229405643  1.22019576
0.229407105  1.17247185
0.229408516  1.11854224
0.229410136  1.04879939
0.229412017  0.960023171
0.229417973  0.660355808
0.229419698  0.57759982
0.229421134  0.512454812
0.229422283  0.463273421
0.229423302  0.422071819
0.229424399  0.38040418
0.229425496  0.341618571
0.229426228  0.317364818
0.229426959  0.294445826
0.229427691  0.272790534
0.229428422  0.252441712
0.229429187  0.23248713
0.229429951  0.213893232
0.229430715  0.196592319
0.229431479  0.180538252
0.229432243  0.165680482
0.229433007  0.151965016
0.229433771  0.139335309
0.229434535  0.127733106
0.2294353  0.117085888
0.229436063  0.107374116
0.229436572  0.101370215
0.229437226  0.094181803
0.229437879  0.087561146
0.229438532  0.081461738
0.229439185  0.075849502
0.229439838  0.07069149
0.229440491  0.065955994
0.229441144  0.061612635
0.229441797  0.057632424
0.229442451  0.05398247
0.229443104  0.050647816
0.229443757  0.047598018
0.22944441  0.044809933
0.229445063  0.042261873
0.229445716  0.039933576
0.229446369  0.037806166
0.229447022  0.035862117
0.229447856  0.033620199
0.229448688  0.031624629
0.229449521  0.02984008
0.229450353  0.028246056
0.229451186  0.026816557
0.229452019  0.025533855
0.229452852  0.024380428
0.229453684  0.023341966
0.229454794  0.022109926
0.229455904  0.021027995
0.229457015  0.020071961
0.229458125  0.019223958
0.229459235  0.018466747
0.2294609  0.017472077
0.229462565  0.016615063
0.22946423  0.015867997
0.229465634  0.015307847
0.229467332  0.01470093
0.229469879  0.013908284
0.229472426  0.013228129
0.229474973  0.012637115
0.22947752  0.012118445
0.229480067  0.011659629
0.229483463  0.011124743
0.229486859  0.010662177
0.229490255  0.010258934
0.229494566  0.00981699
0.229497178  0.009581129
0.229502403  0.00916882
0.229507628  0.008821794
0.229512852  0.00852707
0.229518077  0.008274684
0.229525914  0.007959502
0.22953375  0.007704015
0.229543212  0.007455882
0.229552674  0.007257748
0.229565289  0.007050819
0.229577905  0.006892285
0.22959052  0.006769894
0.229609443  0.006636201
0.229628366  0.006544556
0.229657217  0.006456719
0.229691032  0.006407189
0.229724847  0.006394154
0.229781206  0.006421223
0.229837564  0.006485031
0.229922103  0.006620483
0.230006641  0.00678639
0.230140845  0.007093311
0.230271527  0.007439093
0.230395517  0.007820348
0.230480054  0.008124803
0.230536413  0.008358734
0.230592772  0.008629677
0.230649131  0.008956579
0.2306914  0.0092564
0.230731978  0.009612477
0.230758466  0.00989679
0.230784955  0.010238908
0.230804821  0.010546192
0.230822715  0.010871992
0.230839623  0.011235313
0.23085653  0.011668163
0.230873438  0.012192096
0.23088471  0.012606598
0.230895982  0.01308712
0.230905281  0.013544231
0.230916271  0.014171556
0.230923598  0.014653359
0.230930924  0.015196687
0.230938251  0.015813478
0.230945577  0.016518131
0.230952904  0.017328903
0.23096023  0.0182683
0.230966994  0.019274993
0.230971503  0.020035031
0.230976011  0.020878376
0.23098052  0.021818314
0.230985029  0.022870213
0.230989538  0.024052894
0.230994046  0.025388953
0.230997709  0.026606873
0.231001936  0.028185148
0.231006163  0.029981114
0.231008981  0.031319585
0.231011799  0.032787921
0.231014617  0.034403257
0.231017435  0.036185535
0.231020112  0.038054403
0.231022648  0.040004133
0.231025184  0.042151522
0.23102772  0.04452289
0.231030257  0.047149659
0.231032793  0.050064663
0.231035329  0.053308897
0.231037865  0.056928012
0.23104012  0.060502658
0.231042092  0.063936754
0.231044065  0.067691087
0.231046037  0.07179344
0.23104801  0.076281379
0.231049982  0.08118504
0.231051955  0.086544702
0.231053927  0.092389824
0.231055618  0.097816011
0.231057731  0.105163971
0.231059845  0.113175259
0.231061958  0.121863868
0.231064072  0.131246427
0.231066185  0.141305449
0.231068722  0.154238966
0.231071258  0.168005699
0.231082107  0.231409669
0.231085572  0.250427874
0.231088503  0.264695864
0.231090701  0.273874218
0.231092561  0.280407247
0.231094815  0.286601676
0.231096867  0.290445136
0.23110009  0.292785908
0.231102029  0.29196086
0.231104283  0.288917282
0.231106538  0.283727343
0.231108792  0.276562314
0.231110821  0.268605387
0.231113526  0.256123835
0.231116232  0.241964699
0.231119613  0.222731542
0.231127052  0.178891784
