E(MeV)  pendfb7/U235:102
9.89429912e-07  9.70823016
9.9255861e-07  9.87997859
9.9571383e-07  10.0615019
9.9886905e-07  10.2518072
1.00097253e-06  10.3837779
1.00309384e-06  10.521164
1.00521515e-06  10.6630116
1.00733646e-06  10.8094727
1.00945777e-06  10.9607042
1.01200249e-06  11.148641
1.01454721e-06  11.3439613
1.01709193e-06  11.546961
1.01963665e-06  11.7579451
1.02218137e-06  11.9772267
1.02472609e-06  12.2051269
1.02727081e-06  12.4419735
1.02981552e-06  12.6880993
1.03242594e-06  12.9505775
1.03503635e-06  13.2235441
1.03764676e-06  13.5073689
1.03960457e-06  13.7275847
1.04156238e-06  13.9542681
1.0435202e-06  14.1875713
1.045478e-06  14.4276379
1.04743581e-06  14.6746144
1.04939362e-06  14.9286365
1.05174299e-06  15.2429451
1.05383132e-06  15.5311727
1.05591965e-06  15.827859
1.05800798e-06  16.1331186
1.06009631e-06  16.4470464
1.06218464e-06  16.7697148
1.06427297e-06  17.1011706
1.06636129e-06  17.4414291
1.06844962e-06  17.7904773
1.07053795e-06  18.14826
1.07262628e-06  18.5146814
1.07471461e-06  18.8895995
1.0778471e-06  19.4674696
1.0809796e-06  20.0631185
1.08411209e-06  20.6753283
1.08724459e-06  21.3025306
1.09037708e-06  21.9427557
1.09455374e-06  22.8124536
1.10499539e-06  25.0200311
1.10917205e-06  25.8913404
1.11230455e-06  26.5298044
1.11543704e-06  27.149305
1.11847555e-06  27.7266185
1.12132612e-06  28.2421715
1.1232265e-06  28.569542
1.12512688e-06  28.8822614
1.12702726e-06  29.1789854
1.12892764e-06  29.4583949
1.13082802e-06  29.7192084
1.1327284e-06  29.9601944
1.13439907e-06  30.1547443
1.1359862e-06  30.3238516
1.13757333e-06  30.4770363
1.139244e-06  30.6204733
1.14091466e-06  30.7450649
1.14258533e-06  30.8502907
1.14425599e-06  30.9356978
1.14592666e-06  31.0009097
1.14759732e-06  31.0456261
1.15031215e-06  31.0740457
1.15198281e-06  31.0641316
1.15354906e-06  31.0358589
1.1551153e-06  30.9892875
1.15668155e-06  30.9245482
1.1582478e-06  30.8418359
1.15981405e-06  30.7414075
1.16138029e-06  30.6235807
1.16294654e-06  30.4887286
1.16451279e-06  30.3372811
1.16660111e-06  30.1103759
1.16868944e-06  29.8560984
1.17077777e-06  29.575856
1.1728661e-06  29.2711725
1.17495443e-06  28.943671
1.17704276e-06  28.5950541
1.17913109e-06  28.2270856
1.18121942e-06  27.8415704
1.18330775e-06  27.4403366
1.1855005e-06  27.0041291
1.18779766e-06  26.5330286
1.1912434e-06  25.8044124
1.19813489e-06  24.2960344
1.20674925e-06  22.3847956
1.21076928e-06  21.506282
1.21378431e-06  20.859247
1.21679934e-06  20.225137
1.22011456e-06  19.545292
1.22272498e-06  19.0242672
1.22533539e-06  18.5168508
1.2279458e-06  18.0238031
1.23055621e-06  17.5457425
1.23316663e-06  17.083157
1.23577704e-06  16.6364256
1.23838745e-06  16.2058218
1.24041052e-06  15.8833175
1.24256411e-06  15.5508353
1.2447177e-06  15.2295511
1.24687129e-06  14.9194655
1.24902488e-06  14.6205483
1.25117846e-06  14.3327404
1.25330386e-06  14.0594996
1.25542926e-06  13.7968683
1.25755466e-06  13.544692
1.25968005e-06  13.3027795
1.26180545e-06  13.0708942
1.26393084e-06  12.8487579
1.26605624e-06  12.636037
1.26818163e-06  12.4323472
1.2706489e-06  12.2066281
1.27311616e-06  11.9916803
1.27558342e-06  11.7865967
1.27805068e-06  11.5903669
1.28051794e-06  11.4018881
1.28400011e-06  11.1467802
1.28665985e-06  10.9586006
1.30037854e-06  10.0220254
1.30575402e-06  9.64881662
1.30989762e-06  9.35469103
1.32445623e-06  8.30257443
1.32865583e-06  8.00755952
1.33145556e-06  7.81654464
1.33457026e-06  7.61065107
1.33714252e-06  7.44654185
1.33971477e-06  7.28823981
1.34228703e-06  7.13602068
1.34485928e-06  6.99003826
1.34657411e-06  6.89620553
1.34919886e-06  6.75795638
1.35182361e-06  6.62609546
1.35444836e-06  6.50043153
1.35707311e-06  6.38071914
1.35969786e-06  6.2666758
1.36232261e-06  6.15799688
1.36494736e-06  6.05436807
1.3675721e-06  5.95547557
1.37019686e-06  5.8610117
1.3728216e-06  5.77068416
1.37544635e-06  5.68421442
1.3780711e-06  5.60134358
1.38157076e-06  5.4960351
1.38507043e-06  5.39618215
1.38857009e-06  5.30132485
1.39206976e-06  5.21105443
1.39556942e-06  5.12500989
1.39906909e-06  5.0428704
1.40256875e-06  4.96435197
1.40606842e-06  4.88920082
1.40956808e-06  4.81719094
1.41306775e-06  4.74811872
1.41831724e-06  4.64962352
1.42356673e-06  4.55678382
1.42776633e-06  4.48626264
1.43196593e-06  4.41884018
1.43616553e-06  4.35432124
1.44036512e-06  4.29252844
1.44456472e-06  4.23329939
1.45086412e-06  4.14894185
1.45716351e-06  4.06957161
1.46230302e-06  4.00823217
1.46744253e-06  3.94975472
1.47258204e-06  3.89396468
1.47772154e-06  3.84070334
1.48286105e-06  3.78982534
1.49057031e-06  3.7176891
1.49827956e-06  3.65021301
