Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Geometry
Logarithmically spaced bins
# batches: 25	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0133383139, 0.0012447126, 0.0000000000, 0.0000048512, 0.0038974764
0.0133937113, 0.0012717634, 0.0000000000, 0.0000045469, 0.0035752860
0.0134493388, 0.0013923794, 0.0000000000, 0.0000048433, 0.0034784698
0.0135051973, 0.0013212555, 0.0000000000, 0.0000047581, 0.0036011957
0.0135612878, 0.0012356578, 0.0000000000, 0.0000055915, 0.0045251429
0.0136176113, 0.0013380689, 0.0000000000, 0.0000039751, 0.0029707505
0.0136741687, 0.0014127155, 0.0000000000, 0.0000051578, 0.0036509790
0.0137309610, 0.0013195690, 0.0000000000, 0.0000035755, 0.0027095634
0.0137879891, 0.0013089123, 0.0000000000, 0.0000039990, 0.0030552330
0.0138452542, 0.0014516435, 0.0000000000, 0.0000052109, 0.0035896251
0.0139027570, 0.0013811780, 0.0000000000, 0.0000034272, 0.0024813898
0.0139604987, 0.0013033885, 0.0000000000, 0.0000051609, 0.0039595837
0.0140184802, 0.0014127263, 0.0000000000, 0.0000045236, 0.0032020661
0.0140767025, 0.0014641725, 0.0000000000, 0.0000041803, 0.0028550689
0.0141351666, 0.0013677754, 0.0000000000, 0.0000046083, 0.0033691611
0.0141938736, 0.0013899884, 0.0000000000, 0.0000036797, 0.0026473140
0.0142528243, 0.0015277463, 0.0000000000, 0.0000048640, 0.0031837891
0.0143120199, 0.0014062670, 0.0000000000, 0.0000058676, 0.0041724583
0.0143714614, 0.0013805755, 0.0000000000, 0.0000050470, 0.0036557387
0.0144311497, 0.0014951023, 0.0000000000, 0.0000037840, 0.0025309336
0.0144910860, 0.0015326313, 0.0000000000, 0.0000037140, 0.0024232675
0.0145512711, 0.0014243026, 0.0000000000, 0.0000035760, 0.0025107208
0.0146117062, 0.0014489817, 0.0000000000, 0.0000050154, 0.0034613180
0.0146723924, 0.0015868174, 0.0000000000, 0.0000060279, 0.0037987471
0.0147333305, 0.0015297942, 0.0000000000, 0.0000043810, 0.0028638118
0.0147945218, 0.0014340445, 0.0000000000, 0.0000057157, 0.0039857224
0.0148559672, 0.0015471162, 0.0000000000, 0.0000038017, 0.0024572965
0.0149176678, 0.0016203040, 0.0000000000, 0.0000047987, 0.0029615905
0.0149796247, 0.0015177536, 0.0000000000, 0.0000041440, 0.0027303197
0.0150418389, 0.0014783184, 0.0000000000, 0.0000048847, 0.0033042004
0.0151043115, 0.0016295562, 0.0000000000, 0.0000061753, 0.0037895636
0.0151670435, 0.0016184514, 0.0000000000, 0.0000058669, 0.0036250323
0.0152300361, 0.0015089097, 0.0000000000, 0.0000046940, 0.0031108242
0.0152932903, 0.0015948817, 0.0000000000, 0.0000044288, 0.0027768969
0.0153568072, 0.0017239185, 0.0000000000, 0.0000046555, 0.0027005087
0.0154205879, 0.0015757416, 0.0000000000, 0.0000038956, 0.0024722016
0.0154846336, 0.0015594624, 0.0000000000, 0.0000058944, 0.0037797372
0.0155489452, 0.0017355437, 0.0000000000, 0.0000049939, 0.0028774400
0.0156135239, 0.0016624513, 0.0000000000, 0.0000061351, 0.0036903780
0.0156783708, 0.0015663842, 0.0000000000, 0.0000046161, 0.0029469976
0.0157434871, 0.0016860603, 0.0000000000, 0.0000051093, 0.0030303010
0.0158088738, 0.0017996996, 0.0000000000, 0.0000051431, 0.0028577285
0.0158745321, 0.0016050558, 0.0000000000, 0.0000051990, 0.0032391326
0.0159404630, 0.0016427054, 0.0000000000, 0.0000053191, 0.0032379916
0.0160066678, 0.0018218061, 0.0000000000, 0.0000034763, 0.0019081656
0.0160731476, 0.0017271692, 0.0000000000, 0.0000057096, 0.0033057622
0.0161399035, 0.0016439672, 0.0000000000, 0.0000061668, 0.0037511509
0.0162069366, 0.0017551327, 0.0000000000, 0.0000056569, 0.0032230486
0.0162742481, 0.0018971884, 0.0000000000, 0.0000058072, 0.0030609366
0.0163418392, 0.0016876514, 0.0000000000, 0.0000060238, 0.0035693397
0.0164097110, 0.0016994382, 0.0000000000, 0.0000051024, 0.0030023849
0.0164778647, 0.0018667326, 0.0000000000, 0.0000052655, 0.0028206869
0.0165463015, 0.0018256322, 0.0000000000, 0.0000046497, 0.0025469058
0.0166150225, 0.0017412799, 0.0000000000, 0.0000058989, 0.0033876812
0.0166840289, 0.0017906631, 0.0000000000, 0.0000041742, 0.0023311123
0.0167533219, 0.0019585361, 0.0000000000, 0.0000060036, 0.0030653579
0.0168229027, 0.0017770161, 0.0000000000, 0.0000056607, 0.0031855211
0.0168927725, 0.0017817610, 0.0000000000, 0.0000045192, 0.0025363493
0.0169629324, 0.0019184852, 0.0000000000, 0.0000051360, 0.0026771226
0.0170333838, 0.0019202216, 0.0000000000, 0.0000047174, 0.0024566810
0.0171041278, 0.0018209907, 0.0000000000, 0.0000050575, 0.0027773345
0.0171751656, 0.0018748916, 0.0000000000, 0.0000052336, 0.0027913909
0.0172464984, 0.0020655142, 0.0000000000, 0.0000068133, 0.0032985963
0.0173181275, 0.0018313475, 0.0000000000, 0.0000062395, 0.0034070618
0.0173900541, 0.0018417635, 0.0000000000, 0.0000054605, 0.0029648351
0.0174622794, 0.0020224884, 0.0000000000, 0.0000059607, 0.0029472065
0.0175348047, 0.0020130467, 0.0000000000, 0.0000063577, 0.0031582377
0.0176076312, 0.0018661127, 0.0000000000, 0.0000066364, 0.0035562794
0.0176807601, 0.0019638513, 0.0000000000, 0.0000048421, 0.0024656312
0.0177541928, 0.0021907116, 0.0000000000, 0.0000060432, 0.0027585592
0.0178279305, 0.0018754112, 0.0000000000, 0.0000055919, 0.0029816862
0.0179019744, 0.0019118522, 0.0000000000, 0.0000066194, 0.0034623112
0.0179763259, 0.0021237745, 0.0000000001, 0.0000079359, 0.0037366893
0.0180509861, 0.0021009422, 0.0000000000, 0.0000054517, 0.0025949068
0.0181259565, 0.0019271503, 0.0000000000, 0.0000065339, 0.0033904669
0.0182012382, 0.0020594709, 0.0000000000, 0.0000047805, 0.0023212082
0.0182768325, 0.0022766222, 0.0000000000, 0.0000037565, 0.0016500485
0.0183527409, 0.0019684456, 0.0000000000, 0.0000058430, 0.0029683270
0.0184289645, 0.0020268104, 0.0000000000, 0.0000060284, 0.0029743045
0.0185055046, 0.0021947005, 0.0000000000, 0.0000057769, 0.0026322141
0.0185823627, 0.0021773008, 0.0000000000, 0.0000051588, 0.0023693695
0.0186595400, 0.0020160629, 0.0000000000, 0.0000056476, 0.0028012961
0.0187370378, 0.0021566161, 0.0000000000, 0.0000056938, 0.0026401577
0.0188148575, 0.0023233593, 0.0000000001, 0.0000094956, 0.0040870194
0.0188930003, 0.0020681297, 0.0000000000, 0.0000064781, 0.0031323660
