Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Material
Logarithmically spaced bins
# batches: 25	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0133383139, 0.0009549081, 0.0000000001, 0.0000085744, 0.0089793052
0.0133937113, 0.0009736709, 0.0000000001, 0.0000077792, 0.0079895628
0.0134493388, 0.0010513531, 0.0000000000, 0.0000068663, 0.0065308792
0.0135051973, 0.0009980713, 0.0000000001, 0.0000100800, 0.0100995040
0.0135612878, 0.0009693191, 0.0000000001, 0.0000080442, 0.0082987986
0.0136176113, 0.0010404202, 0.0000000001, 0.0000090441, 0.0086927704
0.0136741687, 0.0010865411, 0.0000000001, 0.0000073493, 0.0067639487
0.0137309610, 0.0010274240, 0.0000000001, 0.0000079565, 0.0077441516
0.0137879891, 0.0010184462, 0.0000000001, 0.0000083409, 0.0081898683
0.0138452542, 0.0011210606, 0.0000000001, 0.0000098758, 0.0088093212
0.0139027570, 0.0010763289, 0.0000000001, 0.0000094259, 0.0087574130
0.0139604987, 0.0010256251, 0.0000000001, 0.0000092798, 0.0090478983
0.0140184802, 0.0010904701, 0.0000000001, 0.0000074777, 0.0068573427
0.0140767025, 0.0011293109, 0.0000000001, 0.0000094585, 0.0083754412
0.0141351666, 0.0010568637, 0.0000000001, 0.0000083185, 0.0078709603
0.0141938736, 0.0010918041, 0.0000000001, 0.0000073574, 0.0067387866
0.0142528243, 0.0011986956, 0.0000000001, 0.0000109417, 0.0091279737
0.0143120199, 0.0010954568, 0.0000000001, 0.0000095969, 0.0087606496
0.0143714614, 0.0010819176, 0.0000000001, 0.0000092639, 0.0085624401
0.0144311497, 0.0011760420, 0.0000000001, 0.0000073439, 0.0062445983
0.0144910860, 0.0011858804, 0.0000000001, 0.0000109013, 0.0091926169
0.0145512711, 0.0011117407, 0.0000000001, 0.0000093418, 0.0084028263
0.0146117062, 0.0011246262, 0.0000000001, 0.0000088634, 0.0078811662
0.0146723924, 0.0012311166, 0.0000000001, 0.0000094048, 0.0076392283
0.0147333305, 0.0011671831, 0.0000000001, 0.0000085285, 0.0073069484
0.0147945218, 0.0011303884, 0.0000000001, 0.0000073438, 0.0064967459
0.0148559672, 0.0011765041, 0.0000000001, 0.0000085839, 0.0072961170
0.0149176678, 0.0012391689, 0.0000000001, 0.0000080542, 0.0064996454
0.0149796247, 0.0011859371, 0.0000000000, 0.0000069482, 0.0058588176
0.0150418389, 0.0011680621, 0.0000000001, 0.0000090422, 0.0077411832
0.0151043115, 0.0012714175, 0.0000000001, 0.0000097361, 0.0076576398
0.0151670435, 0.0012609454, 0.0000000001, 0.0000105802, 0.0083906940
0.0152300361, 0.0012082194, 0.0000000001, 0.0000096015, 0.0079468083
0.0152932903, 0.0012604747, 0.0000000001, 0.0000087109, 0.0069108158
0.0153568072, 0.0013398126, 0.0000000001, 0.0000091158, 0.0068037778
0.0154205879, 0.0012410883, 0.0000000001, 0.0000090369, 0.0072814102
0.0154846336, 0.0012422058, 0.0000000001, 0.0000099506, 0.0080104590
0.0155489452, 0.0013588996, 0.0000000001, 0.0000074782, 0.0055031479
0.0156135239, 0.0012872442, 0.0000000001, 0.0000103622, 0.0080499303
0.0156783708, 0.0012353037, 0.0000000001, 0.0000097932, 0.0079277299
0.0157434871, 0.0013439131, 0.0000000001, 0.0000100959, 0.0075123062
0.0158088738, 0.0014166429, 0.0000000001, 0.0000106118, 0.0074908342
0.0158745321, 0.0012802560, 0.0000000001, 0.0000081618, 0.0063751396
0.0159404630, 0.0012823339, 0.0000000001, 0.0000080755, 0.0062975192
0.0160066678, 0.0014175292, 0.0000000002, 0.0000123092, 0.0086835601
0.0160731476, 0.0013646512, 0.0000000001, 0.0000093490, 0.0068508532
