94-Pu-239(n,elastic) ENDF/B-VII.1
276.128,69.4216
276.34,43.5855
276.433,35.1526
276.515,29.7957
276.603,25.8467
276.712,22.77
276.848,20.4388
277.011,18.6866
277.337,16.5387
277.928,14.2721
278.954,11.2019
279.24,10.2803
279.253,10.2764
279.323,10.4182
279.407,11.1234
279.47,12.1908
279.555,14.4671
279.664,18.665
279.823,25.1011
279.916,27.2451
279.969,27.5946
280.049,26.9295
280.167,24.0982
280.357,18.6153
280.46,16.4845
280.584,14.8193
280.762,13.4582
281.211,11.6593
281.895,9.29476
282.282,7.54767
282.362,7.37933
282.418,7.52303
282.475,8.10492
282.521,9.09072
282.561,10.5163
282.601,12.658
282.64,15.7077
282.68,19.9031
282.719,25.4737
282.766,33.9838
282.817,46.3249
282.878,64.4731
282.972,99.6246
283.096,146.86
283.179,168.94
283.252,176.731
283.262,176.823
283.34,169.702
283.428,148.203
283.63,81.8823
283.703,62.9873
283.764,50.7505
283.833,40.8313
283.901,34.042
283.981,28.9334
284.072,25.4086
284.204,22.5362
284.422,20.0388
284.811,17.7453
285.4,15.9117
285.998,14.9675
288.099,13.2097
291.329,11.8681
292.095,10.8622
292.255,11.0941
292.375,11.9446
292.574,14.6028
292.725,16.3581
292.824,16.7507
292.973,16.189
293.301,13.8186
293.525,13.0163
294.202,12.0353
295.772,10.4595
296.334,9.47401
296.478,9.71697
296.647,10.8402
296.881,12.7909
297.008,13.1304
297.173,12.6255
297.573,10.5866
298.217,8.43204
298.258,8.39825
298.344,8.59664
298.41,9.14143
298.477,10.1819
298.547,11.9346
298.626,14.8168
298.869,26.0844
298.955,28.6413
299.031,29.3927
299.119,28.4983
299.257,24.5578
299.433,18.8517
299.546,16.2457
299.695,14.1438
299.895,12.6928
300.338,11.0372
301.021,8.83936
301.329,7.62798
301.392,7.55347
301.455,7.7165
301.518,8.28559
301.565,9.11183
301.62,10.6573
301.672,12.8605
301.73,16.3533
301.794,21.533
301.87,29.282
302.062,51.4715
302.155,58.5806
302.235,60.7318
302.309,59.2056
302.418,52.1449
302.632,33.9256
302.728,27.8036
302.83,23.3033
302.919,20.7665
303.026,18.816
303.231,16.7573
303.574,15.0682
304.149,13.6257
305.432,11.9821
307.124,10.187
307.73,9.06926
308.12,8.05895
308.253,7.93997
308.466,8.30696
308.656,9.0401
308.769,9.99616
308.848,11.3556
308.905,12.9273
308.975,15.7486
309.06,20.4376
309.283,35.7384
309.376,39.8428
309.445,40.965
309.539,39.6947
309.667,34.28
309.846,25.2441
309.965,20.8486
310.064,18.4327
310.182,16.5943
310.34,15.1657
310.576,13.9446
311.126,12.3765
312.0,11.2876
312.703,9.78302
313.151,8.40155
313.191,8.37288
313.271,8.58918
313.342,9.32647
313.396,10.4183
313.449,12.1477
313.503,14.6678
313.564,18.6524
313.632,24.5042
313.737,35.8479
313.873,50.7377
313.962,57.162
314.034,58.9862
314.11,57.4606
314.202,51.6901
314.426,32.114
314.524,25.6304
314.605,21.8346
314.697,18.9934
314.797,17.1178
314.955,15.4742
315.259,13.9483
316.451,10.6358
316.562,10.8345
316.652,11.4884
316.756,12.9265
317.04,18.4777
317.152,19.5233
317.192,19.5893
317.311,18.9449
317.648,15.1014
317.887,13.6709
318.061,13.1465
318.686,12.1798
321.417,9.77647
322.209,8.59234
322.636,7.47221
322.902,6.62844
322.966,6.56928
323.031,6.70969
323.096,7.18406
323.161,8.16496
323.221,9.71653
323.282,12.031
323.343,15.205
323.423,20.6952
323.652,39.7177
323.749,45.0248
323.833,46.6086
323.921,45.1165
324.028,40.0663
324.252,26.7856
324.369,21.7351
324.473,18.6789
324.6,16.2526
324.771,14.206
324.955,12.8527
325.046,12.6304
325.138,13.0104
325.23,14.3104
325.321,16.7633
325.431,21.1155
325.612,28.8602
325.71,31.2967
325.763,31.7063
325.829,31.307
325.928,29.1896
326.178,21.386
326.302,18.6813
326.467,16.6108
326.688,15.3263
327.13,14.1648
328.17,12.8648
329.834,11.7687
331.321,11.3114
332.642,10.2905
333.305,9.35666
333.747,8.44958
333.857,8.57904
333.968,9.16543
334.085,10.3665
334.339,13.6069
334.45,14.2822
334.488,14.3349
334.6,14.002
335.041,10.4643
335.373,8.68545
335.511,8.25351
335.557,8.24856
335.626,8.50392
335.678,9.0135
335.737,10.0502
335.796,11.7296
335.855,14.192
335.921,18.0026
336.003,24.2513
336.213,42.6559
336.31,48.2201
336.389,49.691
336.479,47.81
336.569,42.9787
336.791,27.5685
336.896,22.0725
336.982,18.8727
337.09,16.2271
337.205,14.4762
337.406,12.6135
337.684,10.9395
337.811,10.7474
337.909,11.2031
338.007,12.4038
338.125,14.8444
338.343,20.1803
338.462,21.6787
338.511,21.791
338.639,20.8422
338.977,15.3577
339.123,13.8769
339.233,13.444
339.269,13.4384
339.386,13.8795
339.72,16.7246
339.81,16.9555
339.968,16.4386
340.299,14.1631
340.619,12.9355
342.15,10.0155
342.734,8.27906
342.779,8.27199
342.86,8.57546
342.921,9.23846
342.981,10.4728
343.042,12.4787
343.103,15.4411
343.171,20.068
343.254,27.4521
343.473,50.409
343.57,56.9562
343.645,58.6872
343.734,56.6981
343.832,50.5602
344.06,31.9372
344.161,25.8461
344.247,22.1763
344.333,19.6871
344.43,17.8748
344.549,16.5151
344.708,15.4317
345.026,14.1861
345.626,12.8553
346.325,12.0195
346.565,11.969
347.158,12.1081
347.921,11.6002
348.98,10.0594
349.457,8.85251
349.815,7.67924
349.881,7.67875
349.947,7.96591
350.013,8.74117
350.063,9.80117
350.121,11.7483
350.172,14.2683
350.231,18.3019
350.297,24.3159
350.375,33.3773
350.589,62.4681
350.684,71.3995
350.767,74.3939
350.847,72.669
350.949,65.0259
351.197,38.9003
351.294,31.1057
351.379,26.2884
351.485,22.3135
351.591,19.8906
351.758,17.7355
352.036,15.8508
352.561,13.5838
352.73,13.2472
352.88,13.6493
353.063,15.3207
353.296,17.7686
353.425,18.1901
353.587,17.6089
353.977,15.2678
354.326,14.339
355.104,13.4153
355.175,13.4076
355.544,13.5095
358.082,12.436
359.796,11.7084
360.008,11.602
360.352,12.0565
360.732,12.6781
361.529,12.2252
361.809,12.2528
364.037,11.6638
368.365,10.9228
368.908,11.0453
370.049,10.3289
370.224,10.1883
370.382,10.3208
370.575,11.1437
370.846,12.8358
371.024,13.2545
371.692,11.9391
372.266,11.7096
373.223,11.8123
374.275,11.3897
374.945,10.6503
375.136,10.982
375.413,12.6225
375.612,13.5728
375.689,13.6579
375.876,13.2837
376.319,11.915
377.073,10.9003
377.338,11.3433
377.686,12.4592
377.754,12.5008
378.292,11.7206
378.771,12.172
379.81,11.4523
382.589,10.478
382.994,10.57
383.57,10.1306
384.022,9.47223
384.156,9.58272
384.291,10.2871
384.422,11.7768
384.723,16.534
384.857,17.5044
384.874,17.5329
385.011,17.0862
385.349,14.0857
385.595,12.8505
386.003,12.1342
387.01,11.5433
387.205,11.5481
389.148,10.5787
389.513,10.3122
389.78,10.6083
390.156,11.5371
390.249,11.5864
391.426,10.2536
391.623,10.175
392.272,10.8174
393.747,9.38807
394.254,8.58531
394.274,8.58496
394.413,8.86932
394.542,9.7739
394.686,11.5839
394.923,14.9572
395.044,15.8422
395.106,15.943
395.198,15.6957
395.566,12.938
395.799,11.7942
396.249,10.8081
396.869,9.90079
396.975,9.87358
397.224,10.3145
397.539,11.2037
397.625,11.2736
397.99,10.7843
398.669,9.91898
400.143,8.51557
400.633,7.72828
401.248,6.23868
401.31,6.20222
401.403,6.37395
401.496,6.97455
401.581,8.04844
401.665,9.73045
401.767,12.5551
402.031,21.4825
402.141,23.9716
402.235,24.8042
402.263,24.8146
402.376,23.8855
402.618,19.0902
402.81,15.528
403.007,13.0897
403.289,10.9421
403.722,8.53508
403.854,8.21687
403.928,8.40062
403.987,8.87278
404.059,10.0051
404.125,11.7169
404.19,14.2009
404.268,18.2201
404.376,25.4283
404.571,39.6438
404.68,44.8886
404.778,46.4431
404.873,45.0082
405.008,39.4184
405.244,27.5518
405.359,23.3333
405.491,20.0699
405.656,17.6079
405.877,15.7484
406.136,14.4909
406.402,14.0901
406.696,14.2261
407.467,13.488
407.969,13.1058
408.824,11.829
408.908,11.8127
409.474,12.4454
411.468,10.4717
412.095,9.33155
412.212,9.53239
412.298,10.0656
412.397,11.2337
412.517,13.5044
412.788,19.8668
412.904,21.3958
412.967,21.6383
413.1,20.9076
413.447,16.07
413.612,14.5327
413.82,13.4679
414.236,12.5205
415.61,10.7986
415.809,11.0424
416.058,12.3085
416.309,13.5453
416.408,13.6589
416.684,13.0149
417.168,11.7452
417.727,11.0671
417.763,11.0641
418.338,11.7373
418.679,11.5205
419.664,10.0995
419.836,10.3792
419.969,11.2464
420.14,13.3139
420.366,16.2477
420.52,17.0737
420.534,17.0825
420.678,16.6367
421.073,13.9781
421.411,12.9004
421.894,12.2146
423.185,11.4684
425.725,10.8949
426.443,11.0657
429.008,10.3461
429.484,10.1128
429.866,10.37
430.425,11.5851
430.692,11.7539
432.948,11.0516
433.675,11.5403
436.917,10.1773
437.631,9.54819
437.816,9.72962
438.042,10.6983
438.315,12.0928
438.421,12.2453
438.655,11.6644
438.844,11.0346
438.944,10.9447
439.139,11.4248
439.436,12.643
439.545,12.7625
439.843,12.1088
440.233,11.092
440.816,10.6704
442.169,9.62325
442.353,9.75252
442.524,10.2495
443.051,13.1886
443.215,13.4911
443.554,12.8421
444.044,11.6591
444.607,11.0445
447.03,9.98586
448.813,9.26406
450.091,8.25426
450.151,8.25058
450.324,8.26293
450.651,7.99947
450.956,7.47578
451.071,7.72661
451.143,8.27888
451.209,9.21171
451.275,10.6824
451.349,13.1194
451.431,16.8698
451.534,23.0324
451.749,37.3397
451.859,42.1084
451.941,43.357
452.045,41.8863
452.157,37.2648
452.406,23.9056
452.524,19.1184
452.622,16.3513
452.745,14.1701
452.871,12.8734
453.06,11.8313
453.439,10.7868
454.733,8.775
454.92,8.68185
455.193,8.97978
455.339,9.55509
455.462,10.5063
455.572,11.9749
455.681,14.2228
455.789,17.4014
455.964,24.157
456.159,32.0082
456.299,35.5458
456.403,36.2795
456.538,34.7925
456.736,29.3301
456.981,21.8747
457.117,18.7194
457.258,16.375
457.371,15.1324
457.503,14.3552
457.569,14.2211
457.789,14.6942
458.058,15.677
458.124,15.7364
458.323,15.3279
458.653,13.7157
458.868,13.2129
459.033,13.6772
459.45,16.7329
459.558,16.9464
459.741,16.3641
460.091,14.2116
460.352,13.218
461.296,11.5234
461.419,11.4703
461.752,12.0089
462.067,12.6306
462.117,12.6513
462.943,11.7686
462.989,11.7657
463.431,11.9081
465.786,10.7621
465.993,10.7442
466.202,10.7473
467.834,10.3392
469.859,10.9198
471.385,10.6488
472.557,10.0332
473.048,9.6534
473.218,10.0157
473.388,10.9906
473.716,13.475
473.862,13.869
474.028,13.5341
474.429,11.7247
474.83,10.812
475.31,10.448
475.809,10.9821
476.244,11.4884
479.55,10.5031
479.888,10.5205
483.237,9.55908
484.15,8.94697
484.402,9.22738
484.875,10.7931
485.015,10.9
485.541,10.0204
486.262,9.36613
487.375,8.83701
487.785,9.1027
488.51,10.6204
488.611,10.6803
489.077,10.3014
489.833,9.52602
490.317,9.40023
491.064,9.82542
491.978,10.5508
492.185,10.5726
493.154,10.0507
494.136,8.86242
494.33,9.16353
494.562,10.3354
494.824,11.817
495.005,12.1539
495.303,11.5082
495.625,10.5799
496.006,10.1112
496.109,10.0984
496.4,10.1329
499.818,8.12724
500.516,7.45506
500.706,7.67214
500.933,8.57504
501.214,9.83809
501.34,10.0131
501.537,9.67536
502.033,7.95596
502.674,6.35573
502.812,6.25372
502.938,6.48661
503.063,7.1721
503.189,8.34837
503.515,12.2751
503.679,13.3749
503.773,13.5244
503.93,13.1236
504.42,10.5971
504.797,9.53109
505.487,8.52995
506.298,7.85872
506.876,7.47371
508.077,6.03669
508.637,5.07698
509.026,4.28421
509.129,4.19144
509.231,4.32571
509.308,4.72335
509.372,5.38419
509.423,6.22755
509.478,7.55759
509.534,9.50941
509.591,12.2204
509.647,15.8637
509.706,20.8535
509.77,27.8351
509.846,38.5235
509.937,54.3409
510.228,113.889
510.333,128.932
510.44,135.344
510.459,135.422
510.57,129.693
510.683,114.934
510.974,64.7872
511.09,49.26
511.187,39.6639
511.284,32.7627
511.378,28.0417
511.472,24.8043
511.621,21.4686
511.771,19.4002
512.049,17.0544
512.436,15.145
512.951,13.5943
513.724,12.1554
515.129,10.4788
515.935,10.1159
518.527,8.11841
519.086,7.8093
519.916,6.49395
519.933,6.4915
520.066,6.71609
520.166,7.33603
520.254,8.38236
520.342,10.006
520.448,12.7616
520.757,22.9592
520.875,25.3963
520.969,26.0035
521.095,24.9091
521.272,20.9287
521.496,15.411
521.633,13.001
521.799,11.1882
521.976,10.1009
522.307,9.02419
523.611,6.23305
523.654,6.20299
523.744,6.31671
523.816,6.7052
523.887,7.55232
523.947,8.79353
523.994,10.2731
524.048,12.6085
524.105,16.0594
524.159,20.477
524.223,27.2461
524.286,35.9287
524.367,49.9434
524.487,75.366
524.667,114.808
524.775,131.563
524.862,137.51
524.881,137.798
524.978,133.655
525.081,120.354
525.39,61.3092
525.493,45.8601
525.582,35.9229
525.666,29.0918
525.74,24.8348
525.825,21.4428
525.931,18.7086
526.058,16.7375
526.185,15.537
526.438,14.2976
527.085,13.2491
527.653,11.6975
527.864,11.5538
528.122,11.6047
528.484,11.1712
529.108,9.76961
529.882,8.57276
530.003,8.69564
530.097,9.18447
530.181,10.1835
530.254,11.8001
530.313,13.8336
530.372,16.763
530.424,20.3003
530.486,25.9538
530.554,34.2774
530.626,45.6595
530.714,63.5313
530.856,98.7957
531.018,139.53
531.127,158.457
531.23,165.649
531.24,165.706
531.331,161.191
531.451,143.445
531.746,79.7495
531.854,61.0532
531.944,49.1558
532.035,40.4484
532.126,34.321
532.204,30.5607
532.323,26.7681
532.441,24.3435
532.677,21.4662
533.063,18.9297
533.576,17.0235
534.521,15.046
536.255,13.0058
537.911,11.3102
538.849,9.88624
538.992,10.2052
539.087,10.9572
539.182,12.4092
539.274,14.6697
539.379,18.4055
539.549,26.4812
539.71,34.0259
539.833,37.4564
539.901,38.0146
540.021,36.5917
540.159,31.9959
540.414,21.4687
540.55,17.3367
540.647,15.2863
540.762,13.6732
540.873,12.7265
541.075,11.9448
541.959,11.3938
542.298,11.4848
542.63,11.1366
543.006,10.2939
543.024,10.2918
543.131,10.4833
543.239,11.1379
543.368,12.6813
543.548,15.9877
543.762,19.9198
543.894,21.1547
543.956,21.2838
544.054,20.9254
544.285,18.3742
544.545,15.3018
544.805,13.4686
545.151,12.2723
545.67,11.514
545.855,11.4765
546.932,12.3587
547.517,11.9189
548.864,9.96992
549.465,8.80626
549.506,8.79681
549.629,9.01206
549.751,9.78761
549.854,11.0215
549.976,13.2579
550.284,20.2279
550.418,21.9211
550.492,22.157
550.633,21.2629
551.039,14.8417
551.202,13.0113
551.433,11.5026
551.86,10.1564
553.229,7.27178
553.298,7.24007
553.413,7.43192
553.527,8.14444
553.619,9.30304
553.717,11.2558
553.815,14.0194
553.974,19.9183
554.167,27.11
554.291,30.1001
554.408,31.0386
554.55,29.9401
554.96,22.6469
555.15,20.5918
555.674,17.4338
556.061,15.8976
556.808,14.1815
557.7,11.5672
558.735,8.64543
558.793,8.57806
558.91,8.76834
558.993,9.36971
559.077,10.5987
559.15,12.382
559.224,14.9904
559.303,18.8587
559.396,24.8291
559.569,38.8255
559.726,50.9362
559.845,56.571
559.933,57.7905
560.045,55.5713
560.188,48.0097
560.444,31.1063
560.565,24.9471
560.67,21.0097
560.798,17.777
560.949,15.4649
561.137,13.7855
561.513,11.8477
562.266,9.18673
562.492,8.65447
562.567,8.59743
562.698,8.81506
562.785,9.3173
562.895,10.5492
562.984,12.1996
563.097,15.1986
563.266,21.2474
563.467,28.603
563.599,31.5474
563.698,32.2121
563.807,31.4538
564.183,24.2621
564.332,23.0085
564.385,22.9559
564.777,24.6435
564.964,23.7036
565.465,16.9709
565.65,15.3637
565.783,14.8308
565.849,14.8176
565.982,15.417
566.144,17.3537
566.487,23.233
566.636,24.2938
566.66,24.3078
566.784,23.7227
567.076,19.8673
567.302,17.122
567.506,15.6191
567.801,14.4504
568.441,13.126
570.428,10.0962
570.988,8.83381
571.104,8.73024
571.268,9.00917
571.413,9.84354
571.679,12.5023
571.862,14.0761
572.005,14.493
572.172,13.9959
572.651,10.6782
572.873,9.6677
573.153,8.96964
573.256,8.89375
573.409,9.11641
573.514,9.6798
573.607,10.6699
573.687,12.0646
573.772,14.2976
573.85,17.2517
573.934,21.6297
574.028,28.2207
574.135,37.8449
574.31,57.5606
574.475,76.0203
574.599,86.0409
574.721,90.2378
574.741,90.3252
574.866,87.1457
575.026,75.7609
575.328,48.0664
575.451,39.452
575.549,34.6983
575.642,32.3148
575.685,32.0252
575.745,32.5928
575.814,34.7899
575.888,39.2577
575.969,46.6838
576.07,59.6725
576.386,111.425
576.51,123.77
576.585,126.139
576.695,122.044
576.823,107.884
577.116,63.3371
577.225,50.1067
577.335,40.3328
577.439,33.9114
577.554,29.2573
577.697,25.7046
577.888,22.9691
578.12,20.9704
578.515,19.1637
579.164,18.0095
579.411,18.6992
579.862,21.97
579.974,22.1647
580.177,21.4723
580.662,18.445
581.0,17.3571
582.019,15.9243
585.288,13.6254
585.752,13.7141
586.825,12.9083
587.971,11.3023
588.122,11.4424
588.273,12.2399
588.414,13.8255
588.65,17.9472
588.853,21.1937
588.995,22.1893
589.018,22.225
589.122,21.9717
589.364,19.663
589.665,16.634
589.907,15.3233
590.38,14.4496
592.22,13.0128
593.825,11.9203
594.295,12.4201
594.704,12.76
597.173,10.6441
597.332,10.9028
597.48,11.7134
597.623,13.2178
598.023,19.2934
598.166,20.3199
598.215,20.38
598.362,19.7397
598.796,15.3095
598.959,14.2419
599.266,13.2858
600.103,12.4921
602.356,10.9471
603.156,9.89566
603.584,9.16596
603.719,9.36061
603.821,10.0625
603.909,11.349
603.98,13.0789
604.051,15.5953
604.132,19.5365
604.214,24.8786
604.331,34.6062
604.569,56.829
604.691,64.8019
604.8,67.4676
604.813,67.4758
604.914,65.3268
605.031,58.7475
605.332,35.1647
605.457,27.5438
605.564,22.861
605.671,19.6706
605.779,17.5963
605.939,15.7875
606.153,14.5439
606.656,13.0403
607.435,11.3199
607.549,11.2645
607.696,11.6112
607.843,12.7433
607.985,14.7666
608.339,21.5323
608.489,22.8747
608.523,22.9177
608.664,22.0918
608.909,18.2005
609.081,15.5004
609.199,14.4396
609.259,14.2708
609.376,14.819
609.454,15.9212
609.571,18.7335
609.715,23.7797
609.949,32.6253
610.082,35.5363
610.168,36.0241
610.287,34.85
610.465,30.2751
610.722,22.6993
610.888,19.3221
611.06,17.2138
611.259,15.8952
611.728,14.4963
612.894,12.5356
613.142,12.9503
613.42,14.6627
613.698,16.438
613.838,16.7361
614.024,16.4216
614.511,14.5484
615.018,13.6642
617.025,12.5121
619.311,11.413
620.341,10.3605
620.667,9.98171
620.824,10.21
620.942,10.8498
621.076,12.3016
621.211,14.5935
621.529,21.1622
621.68,22.8119
621.742,22.9458
621.898,21.9439
622.338,15.0643
622.482,13.5047
622.616,12.6707
622.706,12.4595
622.795,12.5374
622.955,13.4082
623.38,17.8638
623.563,18.5876
623.789,17.7053
624.222,14.5428
624.546,13.1734
625.123,11.8027
625.205,11.7554
625.382,12.0485
625.583,13.3003
625.99,17.2552
626.178,17.8868
626.406,17.0929
626.831,14.5565
627.203,13.4717
628.392,12.131
628.538,12.0979
629.292,12.789
630.445,11.9725
632.252,11.5048
633.443,11.9103
634.614,12.5236
634.963,12.5689
635.887,12.2657
636.657,11.6029
636.931,11.9971
637.459,13.8543
637.607,13.9702
638.942,11.624
639.141,11.4733
639.35,11.9017
639.492,12.8809
639.656,14.8792
639.996,20.0268
640.163,21.1538
640.202,21.1794
640.356,20.4722
640.816,15.7051
641.044,14.3482
641.319,13.6009
642.226,12.8027
643.808,12.0934
645.101,10.8205
645.291,11.0254
645.501,11.826
645.912,13.9659
646.084,14.2708
646.363,13.8476
646.919,12.5152
647.388,12.2466
647.709,12.2599
651.631,11.1561
654.392,10.0948
655.757,9.11799
656.644,8.0509
657.274,6.79643
657.577,6.12692
657.672,6.04912
657.766,6.15371
657.878,6.6802
657.97,7.61973
658.044,8.81894
658.127,10.7532
658.211,13.397
658.307,17.4509
658.414,23.0953
658.55,32.078
658.735,46.9106
659.06,78.6024
659.252,95.1356
659.4,101.132
659.432,101.322
659.555,98.113
659.711,86.166
660.048,50.5293
660.182,39.6496
660.297,32.9165
660.424,27.7412
660.552,24.3838
660.743,21.3985
660.995,19.2639
661.415,17.3191
662.138,15.5427
664.06,13.6756
666.695,11.9286
667.191,12.4758
667.53,12.8154
669.286,11.1302
669.58,11.5222
670.043,12.7176
670.128,12.7608
670.455,12.2009
670.901,10.8808
671.067,10.64
671.216,10.8838
671.315,11.5205
671.414,12.7443
671.522,14.9417
671.639,18.4553
671.82,25.7863
672.027,34.1051
672.163,37.2488
672.244,37.7176
672.346,36.7931
672.482,33.4665
672.809,22.543
672.956,18.9835
673.102,16.6698
673.254,15.2746
673.528,14.1633
674.51,12.7279
674.75,12.6797
675.4,13.3477
676.285,12.7727
676.609,12.7993
681.688,10.653
682.558,11.377
683.607,10.4027
683.77,10.3819
683.934,10.6429
684.135,11.6232
684.398,14.0388
684.662,16.4466
684.823,17.0488
684.87,17.0664
685.059,16.5435
685.494,14.252
685.89,13.0639
686.549,12.3321
687.156,11.6164
687.457,11.1977
687.609,11.4123
687.733,12.169
687.845,13.5511
687.957,15.782
688.1,19.9137
688.397,30.1228
688.547,33.262
688.631,33.7943
688.778,32.5134
688.965,28.0223
689.226,20.96
689.379,18.0345
689.563,15.9001
689.808,14.5358
690.176,13.6841
692.125,11.4776
692.211,11.4747
692.517,11.9838
692.995,13.5267
693.25,13.7222
693.829,13.3179
694.428,13.4982
696.642,12.4549
698.404,12.0033
698.727,12.0162
701.731,11.4898
704.57,11.01
705.604,10.5189
706.581,9.60293
706.792,9.83832
706.986,10.6762
707.174,12.2989
707.635,18.0258
707.815,19.0167
707.841,19.0397
708.036,18.3272
708.498,14.3988
708.776,13.041
709.23,12.2005
710.581,11.2079
711.593,10.4443
712.331,9.50852
712.432,9.48861
712.632,9.84279
712.837,10.95
713.25,14.1421
713.47,14.8087
713.523,14.8213
713.982,14.439
714.199,14.4704
714.606,13.8997
715.233,12.2677
716.42,10.4549
716.446,10.452
716.62,10.7325
716.752,11.5027
716.884,12.9762
717.036,15.6074
717.367,22.5017
717.524,24.2166
717.584,24.3564
717.718,23.6335
717.913,20.7789
718.162,16.8742
718.288,15.7522
718.414,15.4084
718.611,16.1346
718.938,18.0538
719.032,18.2037
719.22,17.7431
719.724,14.7172
720.029,13.6738
720.678,12.8561
723.255,11.8616
727.126,10.7446
727.469,11.0719
728.028,12.5205
728.143,12.6008
728.528,12.1258
729.151,11.2673
731.584,9.86644
732.201,9.23141
732.402,9.20684
732.58,9.56046
732.758,10.458
733.229,14.2074
733.4,14.8199
733.441,14.8486
733.674,14.3007
734.105,12.3685
734.477,11.5445
736.853,10.4603
737.501,10.8274
738.273,11.6781
738.374,11.6888
739.092,11.2823
739.559,11.8607
739.98,12.4201
740.019,12.425
741.614,10.9237
742.96,9.86428
743.472,9.20997
743.728,9.03552
743.913,9.37683
744.051,10.1266
744.215,11.6693
744.607,16.5362
744.779,17.5439
744.82,17.5922
745.025,16.809
745.527,12.4146
745.755,11.0955
746.021,10.2449
746.106,10.1635
746.277,10.4802
746.395,11.2318
746.513,12.5272
746.692,15.4579
746.984,20.7944
747.135,22.2893
747.205,22.4849
747.369,21.7235
747.66,17.9555
747.905,14.9334
748.08,13.5087
748.401,12.0904
748.859,11.2141
749.798,10.6744
750.392,9.99179
750.477,9.98061
750.91,10.1136
751.291,9.74107
752.11,7.77544
752.182,7.74857
752.289,7.97213
752.379,8.57546
752.462,9.64011
752.544,11.396
752.627,14.0515
752.709,17.7978
752.802,23.4829
752.916,32.5456
753.247,64.4697
753.384,73.4322
753.504,76.2359
753.627,73.7765
753.779,64.742
754.109,38.3174
754.238,30.295
754.359,24.8432
754.479,21.0898
754.6,18.6151
754.737,16.8445
754.95,15.3412
755.288,14.4184
756.693,13.2033
756.849,13.1871
757.524,13.4904
757.945,14.7114
758.36,16.0754
758.541,16.2075
759.673,14.5073
761.31,13.1271
763.267,11.8239
764.111,10.9621
764.325,11.268
764.638,12.6266
764.961,14.1414
765.161,14.4522
765.498,13.9298
766.142,12.5011
766.513,12.1614
766.914,12.6559
767.358,13.4766
767.417,13.4969
768.473,12.3538
772.045,10.9549
773.098,10.1957
773.374,10.648
773.701,12.2492
773.996,13.6224
774.158,13.8372
774.459,13.2212
774.992,11.6074
775.545,10.9006
776.397,10.3978
776.85,9.98391
777.054,10.3302
777.258,11.4165
777.718,15.2504
777.92,15.9348
778.138,15.4954
778.677,12.8729
779.048,11.8839
780.651,9.65717
780.743,9.62799
780.993,9.95752
781.18,10.879
781.36,12.5268
781.782,17.6285
781.969,18.6794
782.017,18.7276
782.19,18.2447
782.718,15.0015
783.2,13.515
783.936,12.0023
784.239,11.7559
785.01,12.3232
785.452,11.8719
786.111,10.8302
786.203,10.7763
786.387,10.9409
786.541,11.513
786.755,13.1299
787.138,16.7874
787.33,17.5338
787.539,17.0525
788.036,14.0807
788.365,12.9906
789.022,12.2807
790.172,11.7424
790.899,12.0779
794.381,10.6238
794.876,10.2575
795.126,10.5132
795.309,11.2049
795.829,14.5589
796.055,15.0966
796.33,14.5487
796.787,13.0782
797.256,12.4536
798.288,12.2015
799.366,12.2311
800.303,12.0849
800.737,12.5747
801.258,13.5132
801.379,13.554
803.067,12.1631
805.285,11.2813
806.162,10.8737
806.414,11.2286
806.635,12.2426
807.086,15.1703
807.262,15.6152
807.492,15.2744
808.043,13.2836
808.427,12.6262
810.317,11.6978
810.64,11.6414
811.404,11.7876
814.426,10.712
815.555,9.84548
815.769,10.2543
815.92,11.1968
816.058,12.7204
816.244,15.7593
816.542,21.1087
816.712,22.7167
816.767,22.8635
816.938,22.162
817.235,18.4219
817.476,15.4574
817.682,13.8237
817.923,12.7965
818.336,12.0185
819.661,10.7069
819.887,10.6694
820.136,11.1116
820.747,13.8127
820.862,13.9957
821.13,13.6344
821.743,11.7589
822.333,11.0295
823.811,10.4457
824.387,10.2414
824.639,10.3821
824.899,10.9931
825.402,12.6283
825.56,12.766
825.851,12.4415
826.517,11.2449
827.948,9.64441
828.573,8.68938
828.716,8.80629
828.858,9.46285
828.969,10.5841
829.079,12.4269
829.196,15.2551
829.352,20.3796
829.648,31.1879
829.802,34.8011
829.935,35.7541
830.055,34.8227
830.255,30.5469
830.562,22.5022
830.742,19.07
830.909,16.9877
831.13,15.3817
831.496,14.1045
832.376,12.6681
832.822,12.4613
833.257,12.5303
834.77,11.6078
835.372,11.1669
835.674,11.1511
836.509,12.0794
837.565,11.3726
839.796,10.895
840.16,10.8827
842.437,11.0227
843.184,10.969
844.115,11.415
844.88,10.9396
845.212,11.2676
845.831,12.9335
845.967,13.0541
846.48,12.549
847.439,11.3108
847.553,11.2848
847.85,11.627
848.475,13.4656
848.715,13.6559
849.802,12.5108
852.918,11.1369
854.59,11.3736
855.36,11.1574
856.307,11.7377
857.963,10.9555
858.545,11.3143
859.117,11.7756
860.924,10.9599
861.6,11.6517
861.919,11.8374
863.78,10.9797
865.269,10.4107
866.094,10.8322
866.908,10.3099
867.363,10.708
867.857,11.2826
867.914,11.2914
868.932,10.4236
869.459,10.0249
869.844,10.3222
870.396,11.2703
870.53,11.3079
873.259,8.44917
873.463,8.69345
873.616,9.4553
873.765,10.9068
873.928,13.3673
874.291,19.9897
874.466,21.8052
874.564,22.0743
