Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Isotope
Logarithmically spaced bins
# batches: 10	, # bins: 2000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0461058283, 1.1896852725, 0.0001156256, 0.0107529347, 0.0090384701
0.0465860436, 1.1414731115, 0.0002367640, 0.0153871359, 0.0134800687
0.0470712605, 1.1609877056, 0.0003228651, 0.0179684478, 0.0154768631
0.0475615313, 1.1738172406, 0.0005340206, 0.0231088847, 0.0196869528
0.0480569084, 1.1451441080, 0.0001604253, 0.0126659102, 0.0110605383
0.0485574452, 1.2024046364, 0.0006638012, 0.0257643398, 0.0214273457
0.0490631953, 1.1301651981, 0.0004794511, 0.0218963723, 0.0193744882
0.0495742130, 1.2059789396, 0.0003885914, 0.0197127220, 0.0163458261
0.0500905532, 1.1566436932, 0.0002151720, 0.0146687411, 0.0126821606
0.0506122714, 1.1749508757, 0.0007284358, 0.0269895491, 0.0229707894
0.0511394236, 1.1992055133, 0.0000999566, 0.0099978293, 0.0083370442
0.0516720663, 1.1654358724, 0.0001600584, 0.0126514186, 0.0108555253
0.0522102567, 1.2219754918, 0.0001510185, 0.0122889579, 0.0100566320
0.0527540526, 1.1374296945, 0.0004047285, 0.0201178646, 0.0176871280
0.0533035125, 1.1906002147, 0.0003113502, 0.0176451170, 0.0148203543
0.0538586953, 1.1891898923, 0.0004756372, 0.0218091074, 0.0183394658
0.0544196605, 1.1728027723, 0.0005147658, 0.0226884499, 0.0193454948
0.0549864685, 1.2022918822, 0.0001355914, 0.0116443717, 0.0096851454
0.0555591801, 1.1544493548, 0.0005806370, 0.0240964110, 0.0208726445
0.0561378568, 1.1933472189, 0.0002732307, 0.0165296901, 0.0138515345
0.0567225607, 1.1773154641, 0.0001255478, 0.0112048099, 0.0095172536
0.0573133545, 1.1814291401, 0.0003729865, 0.0193128596, 0.0163470317
0.0579103018, 1.2026975765, 0.0002397434, 0.0154836505, 0.0128741013
0.0585134666, 1.1728281421, 0.0001903366, 0.0137962528, 0.0117632348
0.0591229136, 1.1796770642, 0.0007089016, 0.0266252070, 0.0225699116
0.0597387084, 1.1530276416, 0.0002392901, 0.0154690045, 0.0134159876
0.0603609169, 1.1896179142, 0.0003305756, 0.0181817393, 0.0152836798
0.0609896061, 1.1796369081, 0.0002652014, 0.0162850068, 0.0138051012
0.0616248434, 1.1678731540, 0.0003548681, 0.0188379430, 0.0161301276
0.0622666969, 1.1754971743, 0.0003288462, 0.0181341174, 0.0154267639
0.0629152358, 1.1600550365, 0.0002391290, 0.0154637969, 0.0133302269
0.0635705294, 1.1725819180, 0.0001820350, 0.0134920329, 0.0115062604
0.0642326483, 1.1769950977, 0.0003849495, 0.0196201296, 0.0166696783
0.0649016635, 1.1723321478, 0.0004656965, 0.0215800029, 0.0184077550
0.0655776468, 1.1469516109, 0.0006875837, 0.0262218169, 0.0228621824
0.0662606708, 1.1530756149, 0.0002005676, 0.0141621875, 0.0122820978
0.0669508089, 1.1605396221, 0.0005539084, 0.0235352590, 0.0202795825
0.0676481351, 1.1554618231, 0.0003461143, 0.0186041485, 0.0161010499
0.0683527243, 1.1476671528, 0.0001820448, 0.0134923993, 0.0117563697
0.0690646521, 1.1373683893, 0.0002008465, 0.0141720333, 0.0124603721
0.0697839950, 1.1459271809, 0.0003504380, 0.0187199895, 0.0163361074
0.0705108302, 1.1250655946, 0.0004031810, 0.0200793683, 0.0178472867
0.0712452358, 1.1373279876, 0.0003144337, 0.0177322791, 0.0155911744
0.0719872906, 1.1287398389, 0.0005316824, 0.0230582389, 0.0204283025
0.0727370743, 1.1001348973, 0.0004387228, 0.0209457101, 0.0190392198
0.0734946673, 1.1182639411, 0.0000889970, 0.0094338230, 0.0084361327
0.0742601511, 1.1197428861, 0.0004470154, 0.0211427382, 0.0188817794
0.0750336077, 1.1026549953, 0.0002950123, 0.0171759223, 0.0155768779
0.0758151203, 1.1032436709, 0.0001123791, 0.0106008986, 0.0096088460
0.0766047727, 1.0809125939, 0.0001879434, 0.0137092436, 0.0126830270
0.0774026498, 1.0848174642, 0.0003144814, 0.0177336223, 0.0163471025
0.0782088371, 1.0854212595, 0.0005273668, 0.0229644688, 0.0211571946
0.0790234213, 1.0677848576, 0.0002977249, 0.0172547068, 0.0161593477
0.0798464898, 1.0757321796, 0.0002337169, 0.0152878032, 0.0142115329
0.0806781309, 1.0353122663, 0.0001566087, 0.0125143417, 0.0120875046
0.0815184341, 1.0456177677, 0.0006273946, 0.0250478464, 0.0239550696
0.0823674893, 1.0546588701, 0.0001820872, 0.0134939703, 0.0127946303
0.0832253880, 1.0212124743, 0.0004488640, 0.0211864103, 0.0207463293
0.0840922220, 1.0197289161, 0.0000460783, 0.0067881033, 0.0066567724
0.0849680846, 1.0207348115, 0.0001237370, 0.0111237147, 0.0108977519
0.0858530698, 1.0243197953, 0.0005789373, 0.0240611169, 0.0234898486
0.0867472725, 1.0118897642, 0.0003451432, 0.0185780307, 0.0183597377
0.0876507887, 0.9789367780, 0.0001959851, 0.0139994661, 0.0143006846
0.0885637156, 0.9971452008, 0.0003829826, 0.0195699423, 0.0196259705
0.0894861510, 0.9871051670, 0.0002192433, 0.0148068671, 0.0150002934
0.0904181940, 0.9606736922, 0.0000745237, 0.0086327121, 0.0089861023
