E(MeV)  pendfb7/U238:2
0.00196515803  1.83845826
0.00196521682  2.01227221
0.00196527562  2.20036681
0.00196533441  2.40380287
0.0019653932  2.62384718
0.00196544905  2.84950964
0.00196550197  3.07946174
0.00196555488  3.32628364
0.00196560779  3.59133925
0.00196566364  3.89251586
0.00196572244  4.23539788
0.001965773  4.55323234
0.00196583649  4.98529739
0.00196589646  5.4303645
0.00196595908  5.93750254
0.00196601934  6.47083228
0.0019660806  7.06363211
0.00196612379  7.51535513
0.00196618194  8.17220218
0.00196622835  8.74031051
0.00196627475  9.35107966
0.001966316  9.93317864
0.00196635725  10.5553008
0.0019663985  11.2208369
0.00196643975  11.9335179
0.001966481  12.6974504
0.00196652225  13.5171553
0.0019665635  14.397609
0.00196660475  15.3442886
0.001966646  16.3632198
0.00196668725  17.4610276
0.0019667285  18.6449906
0.00196676975  19.9230966
0.001966811  21.3041018
0.00196685225  22.7975893
0.0019668935  24.4140304
0.00196693475  26.1648439
0.001966976  28.0624543
0.00196701725  30.120347
0.0019670585  32.3531189
0.00196709975  34.7765222
0.001967141  37.4074995
0.00196718225  40.2642074
0.0019672235  43.3660273
0.00196726475  46.7335581
0.00196730085  49.9157865
0.00196733694  53.3325385
0.00196737304  57.0016643
0.00196740913  60.9376648
0.00196744523  65.1597799
0.00196748132  69.683162
0.00196751741  74.5267712
0.0019675535  79.7086685
0.0019675896  85.2485999
0.00196762569  91.1616103
0.00196766179  97.4688789
0.00196769788  104.184401
0.00196773398  111.328781
0.00196778812  122.878676
0.00196784225  135.471844
0.00196788866  147.133296
0.00196793507  159.614988
0.00196798147  172.928682
0.00196802788  187.087632
0.00196808975  207.270808
0.00196814647  227.064308
0.00196820319  248.045662
0.00196825991  270.143695
0.00196833984  302.984432
0.00196843265  343.151263
0.00196868788  458.056539
0.00196877038  493.856115
0.00196885288  527.509144
0.00196892919  555.937186
0.0019690055  581.061309
0.00196906325  597.490381
0.00196914163  615.755401
0.0019692035  626.599656
0.00196925981  633.55805
0.00196935819  638.798769
0.00196941388  637.816605
0.00196947575  633.416738
0.00196954588  624.353651
0.001969616  611.205501
0.00196968562  594.444714
0.00196975523  574.401716
0.00196982742  550.642598
0.00196990476  522.459413
0.00197000788  481.704532
0.00197030694  357.130345
0.00197041523  314.318673
0.00197048741  287.402119
0.00197056475  260.273346
0.00197062663  239.951993
0.0019706885  220.918019
0.00197075038  203.184438
0.00197081225  186.75149
0.00197087929  170.379382
0.00197093085  158.768978
0.00197098241  147.976494
0.00197103397  137.964697
0.00197108554  128.691204
0.0019711371  120.116694
0.00197118866  112.195159
0.00197124022  104.882119
0.00197129694  97.4875123
0.00197135882  90.1321161
0.00197142069  83.4514962
0.00197148257  77.3763643
0.00197154444  71.8462009
0.00197160632  66.8016785
0.00197166819  62.1919786
0.00197173007  57.9681943
0.00197179194  54.0891746
0.00197185382  50.5157979
0.00197191569  47.2157333
0.00197197757  44.1584883
0.00197203944  41.3193897
0.00197210132  38.675318
0.00197216319  36.2081313
0.00197222507  33.9010084
0.00197230757  31.0522275
0.00197238491  28.598196
0.00197246225  26.3402541
0.0019725396  24.2716099
0.00197261694  22.3932305
0.00197268688  20.8647583
0.00197274201  19.7817332
0.00197279715  18.8152592
0.00197285228  17.9772532
0.00197290741  17.282211
0.00197294416  16.9071043
0.00197299091  16.5432647
0.00197303347  16.334023
0.00197307603  16.254202
0.00197310441  16.2799385
0.00197313278  16.3742193
0.00197316116  16.5421326
0.00197318953  16.7889293
0.0019732144  17.0747079
0.00197323927  17.4296175
0.00197326414  17.857954
0.00197328901  18.3642257
0.00197331388  18.9531527
0.00197333875  19.6296633
0.00197336362  20.3988899
0.00197338848  21.2657939
0.00197341957  22.496243
0.00197345065  23.8992502
0.00197348174  25.4872985
0.00197351282  27.2713013
0.00197354081  29.0561693
0.00197356878  31.0179197
0.00197358743  32.4295006
0.00197361852  34.9752403
0.0019736496  37.7718826
0.00197368224  40.9937763
0.00197370867  43.8263661
0.00197373665  47.0522913
0.00197377084  51.3239916
0.00197380425  55.8624771
0.00197384039  61.1929009
0.00197387498  66.718708
0.00197391228  73.1564853
0.00197394957  80.1022356
0.00197398532  87.2493343
0.00197401641  93.8585805
0.00197405371  102.275002
0.00197409723  112.767048
0.00197414697  125.637179
0.00197419359  138.531664
0.00197424022  152.202712
0.00197428996  167.589458
0.00197434591  185.803629
0.00197442052  211.372296
0.00197471894  319.974824
0.00197479354  346.004829
0.00197486815  370.385097
0.00197494026  391.814451
0.00197499995  407.602526
0.00197505217  419.750338
0.00197510937  431.091791
0.00197517999  442.035308
0.00197525361  449.635035
0.00197535059  453.523342
0.00197539784  452.900743
0.00197545629  449.912506
0.00197551473  444.576777
0.0019755769  436.492236
0.00197563907  426.145673
0.00197570902  412.126274
0.00197577896  395.988713
0.00197585667  376.103423
0.00197598101  341.476546
0.0019761986  278.747566
0.00197629186  253.094021
0.00197637268  232.115355
0.00197644729  214.000102
0.00197652189  197.210946
0.0019765965  181.803873
0.00197667111  167.792609
0.00197672084  159.216085
0.00197678302  149.322164
0.00197684519  140.311243
0.00197690736  132.130166
0.00197696953  124.721688
0.0019770317  118.025404
0.00197709387  111.979918
0.00197715604  106.524604
0.00197721821  101.600957
0.0019772866  96.7328236
0.00197735499  92.3727029
0.00197742338  88.458327
0.00197749176  84.9342944
0.00197759435  80.2714117
0.00197769693  76.2336526
0.00197776531  73.8311502
0.00197787722  70.3143135
0.00197798913  67.2265383
0.00197810104  64.4889861
0.00197821294  62.0407441
0.00197838081  58.8087446
0.00197854867  56.0024489
0.00197873829  53.2375831
0.00197897143  50.3037589
0.00197920457  47.775254
0.00197943771  45.5688462
0.00197967086  43.6234809
0.00197990399  41.8934562
0.00198021485  39.8612967
0.0019805257  38.085861
0.00198083655  36.5195251
0.0019811474  35.1259555
0.00198161369  33.2992003
0.00198207997  31.7269092
0.00198254625  30.3574572
0.00198301253  29.1527821
0.00198363424  27.7537041
0.00198431812  26.4335103
0.001985002  25.296147
0.00198584548  24.0890455
0.00198678544  22.9393594
0.001988277  21.4422222
0.0019891855  20.6787122
0.00199027849  19.8904609
0.00199225702  18.6550627
0.00199386102  17.8279831
0.00199513526  17.2534872
0.00199699716  16.5082524
0.00200015703  15.3852391
0.00200165787  15.0753712
0.00200407487  14.3448665
0.00200994957  12.7108143
0.00201205218  12.0517339
0.00201368714  11.4597568
0.00201495844  10.9195259
0.0020157946  10.5081685
0.00201663076  10.0349361
0.00201729727  9.59880611
0.00201796376  9.09313221
0.00201840809  8.70622534
0.00201888417  8.235435
0.00201920155  7.88217799
0.00201951893  7.49097388
0.00201981251  7.08942334
0.00202008229  6.68121415
0.00202035206  6.22983574
0.0020205544  5.85982586
0.00202075672  5.46175145
0.00202127247  4.37207323
0.00202139148  4.14765777
0.00202145496  4.04627397
0.00202151844  3.96470673
0.00202156605  3.9209092
0.00202164539  3.89255209
0.002021693  3.91017
0.00202172474  3.93989562
0.00202175648  3.986327
0.00202178821  4.05166878
0.00202181995  4.13841882
0.00202185169  4.24926116
0.00202188343  4.38715659
0.00202190921  4.52129116
0.00202193897  4.70342808
0.00202196873  4.91778053
0.00202199848  5.1675933
0.00202202823  5.45651084
0.00202205798  5.78836351
0.00202208774  6.16737424
0.0020221175  6.59779005
0.00202214725  7.084049
0.002022177  7.63115174
0.00202220676  8.24443438
0.00202222937  8.75778964
0.00202225476  9.38640556
0.00202228015  10.0736313
0.00202230554  10.8231541
0.00202233093  11.6387632
0.00202235632  12.524339
0.00202238171  13.4838406
0.0020224071  14.521291
0.00202243249  15.6407617
0.00202245788  16.8463545
0.00202248327  18.1421816
0.00202250866  19.5323448
0.0020225404  21.4090537
0.00202256896  23.2356295
0.00202259752  25.1985702
0.00202262926  27.5465401
0.002022661  30.0764587
0.00202269433  32.9360196
0.00202271973  35.2589258
0.00202274829  38.0229532
0.00202278161  41.4553942
0.0020228205  45.7498673
0.00202286295  50.7969079
0.00202290221  55.8007727
0.00202294982  62.300481
0.00202299743  69.2651326
0.00202304821  77.1877711
0.00202311168  87.7620941
0.0020231815  100.162347
0.00202325451  113.832175
0.00202352428  166.593139
0.00202361632  183.527746
0.00202370201  197.835774
0.00202377818  208.9417
0.00202384801  217.497596
0.00202391402  223.958159
0.00202397369  228.318376
0.00202403463  231.243872
0.00202411271  232.674993
0.00202417174  232.028479
0.00202423521  229.716044
0.00202429393  226.154508
0.00202434789  221.757701
0.0020244066  215.858372
0.00202447008  208.322167
0.00202453355  199.76708
0.00202462876  185.458664
0.00202492076  137.13253
0.00202501597  121.938177
0.00202507945  112.352215
0.00202514292  103.302849
0.0020252064  94.8462161
0.00202526988  87.0209971
0.00202533336  79.8447092
0.00202539445  73.551805
0.00202545317  68.0585094
0.00202551188  63.0906334
0.0020255706  58.6201703
0.00202562931  54.6174986
0.00202568803  51.0469032
0.00202574674  47.8735015
0.00202580546  45.0595815
0.00202585465  42.9531413
0.00202591416  40.6792078
0.00202597368  38.672874
0.00202603319  36.902517
0.0020260927  35.3381473
0.0020261522  33.9531584
0.00202623155  32.3437404
0.00202631089  30.9613569
0.00202639024  29.7644138
0.00202646958  28.7192024
0.0020265886  27.3763005
0.00202670762  26.241222
0.00202678696  25.5737774
0.00202694565  24.40217
0.00202710434  23.3955155
0.00202728287  22.4055887
0.0020274614  21.5262603
0.00202769943  20.4759477
0.00202805648  19.0661998
0.00202845321  17.6359733
0.00202869124  16.8788461
0.00202883279  16.5243892
0.00202893896  16.3473742
0.00202904512  16.2871911
0.00202911589  16.3353191
0.00202918666  16.4734803
0.00202925743  16.7204796
0.00202932994  17.1076681
0.00202937827  17.4522746
0.0020294266  17.8740499
0.00202947493  18.3796793
0.00202952326  18.975551
0.00202957159  19.6675696
0.00202961992  20.460955
0.00202967874  21.5694713
0.00202973072  22.6838131
0.0020297827  23.9265902
0.00202983469  25.2978218
0.00202988667  26.7943304
0.00202994443  28.5979909
0.00203001374  30.9420865
0.00203010615  34.3249785
0.00203039078  45.5316297
0.00203049428  49.3519311
0.00203058208  52.2366526
0.00203066062  54.437158
0.00203073455  56.1129382
0.00203080848  57.3567081
0.0020308704  58.0420942
0.00203095634  58.436201
0.0020310044  58.3739514
0.00203107833  57.8939154
0.00203115226  56.9745837
0.00203123543  55.468738
0.00203130197  53.9542241
0.0020313796  51.9046271
0.00203146462  49.3980692
0.00203176958  39.6452626
0.00203187124  36.585936
0.00203196366  34.0287673
0.00203203297  32.2759661
0.00203210227  30.6746376
0.00203217158  29.2269664
0.00203224089  27.9310409
0.00203231021  26.7807244
0.00203237951  25.7676443
0.00203244882  24.8805423
0.00203251813  24.1076434
0.00203260592  23.2732542
0.0020326891  22.6109134
0.00203277227  22.0532017
0.00203289702  21.3740769
0.00203302178  20.8393178
0.00203314653  20.4094569
0.00203332212  19.9274103
0.00203359936  19.3485073
0.0020338766  18.899567
0.00203421475  18.4557508
0.00203470623  17.938577
0.00203520595  17.5148166
0.00203595638  17.0040788
0.00203691461  16.4924975
0.0020381412  15.9823904
0.00203957459  15.5145512
0.002041297  15.0692744
0.00204355717  14.6062155
0.0020461399  14.1826316
0.00204770563  13.9731471
0.00204847381  13.938945
0.00204873401  13.9400011
0.00204936714  13.8940008
0.0020507474  13.5784107
0.00205235246  13.3543483
0.00205349398  13.441855
0.00205547299  13.1968093
0.00205836929  12.9249432
0.00207015577  12.0579216
0.00207026213  12.0563227
0.00207072944  12.0814423
0.00207181876  12.2718244
0.00207217328  12.2241227
0.00207314658  11.8968562
0.00207355911  11.8183841
0.0020793822  11.3234512
0.00207987963  11.3066954
0.00208061336  11.3243067
0.00208111328  11.2850966
0.00208244145  10.9664396
0.00208474291  10.530839
0.00208577214  10.4498776
0.00208604828  10.3772358
0.00208630433  10.2361995
0.00208684531  9.77644127
0.00208695199  9.71243932
0.0020870786  9.68859073
0.00208717355  9.72746829
0.00208725331  9.81198862
0.00208732548  9.93970602
0.00208739764  10.125762
0.00208746981  10.3799003
0.00208754197  10.7116947
0.00208759007  10.9805587
0.00208765422  11.4034361
0.00208771837  11.9043565
0.00208778252  12.487079
0.00208784666  13.1536199
0.00208791081  13.9043291
0.00208797495  14.7368126
0.0020880391  15.6466069
0.00208810324  16.625967
0.00208818664  17.9864039
0.00208846118  22.7567478
0.00208855997  24.377689
0.00208864977  25.7026908
0.00208873573  26.7864119
0.00208881527  27.5919607
0.00208889071  28.157004
0.0020889628  28.5021763
0.00208904748  28.6563196
0.00208912446  28.5622373
0.00208920143  28.2551132
0.00208928225  27.7223723
0.00208937334  26.8978656
0.00208946957  25.8200883
0.00208956578  24.5914574
0.00208988652  20.1834392
0.00208998274  18.9593957
0.00209007895  17.8405596
0.00209017517  16.8426882
0.00209027139  15.9720687
0.00209036761  15.2268578
0.00209046383  14.5992781
0.00209056006  14.0776259
0.00209065628  13.6483116
0.0020907525  13.297028
0.00209084871  13.0101009
0.002090977  12.7062988
0.00209113095  12.429125
0.00209136188  12.1278921
0.0020915928  11.9053576
0.002092029  11.5845259
0.00209360688  10.6402694
0.00209450961  9.96545155
0.00209471171  9.90180251
0.00209480771  9.92771879
0.00209490371  10.0111732
0.00209499971  10.1720434
0.00209506371  10.3334592
0.00209512771  10.5466696
0.00209519171  10.8191914
0.00209525739  11.168393
0.00209532476  11.6077932
0.00209539213  12.1369215
0.00209545949  12.7619231
0.00209552686  13.4874024
0.00209559423  14.3153448
0.0020956616  15.2449791
0.00209572896  16.2721045
0.0020958098  17.6226421
0.00209590412  19.3343109
0.00209618706  24.837559
0.00209629619  26.8273101
0.00209638781  28.3090678
0.00209647202  29.4607901
0.00209655017  30.3118636
0.00209662805  30.9253798
0.00209669231  31.2433918
0.00209678124  31.3949071
0.00209686208  31.2451526
0.00209692271  30.9614734
0.00209699951  30.4079132
0.00209708979  29.513087
0.00209719084  28.2593447
0.00209729189  26.8167546
0.00209759505  22.1446495
0.00209769611  20.6908019
0.00209779716  19.3636587
0.00209786452  18.5608191
0.0020979521  17.6211176
0.00209803968  16.7998265
0.00209812726  16.0927521
0.00209821483  15.4919177
0.00209831589  14.9166818
0.00209841694  14.4507824
0.00209851799  14.0758425
0.00209861904  13.7746717
0.00209875377  13.4618767
0.00209902324  13.038175
0.00209929271  12.7655811
0.00209961608  12.5347693
0.00210015502  12.2612599
0.00210073862  12.0461908
0.00210161558  11.8074487
0.00210249565  11.6292102
0.00210438415  11.4089086
0.00210568697  11.1834198
0.00210821142  10.9169482
0.00211445938  10.3857331
0.00211948485  9.9122294
0.00212151079  9.67532165
0.00212325074  9.36855895
0.00212351391  9.38957967
0.00212376392  9.47654992
0.00212450672  9.98044695
0.00212473765  10.0811836
0.00212494818  10.1062876
0.00212520478  10.0561421
0.00212601997  9.69180553
0.00212654266  9.53067726
0.00212754866  9.3235629
0.00213162109  8.70403841
0.00213405784  8.28772791
0.00213569462  7.95639267
0.00213692221  7.667628
0.00213778803  7.43603971
0.00213870127  7.15907192
0.00213948992  6.88763402
0.00214027254  6.58496759
0.00214085476  6.31852626
0.00214133975  6.0526931
0.00214175375  5.79175678
0.00214217623  5.49003024
0.00214254471  5.18889921
0.00214279036  4.96309867
0.00214335536  4.39234636
0.00214345362  4.30793133
0.00214355188  4.24414819
0.00214366243  4.21397853
0.00214372998  4.22814575
0.0021437914  4.27059013
0.00214383746  4.32541965
0.00214388351  4.40387252
0.00214392957  4.50997392
0.00214397563  4.64813498
0.0021440217  4.82326246
0.0021440524  4.9630724
0.00214408311  5.1233612
0.00214411381  5.30577818
0.00214414452  5.51227171
0.00214417522  5.74460512
0.00214420439  5.99114282
0.00214423203  6.24952202
0.00214425967  6.5335307
0.00214428731  6.84468693
0.00214431494  7.18439388
0.00214434258  7.55443323
0.00214437021  7.9560674
0.00214439785  8.39110274
0.00214442548  8.86071278
0.00214445312  9.36668784
0.00214449457  10.1963611
0.00214453602  11.1150106
0.00214457747  12.1266294
0.00214461893  13.2349392
0.00214466345  14.5356
0.00214470952  16.0045696
0.00214475557  17.5992363
0.00214480163  19.3203316
0.00214484769  21.1655013
0.00214489682  23.2659425
0.00214495209  25.7830011
0.00214500736  28.4490297
0.00214507492  31.8818781
0.00214537155  47.9396804
0.00214546183  52.5748805
0.00214553674  56.1009137
0.00214561044  59.1822078
0.00214566939  61.3104335
0.0021457345  63.2624187
0.0021457959  64.6819617
0.00214586179  65.7186719
0.00214595681  66.2880194
0.00214600839  66.1346152
0.00214605752  65.6909599
0.00214612876  64.5515068
0.00214619509  62.9963658
0.00214626879  60.7663464
0.00214634248  58.0817309
0.00214639161  56.0811823
0.0021464825  52.0389588
0.00214675764  38.6771683
0.00214684976  34.3432534
0.00214691118  31.5982225
0.00214697259  28.997915
0.002147034  26.5595561
0.00214709235  24.4036137
0.00214714763  22.5110824
0.00214720291  20.7661085
0.00214725819  19.1674719
0.00214731348  17.711341
0.00214736876  16.3927265
0.00214741022  15.4896453
0.00214745168  14.6564325
0.00214749314  13.8894264
0.00214753032  13.254752
0.00214757704  12.5239412
0.00214762375  11.8622337
0.00214767047  11.2636533
0.00214771718  10.7228786
0.0021477639  10.2342847
0.00214781061  9.79293229
0.00214785732  9.39384947
0.00214792739  8.8645916
0.00214799746  8.40637132
0.00214806753  8.00698615
0.00214813761  7.6558763
0.00214820767  7.34425995
0.00214830627  6.95830694
0.00214841003  6.6024456
0.0021485138  6.28395563
0.00214866944  5.85416625
0.00214882509  5.46152049
0.00214908449  4.85303589
0.00214944767  4.04602923
0.00214975896  3.37700599
0.0021499146  3.05589435
0.00215003912  2.81340798
0.00215013251  2.64611712
0.00215019476  2.54498135
0.00215025702  2.45512826
0.00215031928  2.37994681
0.00215036598  2.33571467
0.00215041266  2.30432674
0.00215047492  2.28698114
0.00215051643  2.29431822
0.00215054756  2.31157353
0.00215057868  2.34027597
0.00215060982  2.38185029
0.00215064094  2.43777908
0.00215067207  2.50980291
0.0021507032  2.59976928
0.00215073433  2.70972284
0.00215075716  2.80435279
0.00215078206  2.92230806
0.00215080697  3.05699226
0.00215083187  3.20971168
0.00215085678  3.38210076
0.00215088168  3.57563244
0.00215090658  3.79208688
0.00215093148  4.03328666
0.00215095224  4.25469201
0.00215097714  4.54637398
0.00215100204  4.86857823
0.00215102695  5.22371702
0.00215105185  5.61388901
0.00215107675  6.0417345
0.00215110166  6.51007652
0.00215112656  7.02128865
0.00215115146  7.57842068
0.00215117636  8.18446244
0.00215120127  8.8427962
0.00215122617  9.55611556
0.00215124277  10.0639906
0.00215126768  10.8771673
0.00215129258  11.7543799
0.00215133408  13.3691957
0.00215136314  14.6214782
0.00215139219  15.9802521
0.00215142333  17.5624652
0.0021514542  19.2666547
0.00215148454  21.0804804
0.00215151671  23.1620309
0.00215154576  25.1885207
0.00215157481  27.3605975
0.00215159971  29.3427118
0.00215163292  32.1656855
0.00215166405  35.0045694
0.00215169518  38.0363181
0.00215172839  41.4896962
0.00215176574  45.6512523
0.00215180933  50.8892247
0.00215184046  54.8859525
0.00215187366  59.3863132
0.00215191101  64.7441809
0.00215195251  71.0630513
0.00215199402  77.764344
0.00215203552  84.8364291
0.00215209778  96.1151819
0.00215216004  108.138495
0.00215222229  120.815925
0.002152297  136.7353
0.00215254604  191.98259
0.0021526249  208.800582
0.00215269961  223.755756
0.00215277017  236.666392
0.00215283242  246.836949
0.00215289219  255.347406
0.00215295279  262.573139
0.00215301587  268.463662
0.00215307813  272.547085
0.00215314537  274.954649
0.00215320182  275.349356
0.00215325786  274.284247
0.00215331804  271.566974
0.00215338237  266.946039
0.00215345085  260.221673
0.00215352556  250.989318
0.00215360027  240.068794
0.00215368328  226.35614
0.00215376629  211.439273
0.00215405683  156.286534
0.00215413984  141.279667
0.00215422285  127.134517
0.00215428511  117.200002
0.00215434737  107.901581
0.00215440963  99.2699847
0.00215447189  91.3184273
0.00215453415  84.044853
0.0021545964  77.4353692
0.00215464621  72.6074212
0.00215469602  68.1711194
0.00215474583  64.1072119
0.00215479563  60.3953303
0.00215484544  57.0117087
0.00215489524  53.9347959
0.00215494505  51.1402844
0.00215499485  48.6064843
0.00215504389  46.343947
0.00215509292  44.2921015
0.00215515829  41.8500506
0.00215522366  39.704516
0.00215528903  37.8165988
0.0021553544  36.1514319
0.00215541977  34.6781414
0.00215548514  33.369681
0.00215558336  31.6629668
0.00215568167  30.2088145
0.00215577997  28.9568681
0.00215588717  27.774467
0.00215602208  26.4983964
0.00215616989  25.3084667
0.00215631243  24.3189328
0.00215643854  23.5455301
0.00215663211  22.5062803
0.00215683741  21.5591104
0.00215710135  20.5222408
0.00215736531  19.6428786
0.00215780523  18.4368029
0.0021581769  17.6044155
0.00215854856  16.8977675
0.00215892023  16.2880716
0.00215929189  15.7549103
0.00215978932  15.1355296
0.00216028675  14.600674
0.0021610329  13.9176171
0.00216160494  13.4674826
0.00216257493  12.8102835
0.00216354492  12.2493427
0.00216484813  11.5971234
0.00216582801  11.1585066
0.00216778778  10.3588456
0.00217134157  8.99206202
0.00217201455  8.77631283
0.00217283879  8.5594783
0.00217322951  8.39523035
0.00217419154  7.81887598
0.00217581531  6.94780054
0.00217666092  6.46670175
0.00217729513  6.07488723
0.00217804429  5.57422983
0.0021786405  5.13960938
0.00217912566  4.75252004
0.00217949302  4.4370611
0.002179955  4.01469144
0.00218038003  3.60202526
0.00218080505  3.16569922
0.00218121542  2.72204189
0.00218162579  2.25968853
0.00218225113  1.54293416
0.00218244654  1.32676033
0.0021825716  1.19411122
0.0021826654  1.09886061
0.0021827592  1.00833407
0.002182853  0.923727826
0.00218293117  0.858777145
0.00218299371  0.811159206
0.00218305624  0.768048826
0.00218311877  0.730117813
0.00218317348  0.701789952
0.00218322038  0.681587788
0.00218326728  0.665598469
0.00218331418  0.654294871
0.00218335327  0.648834028
0.00218338454  0.647300578
0.00218341581  0.6484919
0.00218344707  0.652611771
0.00218348615  0.662221888
0.00218352133  0.675478428
0.0021835565  0.693488148
0.00218358581  0.712431809
0.00218361512  0.735233248
0.00218364834  0.766102269
0.0021836757  0.795842434
0.00218370893  0.837628804
0.00218372847  0.865301191
0.00218375973  0.914695157
0.00218378709  0.96345471
0.00218381836  1.02600246
0.00218384572  1.08715147
0.00218387454  1.15855188
0.00218390287  1.23625686
0.0021839317  1.32358055
0.00218395906  1.41473623
0.00218398642  1.51457463
0.00218401768  1.64011137
0.00218404113  1.742918
0.00218407044  1.88263008
0.00218409194  1.99357933
0.00218411539  2.12331979
0.00218414079  2.27479267
0.00218416815  2.45158785
0.00218419746  2.65787276
0.00218422091  2.83643314
0.00218424436  3.02786079
0.00218427368  3.28659187
0.00218430299  3.56841127
0.00218433426  3.89676493
0.00218435771  4.16321693
0.00218438116  4.44823725
0.00218440461  4.75301891
0.00218443001  5.1069071
0.00218445737  5.51766026
0.00218448472  5.96111903
0.00218451208  6.4400287
0.00218453943  6.95661676
0.00218456679  7.51400424
0.00218459415  8.11492434
0.00218462151  8.76246903
0.00218465278  9.56385902
0.00218467917  10.2947239
0.00218470554  11.0783945
0.00218473192  11.9192
0.0021847583  12.8204947
0.00218478566  13.8232565
0.00218481497  14.979297
0.00218484428  16.2255777
0.0021848736  17.5685776
0.00218490291  19.0136483
0.00218493222  20.5677519
0.00218496154  22.238246
0.00218499085  24.0309945
0.00218502016  25.9537676
0.00218504947  28.0139866
0.00218507878  30.2192516
0.0021851081  32.5781477
0.00218513741  35.0969457
0.00218516672  37.7843918
0.00218519603  40.6485077
0.00218523511  44.7560296
0.00218526443  48.0647133
0.00218530351  52.7923113
0.00218534259  57.8994032
0.00218538167  63.4034508
0.00218542466  69.9362874
0.00218545984  75.6685437
0.00218549501  81.7572544
0.00218554191  90.4482667
0.00218558881  99.8069744
0.0021856279  108.125211
0.00218566698  116.915241
0.0021857256  130.986584
0.00218578423  146.107052
0.00218584285  162.233156
0.00218590147  179.306577
0.00218597183  200.929336
0.00218605977  229.401506
0.00218637047  334.846507
0.00218646036  363.69085
0.00218654244  388.045046
0.00218662452  409.840633
0.00218670502  428.159439
0.00218675817  438.354401
0.00218682071  448.229673
0.002186892  456.510348
0.00218695828  461.238841
0.00218704583  463.00489
0.00218712556  460.210956
0.00218718731  455.264059
0.00218725766  446.839811
0.00218733192  434.988065
0.00218741009  419.611719
0.00218749216  400.775851
0.00218757814  378.720242
0.00218769148  347.18382
0.00218794162  274.721168
0.00218805886  242.38317
0.00218813703  222.119491
0.00218821519  203.121009
0.00218829336  185.504039
0.00218835198  173.241658
0.00218841061  161.801334
0.00218846923  151.181869
0.00218852785  141.364636
0.00218858648  132.32213
0.00218864511  124.022632
0.00218870374  116.427135
0.00218876236  109.493926
0.00218882098  103.176517
0.00218887961  97.4278303
0.00218893823  92.2037705
0.00218899685  87.4582407
0.00218905548  83.1471497
0.0021891141  79.2307683
0.00218919227  74.5547734
0.00218927044  70.4270222
0.00218934861  66.7727627
0.00218942677  63.5266717
0.00218950494  60.6308055
0.0021895831  58.0367308
0.00218966127  55.701744
0.00218977851  52.6094275
0.00218987231  50.4318124
0.00219001301  47.5668456
0.00219015371  45.0926139
0.00219029441  42.9310949
0.00219043511  41.0238097
0.00219060513  38.99561
0.00219075755  37.3891174
0.00219090998  35.9487222
0.00219113861  34.045367
0.00219136725  32.3934573
0.00219159588  30.9444951
0.00219183624  29.5997639
0.00219210005  28.2965061
0.00219236387  27.1416329
0.00219273137  25.732224
0.00219313355  24.3998676
0.00219352244  23.2741259
0.00219401001  22.0375899
0.00219456723  20.8050496
0.00219510124  19.7553325
0.00219579776  18.5152228
0.00219753747  15.6127809
0.00219805528  14.6571668
0.00219837598  13.9981866
0.00219871863  13.2116786
0.00219927669  11.8158349
0.00219939951  11.5715097
0.00219948139  11.4570094
0.00219958374  11.4004632
0.00219964515  11.4306675
0.00219970656  11.5240743
0.00219976797  11.6953074
0.00219982938  11.9609984
0.00219987032  12.1997186
0.00219991233  12.5031656
0.00219995543  12.8831818
0.00219999852  13.3403742
0.00220004162  13.883056
0.00220008471  14.519321
0.00220012781  15.2579666
0.0022001709  16.1071935
0.00220021399  17.07562
0.00220025708  18.1714793
0.00220030018  19.4029229
0.00220034327  20.7766741
0.00220038637  22.2999285
0.00220042946  23.9776046
0.00220047256  25.8149809
0.00220051565  27.8143791
0.00220055874  29.9778625
0.002200607  32.5955938
0.00220066044  35.730744
0.00220071387  39.1053715
0.00220076731  42.7070407
0.00220084057  47.9766218
0.00220091813  53.9054243
0.00220120816  77.3154779
0.00220130081  84.359831
0.0022013801  89.8638225
0.00220145939  94.7114747
0.00220153179  98.440956
0.00220160211  101.335608
0.00220166831  103.346463
0.00220173863  104.682939
0.00220181448  105.179929
0.00220188343  104.787001
0.00220195238  103.618687
0.00220201444  101.944236
0.0022020696  100.000551
0.00220213855  97.0323811
0.0022022075  93.5497225
0.00220231092  87.5754906
0.00220264533  65.8103891
0.00220275135  59.2278285
0.00220282978  54.6920914
0.00220289442  51.209164
0.00220295906  47.9765776
0.00220302371  45.0034599
0.00220308834  42.2933896
0.00220315514  39.7635243
0.00220322624  37.3624409
0.00220329734  35.2448669
0.00220336845  33.3891425
0.00220343955  31.7720051
0.00220351065  30.3683651
0.0022035753  29.2565347
0.00220363994  28.2829083
0.00220372613  27.1702463
0.00220381231  26.2363868
0.0022038985  25.4490107
0.00220398469  24.7808329
0.00220411397  23.9531807
0.00220420015  23.4918353
0.00220437253  22.7265126
0.0022045449  22.1108076
0.00220480347  21.3688781
0.00220503617  20.8250332
0.00220532921  20.2527758
0.00220576877  19.5561416
0.00220623418  18.9629922
0.0022067513  18.4229004
0.00220744079  17.8365924
0.00220816477  17.3344553
0.00220888874  16.9135373
0.00220999194  16.3812845
0.00221123304  15.8917369
0.00221271273  15.410087
0.00221396447  15.0737046
0.00221562353  14.8758134
0.00221703494  14.405667
0.00221790251  14.2056511
