E(MeV)  pendfb7/Pu239:102
9.479605e-09  402.553359
9.80515e-09  396.552422
1.0141875e-08  390.667304
1.0490163e-08  384.896477
1.0850412e-08  379.23843
1.1223032e-08  373.691662
1.1608449e-08  368.254688
1.2007102e-08  362.926043
1.2419445e-08  357.704304
1.2845949e-08  352.588104
1.3287099e-08  347.576151
1.3743399e-08  342.667235
1.4215369e-08  337.860229
1.4703548e-08  333.15408
1.5208491e-08  328.547793
1.5730775e-08  324.040416
1.6270995e-08  319.631033
1.6829767e-08  315.318763
1.7407728e-08  311.102761
1.8005538e-08  306.982225
1.8623877e-08  302.95641
1.926345e-08  299.024631
1.9924988e-08  295.186271
2.0609244e-08  291.440772
2.1316998e-08  287.787616
2.2049058e-08  284.226304
2.2806258e-08  280.756332
2.3589461e-08  277.377205
2.4399561e-08  274.088485
2.5268741e-08  270.774315
2.53e-08  270.659027
2.6168842e-08  267.55699
2.7067522e-08  264.545013
2.7997064e-08  261.623299
2.8958528e-08  258.792116
2.995301e-08  256.051782
3.0981645e-08  253.402696
3.2045604e-08  250.845379
3.3146101e-08  248.380497
3.4284391e-08  246.008834
3.5461772e-08  243.731219
3.6679586e-08  241.548474
3.7939222e-08  239.461466
3.9242115e-08  237.471248
4.0589752e-08  235.579228
4.1983669e-08  233.787206
4.3425456e-08  232.097302
4.4916755e-08  230.511867
4.6459268e-08  229.03345
4.8054754e-08  227.664833
4.9705031e-08  226.40909
5.1411981e-08  225.269633
5.3177551e-08  224.250261
5.5003753e-08  223.355198
5.689267e-08  222.589144
5.8846455e-08  221.957326
6.0867336e-08  221.465557
6.2957618e-08  221.120304
6.5119683e-08  220.928771
6.6509111e-08  220.890651
6.874807e-08  220.963378
7.1108989e-08  221.212597
7.324186e-08  221.584289
7.5437361e-08  222.107535
7.7700059e-08  222.791952
8.00292e-08  223.646246
8.2429627e-08  224.681592
8.4900541e-08  225.908175
8.7447082e-08  227.341019
9.0068399e-08  228.993952
9.23784e-08  230.599846
9.4747647e-08  232.391939
9.7177657e-08  234.382806
9.9669991e-08  236.586562
1.02226246e-07  239.018986
1.04848062e-07  241.697585
1.07085155e-07  244.132815
1.09368031e-07  246.762694
1.11701565e-07  249.605243
1.14082856e-07  252.670557
1.16516987e-07  255.980212
1.19000935e-07  259.546661
1.21540001e-07  263.395812
1.23609324e-07  266.689817
1.25713879e-07  270.188955
1.27854266e-07  273.90652
1.30031095e-07  277.857067
1.32244986e-07  282.056655
1.34496571e-07  286.523027
1.3678649e-07  291.275678
1.39115398e-07  296.335866
1.40886808e-07  300.343753
1.42683317e-07  304.553844
1.44500159e-07  308.965524
1.46342742e-07  313.603306
1.48206182e-07  318.467163
1.50096022e-07  323.584855
1.52007253e-07  328.957167
1.53945563e-07  334.615652
1.55905812e-07  340.562134
1.57893834e-07  346.832589
1.59904357e-07  353.430183
1.61943367e-07  360.396098
1.64005455e-07  367.735239
1.66096759e-07  375.494959
1.67504761e-07  380.906545
1.68924699e-07  386.522408
1.70356673e-07  392.352319
1.71800787e-07  398.40665
1.73257142e-07  404.696384
1.74725843e-07  411.233191
1.76206994e-07  418.02945
1.77700701e-07  425.098316
1.79207069e-07  432.453759
1.80726208e-07  440.110656
1.82258224e-07  448.084807
1.83803227e-07  456.393044
1.85361327e-07  465.053282
1.86932635e-07  474.084611
1.88517263e-07  483.50737
1.90115323e-07  493.34324
1.91726931e-07  503.615363
1.933522e-07  514.3484
1.94991247e-07  525.568691
1.96229209e-07  534.317388
1.97474146e-07  543.361753
1.98729637e-07  552.741131
1.99992224e-07  562.443722
2.01261936e-07  572.483338
2.02538803e-07  582.87446
2.03826494e-07  593.663207
2.05121462e-07  604.836935
2.06423738e-07  616.412467
2.07733353e-07  628.407424
2.0905407e-07  640.875999
2.10382251e-07  653.804579
2.11717927e-07  667.213519
2.1306113e-07  681.124108
2.14415719e-07  695.600126
