E(MeV)  pendfb7/Pu239:2
7.68982085e-06  4.14452152
7.69352996e-06  4.19740765
7.69723905e-06  4.26722354
7.70094815e-06  4.35619109
7.70465724e-06  4.46668721
7.70836634e-06  4.60122938
7.71116443e-06  4.72023412
7.71428788e-06  4.87243662
7.71715104e-06  5.03125163
7.71975392e-06  5.19275111
7.72235679e-06  5.37153961
7.72495967e-06  5.56855414
7.72756254e-06  5.78470201
7.73016542e-06  6.02085502
7.73276829e-06  6.27782998
7.73537117e-06  6.55638249
7.73797404e-06  6.85718495
7.74057692e-06  7.18082068
7.74317979e-06  7.52775999
7.7470841e-06  8.09259452
7.75098842e-06  8.71120923
7.75489273e-06  9.38339097
7.75918747e-06  10.1833211
7.76257121e-06  10.8564772
7.76764682e-06  11.9322456
7.77267037e-06  13.0666197
7.77922961e-06  14.6317906
7.79997452e-06  19.8053393
7.80622142e-06  21.2820415
7.81246832e-06  22.650437
7.81638304e-06  23.4363688
7.82163044e-06  24.3869829
7.82579504e-06  25.0479276
7.82995964e-06  25.6192039
7.83412424e-06  26.0962598
7.83912176e-06  26.5405881
7.84411928e-06  26.8439899
7.84849211e-06  26.9955477
7.85286494e-06  27.0444965
7.85723777e-06  26.9961992
7.8616106e-06  26.8575083
7.86681635e-06  26.5857669
7.8720221e-06  26.2125446
7.87983073e-06  25.4980106
7.88763935e-06  24.6471441
7.91887385e-06  20.8261317
7.92772363e-06  19.8183022
7.9386557e-06  18.6852078
7.94594375e-06  18.0041874
7.95583468e-06  17.1742945
7.9636433e-06  16.5915596
7.9740548e-06  15.9044376
7.9844663e-06  15.3075272
7.9948778e-06  14.7874833
8.0052893e-06  14.3322414
8.0157008e-06  13.9314192
8.03131805e-06  13.4136507
8.0469353e-06  12.9760411
8.06255255e-06  12.6014626
8.0781698e-06  12.2771654
8.09795165e-06  11.9238045
8.1177335e-06  11.6213966
8.14740628e-06  11.2410386
8.1781202e-06  10.9172419
8.1989432e-06  10.7287233
8.2405892e-06  10.4088264
8.2863998e-06  10.1229483
8.3322104e-06  9.88689384
8.39624113e-06  9.61622141
8.46027185e-06  9.39448273
8.5550165e-06  9.12682689
8.6591315e-06  8.88758541
8.77263882e-06  8.66817225
8.95698826e-06  8.36486219
9.53638894e-06  7.51650221
9.73678794e-06  7.18161149
9.85260647e-06  6.96035529
9.968425e-06  6.70934916
1.00643825e-05  6.47075014
1.016034e-05  6.19521166
1.02323082e-05  5.95719634
1.03042763e-05  5.68493196
1.0352255e-05  5.48029852
1.04098295e-05  5.20559754
1.0467404e-05  4.89401795
1.05153828e-05  4.60330682
1.06353297e-05  3.78797673
1.0659319e-05  3.63924991
1.06761116e-05  3.55261753
1.06887061e-05  3.50308913
1.07013005e-05  3.47255452
1.07096968e-05  3.4660779
1.07180931e-05  3.4735887
1.07264893e-05  3.49806032
1.07354854e-05  3.5470687
1.07441815e-05  3.62144594
1.0749879e-05  3.68707083
1.07555765e-05  3.76796771
1.07612739e-05  3.86589636
1.07669714e-05  3.9827474
1.07726689e-05  4.12052257
1.07783664e-05  4.28132616
1.07840638e-05  4.46733866
1.07900612e-05  4.69284085
1.07960585e-05  4.95137506
1.08020559e-05  5.24553374
1.08080532e-05  5.57778241
1.08140506e-05  5.95041937
1.08200479e-05  6.36544194
1.08260452e-05  6.82449112
1.08320425e-05  7.32872532
1.08378e-05  7.85585158
1.08473957e-05  8.82760987
1.08550723e-05  9.68617064
1.08627489e-05  10.6116378
1.08728245e-05  11.9149198
1.08829e-05  13.2965337
1.09131746e-05  17.5838005
1.09262728e-05  19.3063872
1.09344772e-05  20.2861417
1.0941674e-05  21.064859
1.09500703e-05  21.8637873
1.09596661e-05  22.6176352
1.09675826e-05  23.104203
1.09769384e-05  23.518525
1.09873738e-05  23.7795313
1.09960699e-05  23.8443503
1.1004766e-05  23.7829112
1.10155613e-05  23.5530696
1.10263565e-05  23.1823451
1.10425493e-05  22.4319889
1.11037223e-05  18.9050109
1.11271119e-05  17.6653032
1.11505015e-05  16.5705652
1.11822874e-05  15.3083612
1.12062768e-05  14.5044951
1.12302662e-05  13.8053627
1.12542555e-05  13.1919236
1.12782449e-05  12.6480544
1.1314229e-05  11.9343311
1.1350213e-05  11.3127399
1.13861971e-05  10.7569455
1.14461705e-05  9.92304498
1.15565217e-05  8.47760192
1.15925058e-05  7.97481508
1.16284898e-05  7.42904119
1.16618483e-05  6.87120164
1.17093724e-05  6.02427701
1.17199967e-05  5.85818176
1.1730621e-05  5.72609011
1.17377038e-05  5.66837054
1.17447867e-05  5.64568687
1.17500988e-05  5.65860712
1.17555974e-05  5.70579649
1.17611891e-05  5.79651119
1.17649169e-05  5.8850979
1.17686448e-05  5.99936158
1.17723726e-05  6.14219497
1.17761004e-05  6.31662397
1.17798282e-05  6.52576573
1.17835561e-05  6.77280105
1.17872839e-05  7.06090223
1.17910117e-05  7.39322082
1.17947395e-05  7.77280348
1.17984673e-05  8.20253298
1.18021951e-05  8.68505764
1.18059229e-05  9.22271632
1.18096507e-05  9.81746047
1.18128194e-05  10.369013
1.18167336e-05  11.1096408
1.18206478e-05  11.9162223
1.18271715e-05  13.4056846
1.18323904e-05  14.7233737
1.18379822e-05  16.2507241
1.18435739e-05  17.8844057
1.18499112e-05  19.841876
1.18753349e-05  28.1005138
1.18836852e-05  30.6267929
1.18896497e-05  32.2719588
1.18967177e-05  33.9957842
1.19027716e-05  35.2426575
1.19093326e-05  36.325647
1.19158935e-05  37.1102166
1.19223054e-05  37.5801526
1.19296865e-05  37.7611086
1.1935651e-05  37.6381908
1.19412427e-05  37.3205899
1.19486983e-05  36.6251892
1.1956154e-05  35.6666877
1.19636096e-05  34.5020743
1.19747931e-05  32.4957673
1.19979056e-05  28.050623
1.20150536e-05  25.024735
1.20225092e-05  23.8553587
1.20299648e-05  22.7853151
1.20374204e-05  21.8149323
1.20448761e-05  20.9407785
1.20523317e-05  20.1569079
1.20635152e-05  19.1337532
1.20799176e-05  17.9121155
1.20933378e-05  17.1079518
1.21067579e-05  16.4382475
1.21201781e-05  15.8728753
1.21335982e-05  15.3889184
1.21537284e-05  14.7793301
1.21708763e-05  14.3438929
1.21917521e-05  13.8919896
1.22126279e-05  13.5062399
1.22439416e-05  13.0204878
1.22730186e-05  12.6441386
1.23166341e-05  12.1766623
1.23602496e-05  11.7931894
1.24161669e-05  11.3874177
1.24720842e-05  11.0500369
1.25410488e-05  10.6999623
1.26361082e-05  10.2987089
1.27311676e-05  9.95965739
1.28489525e-05  9.59441417
1.33846284e-05  8.17810468
1.35234639e-05  7.77955217
1.36162145e-05  7.48299309
1.37092385e-05  7.14876968
1.37792116e-05  6.86393454
1.38491846e-05  6.54011954
1.39058295e-05  6.24048863
1.39624744e-05  5.89702874
1.40113445e-05  5.55574681
1.4044665e-05  5.29423062
1.40779855e-05  5.00768707
1.41290769e-05  4.54086176
1.41479586e-05  4.38473882
1.41590654e-05  4.30914379
1.41701723e-05  4.2537979
1.41840558e-05  4.22671426
1.4192386e-05  4.24096437
1.42007161e-05  4.28431038
1.42090462e-05  4.36211047
1.42145996e-05  4.43573357
1.4220153e-05  4.52848137
1.42257064e-05  4.64166541
1.42312598e-05  4.77638365
1.4237924e-05  4.96760261
1.42434774e-05  5.15208363
1.42501415e-05  5.40357755
1.42568056e-05  5.68696903
1.42634697e-05  6.00018349
1.4272133e-05  6.44645632
1.42827956e-05  7.04195927
1.43058978e-05  8.38293949
1.43147832e-05  8.86263641
1.43232245e-05  9.27198278
1.43309104e-05  9.59200231
1.43392184e-05  9.8694958
1.43463267e-05  10.0432491
1.43543236e-05  10.1631491
1.43609877e-05  10.1999989
1.43676519e-05  10.1795825
1.43752045e-05  10.0893543
1.43832015e-05  9.92101907
1.43911983e-05  9.68531368
1.43995285e-05  9.37827104
1.44078586e-05  9.02025113
1.44189654e-05  8.48533721
1.44467325e-05  7.04036143
1.44578393e-05  6.48947508
1.44653365e-05  6.14608535
1.44728336e-05  5.83486429
1.44778317e-05  5.6495472
1.44833851e-05  5.46849704
1.44889385e-05  5.31791514
1.44944919e-05  5.20283209
1.4498657e-05  5.14323028
1.45056244e-05  5.10284753
1.45098087e-05  5.11933136
1.4513993e-05  5.17059221
1.45181773e-05  5.26042059
1.45223615e-05  5.39289853
1.45255542e-05  5.52536979
1.45287468e-05  5.68725289
1.45319394e-05  5.88067936
1.4535132e-05  6.10784924
1.45383246e-05  6.37102257
1.45415172e-05  6.6725048
1.45447098e-05  7.01462959
1.45479024e-05  7.3997392
1.4551095e-05  7.83016228
1.45542876e-05  8.3081892
1.45579805e-05  8.92341968
1.45611095e-05  9.4993227
1.45645738e-05  10.1977718
1.45683733e-05  11.0399551
1.45721728e-05  11.9643859
1.45759723e-05  12.9732439
1.4582342e-05  14.8580735
1.4586812e-05  16.3269673
1.4591282e-05  17.9158505
1.4595752e-05  19.6223659
1.46004455e-05  21.5362133
1.4605139e-05  23.5680062
1.461095e-05  26.2324713
1.4618996e-05  30.1512787
1.46465312e-05  44.3943834
1.46540408e-05  48.0943328
1.46651264e-05  53.0425032
1.46722784e-05  55.7892862
1.46795377e-05  58.1384572
1.46840792e-05  59.3590154
1.46894432e-05  60.5376258
1.46962376e-05  61.6067848
1.47027191e-05  62.1789909
1.47082172e-05  62.325483
1.47137153e-05  62.1712427
1.4720018e-05  61.6447236
1.4726723e-05  60.7082629
1.4733428e-05  59.4285763
1.47418126e-05  57.4243177
1.47501971e-05  55.0718834
1.47619e-05  51.4107737
1.47842977e-05  44.0570666
1.47964711e-05  40.2748299
1.48045867e-05  37.9326829
1.48127022e-05  35.7605509
1.48220664e-05  33.4783851
1.48314305e-05  31.437394
1.48407946e-05  29.6277661
1.48501587e-05  28.0324102
1.48595228e-05  26.6302509
1.48688869e-05  25.3987856
1.4878251e-05  24.3158876
1.48876151e-05  23.3609482
1.49001006e-05  22.2551459
1.49125861e-05  21.3069842
1.49285052e-05  20.2797647
1.49444242e-05  19.4125215
1.49603432e-05  18.6701571
1.49762621e-05  18.026966
1.49974874e-05  17.2914579
1.50224584e-05  16.5655808
1.50474294e-05  15.9562784
1.50724004e-05  15.438439
1.50973714e-05  14.9942564
1.51293343e-05  14.5129376
1.51612971e-05  14.1119736
1.519326e-05  13.7778259
1.52252228e-05  13.5007931
1.52651764e-05  13.2239082
1.530513e-05  13.0137828
1.53650604e-05  12.8020858
1.54225935e-05  12.6870097
1.56087772e-05  12.5005331
1.56966751e-05  12.3419356
1.58165358e-05  12.0216052
1.61161876e-05  11.0917297
1.66955145e-05  9.49589969
1.68153752e-05  9.13159879
1.69352359e-05  8.7129604
1.70101489e-05  8.40760445
1.70850619e-05  8.0522172
1.71350038e-05  7.77744889
1.718994e-05  7.42828037
1.72311422e-05  7.12495554
1.72698472e-05  6.79916012
1.73073037e-05  6.43810409
1.73447601e-05  6.02495668
1.74110515e-05  5.19399751
1.74271486e-05  5.00929995
1.7437089e-05  4.9153819
1.74470293e-05  4.84754257
1.74577981e-05  4.81798867
1.74635966e-05  4.82791238
1.74702234e-05  4.86775089
1.74759257e-05  4.93134407
1.74807034e-05  5.00926302
1.74854811e-05  5.11302799
1.74902588e-05  5.24608986
1.74950365e-05  5.4121473
1.74998142e-05  5.61512574
1.75045919e-05  5.8591469
1.75093695e-05  6.14848161
1.75133708e-05  6.42886089
1.75182082e-05  6.81808612
1.75230457e-05  7.26663561
1.75278831e-05  7.77894588
1.75327205e-05  8.35926853
1.75375579e-05  9.01152339
1.7542037e-05  9.68263671
1.75465161e-05  10.4207374
1.75509952e-05  11.2276497
1.75554742e-05  12.104584
1.75599533e-05  13.0521322
1.75638352e-05  13.9303084
1.75686129e-05  15.0827456
1.75733906e-05  16.3120503
1.75781682e-05  17.6147333
1.75843792e-05  19.4100497
1.75920235e-05  21.7582744
1.76015789e-05  24.8598654
1.7626805e-05  33.3070263
1.76348315e-05  35.8468773
1.76440047e-05  38.5232909
1.7651649e-05  40.5077947
1.7657688e-05  41.8855809
1.76646443e-05  43.2388903
1.76719064e-05  44.3627348
1.76778308e-05  45.0499776
1.76843284e-05  45.5614196
1.76940272e-05  45.8565529
1.7700477e-05  45.7535802
1.77071658e-05  45.4110024
1.77143323e-05  44.8004979
1.77214989e-05  43.9673912
1.77286654e-05  42.9450834
1.77382208e-05  41.3488124
1.7752076e-05  38.7197536
1.77793088e-05  33.2662299
1.77936419e-05  30.5897699
1.78031973e-05  28.9540085
1.78127527e-05  27.4543892
1.7822308e-05  26.0954733
1.78318634e-05  24.8749324
1.78414188e-05  23.7856544
1.78509742e-05  22.8174682
1.78633961e-05  21.7204672
1.78748626e-05  20.8487025
1.7886329e-05  20.0915369
1.79016176e-05  19.2293653
1.79169062e-05  18.5029912
1.7936017e-05  17.7431256
1.79551277e-05  17.1095554
1.79742385e-05  16.5725343
1.80029046e-05  15.9032006
1.80315707e-05  15.3555994
1.80602369e-05  14.8980646
1.81003694e-05  14.369357
1.81462352e-05  13.8814862
1.8192101e-05  13.4829734
1.82398779e-05  13.1374391
1.83115433e-05  12.7152659
1.83832085e-05  12.3755272
1.84787623e-05  12.0108764
1.8574316e-05  11.7165635
1.87176467e-05  11.3627829
1.88609773e-05  11.0790436
1.90711955e-05  10.742914
1.93005245e-05  10.4434268
1.96618565e-05  10.0475956
2.05112878e-05  9.1973015
2.07523933e-05  8.91526301
2.09399198e-05  8.65991921
2.10738673e-05  8.44763388
2.12078148e-05  8.19940852
2.13417623e-05  7.90010935
2.1408736e-05  7.72432874
2.15051782e-05  7.42983999
2.15775099e-05  7.16728131
2.16337678e-05  6.93093388
2.16980626e-05  6.61696554
2.17436048e-05  6.35937866
2.1783789e-05  6.10255526
2.18239733e-05  5.81319313
2.18641575e-05  5.48665205
2.19043418e-05  5.12026565
2.19766734e-05  4.39747787
2.19967656e-05  4.21847232
2.20088208e-05  4.13193015
2.20188669e-05  4.07939758
2.20322617e-05  4.04985207
2.2038959e-05  4.05836666
2.20456564e-05  4.08667934
2.20523538e-05  4.13856499
2.20590512e-05  4.21828424
2.20654137e-05  4.32412721
2.20714413e-05  4.45560005
2.20759621e-05  4.57666221
2.20804828e-05  4.71902772
2.20850035e-05  4.88464554
2.20895243e-05  5.07554214
2.2094045e-05  5.29379356
2.20985657e-05  5.5415348
2.21030864e-05  5.82092479
2.21076071e-05  6.13412846
2.21127976e-05  6.53821238
2.21171509e-05  6.91598668
2.21215042e-05  7.33113239
2.21258575e-05  7.78534627
2.21302108e-05  8.28019736
2.21345641e-05  8.81709597
2.21389174e-05  9.3972617
2.21432707e-05  10.0216908
2.2148796e-05  10.8791036
2.21538191e-05  11.7221965
2.21588421e-05  12.6258915
2.21655395e-05  13.9239639
2.21722368e-05  15.3252215
2.21792691e-05  16.9013361
2.21863013e-05  18.5753003
2.21950079e-05  20.7643271
2.22070631e-05  23.9532807
2.22322453e-05  30.771907
2.22418895e-05  33.2562646
2.22504621e-05  35.3233634
2.22584989e-05  37.1004563
2.22683575e-05  39.0202258
2.22756442e-05  40.2279317
2.22847527e-05  41.4592969
2.22927895e-05  42.2744663
2.23004245e-05  42.8071189
2.23131495e-05  43.1753387
2.23225929e-05  43.047577
2.23320362e-05  42.6077751
2.23416804e-05  41.8740024
2.23517265e-05  40.8518658
2.23651212e-05  39.1735865
2.23825344e-05  36.6504173
2.24133423e-05  31.9540938
2.2426737e-05  30.0290313
2.24401318e-05  28.2464561
2.24535265e-05  26.6287969
2.24669213e-05  25.1825956
2.2480316e-05  23.9031261
2.24937108e-05  22.7784471
2.25071055e-05  21.7928632
2.25201654e-05  20.9495954
2.25332253e-05  20.2069572
2.25506385e-05  19.3489543
2.25680517e-05  18.6155682
2.2590153e-05  17.8273614
2.26035477e-05  17.41255
2.26303372e-05  16.695442
2.26571267e-05  16.0968678
2.26839162e-05  15.5891479
2.27241005e-05  14.9563624
2.27642847e-05  14.4392113
2.28111664e-05  13.9427236
2.28714427e-05  13.4267659
2.29317191e-05  13.0095649
2.30080692e-05  12.5811485
2.30924561e-05  12.1993028
2.3176843e-05  11.8847807
2.33096986e-05  11.4809604
2.36509937e-05  10.6607917
2.37904642e-05  10.2873052
2.38226497e-05  10.2603821
2.38456394e-05  10.2902989
2.3868629e-05  10.3704286
2.39556832e-05  10.9338522
2.39789793e-05  11.0391249
2.40096322e-05  11.0893356
2.4040285e-05  11.0476459
2.41537006e-05  10.6476108
2.42211369e-05  10.4747815
2.43130955e-05  10.3075953
2.44878168e-05  10.0677547
2.50297234e-05  9.433029
2.52732447e-05  9.09409489
2.54060121e-05  8.86499929
2.55234602e-05  8.61656729
