Batch-based tally statistics for PINSPEC
Tally name: fuel
Tally type: Flux
Tally Domain: Material
Logarithmically spaced bins with width = 0.001800
# batches: 50	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0177541928, 0.0018712496, 0.0000000007, 0.0000272778, 0.0145773287
0.0178279305, 0.0016115469, 0.0000000004, 0.0000188876, 0.0117201536
0.0179019744, 0.0016733774, 0.0000000004, 0.0000188943, 0.0112911354
0.0179763259, 0.0018793411, 0.0000000008, 0.0000280564, 0.0149288693
0.0180509861, 0.0018853882, 0.0000000007, 0.0000267239, 0.0141741915
0.0181259565, 0.0016409823, 0.0000000009, 0.0000297101, 0.0181050497
0.0182012382, 0.0018007902, 0.0000000007, 0.0000263569, 0.0146362976
0.0182768325, 0.0019516055, 0.0000000005, 0.0000234351, 0.0120081063
0.0183527409, 0.0016785800, 0.0000000007, 0.0000262800, 0.0156560805
0.0184289645, 0.0018127677, 0.0000000005, 0.0000231323, 0.0127607787
0.0185055046, 0.0018967835, 0.0000000008, 0.0000283267, 0.0149340483
0.0185823627, 0.0018249836, 0.0000000004, 0.0000205307, 0.0112498131
0.0186595400, 0.0017882140, 0.0000000005, 0.0000228040, 0.0127524060
0.0187370378, 0.0018839855, 0.0000000009, 0.0000295752, 0.0156981866
0.0188148575, 0.0020120606, 0.0000000008, 0.0000279597, 0.0138960354
0.0188930003, 0.0018116168, 0.0000000008, 0.0000284494, 0.0157038854
0.0189714678, 0.0019146519, 0.0000000005, 0.0000217296, 0.0113491305
0.0190502611, 0.0019863633, 0.0000000006, 0.0000238715, 0.0120176978
0.0191293817, 0.0020065974, 0.0000000008, 0.0000275250, 0.0137172643
0.0192088309, 0.0018820034, 0.0000000008, 0.0000289858, 0.0154015512
0.0192886100, 0.0020118510, 0.0000000007, 0.0000268335, 0.0133376972
0.0193687205, 0.0021133354, 0.0000000010, 0.0000316831, 0.0149919733
0.0194491637, 0.0019363359, 0.0000000006, 0.0000248681, 0.0128428518
0.0195299411, 0.0019704304, 0.0000000005, 0.0000231189, 0.0117329252
0.0196110539, 0.0020891969, 0.0000000010, 0.0000313189, 0.0149908801
0.0196925036, 0.0020715843, 0.0000000006, 0.0000247867, 0.0119651122
0.0197742915, 0.0019074497, 0.0000000006, 0.0000236276, 0.0123869998
0.0198564192, 0.0020204918, 0.0000000008, 0.0000278388, 0.0137782104
0.0199388879, 0.0021978471, 0.0000000008, 0.0000273921, 0.0124631608
0.0200216992, 0.0020179956, 0.0000000006, 0.0000248807, 0.0123294064
0.0201048544, 0.0019977828, 0.0000000009, 0.0000298894, 0.0149613020
0.0201883550, 0.0022300144, 0.0000000007, 0.0000273636, 0.0122705858
0.0202722024, 0.0021823019, 0.0000000009, 0.0000298351, 0.0136713898
0.0203563980, 0.0020034072, 0.0000000010, 0.0000317836, 0.0158647520
0.0204409433, 0.0020775631, 0.0000000010, 0.0000310275, 0.0149345578
0.0205258397, 0.0022851687, 0.0000000011, 0.0000331379, 0.0145012807
0.0206110887, 0.0021985936, 0.0000000006, 0.0000239671, 0.0109011194
0.0206966918, 0.0020649878, 0.0000000009, 0.0000293451, 0.0142108049
0.0207826504, 0.0023174549, 0.0000000006, 0.0000242074, 0.0104456714
0.0208689661, 0.0022605335, 0.0000000008, 0.0000275138, 0.0121713867
0.0209556402, 0.0021244844, 0.0000000009, 0.0000293132, 0.0137978045
0.0210426743, 0.0021611368, 0.0000000008, 0.0000275995, 0.0127708375
0.0211300698, 0.0024333482, 0.0000000009, 0.0000295428, 0.0121407998
0.0212178284, 0.0022099373, 0.0000000008, 0.0000282101, 0.0127651194
0.0213059514, 0.0022195328, 0.0000000007, 0.0000271458, 0.0122303900
0.0213944405, 0.0024719261, 0.0000000009, 0.0000306869, 0.0124141548
0.0214832970, 0.0022995219, 0.0000000011, 0.0000325545, 0.0141570676
0.0215725226, 0.0022109865, 0.0000000009, 0.0000295703, 0.0133742787
0.0216621188, 0.0023347186, 0.0000000008, 0.0000281496, 0.0120569600
0.0217520870, 0.0025614543, 0.0000000013, 0.0000366089, 0.0142922208
0.0218424290, 0.0022601993, 0.0000000009, 0.0000300023, 0.0132741755
0.0219331462, 0.0022722863, 0.0000000009, 0.0000293379, 0.0129111960
0.0220242401, 0.0025429151, 0.0000000013, 0.0000365126, 0.0143585744
0.0221157123, 0.0024420150, 0.0000000011, 0.0000324665, 0.0132949796
0.0222075645, 0.0023049619, 0.0000000007, 0.0000269538, 0.0116938045
0.0222997982, 0.0024320451, 0.0000000009, 0.0000300832, 0.0123695258
0.0223924149, 0.0026799476, 0.0000000008, 0.0000280155, 0.0104537434
0.0224854163, 0.0023444241, 0.0000000011, 0.0000331779, 0.0141518469
0.0225788039, 0.0024491224, 0.0000000012, 0.0000341434, 0.0139410894
0.0226725795, 0.0027110998, 0.0000000009, 0.0000292230, 0.0107790357
0.0227667444, 0.0025785152, 0.0000000016, 0.0000403053, 0.0156312050
0.0228613005, 0.0024143279, 0.0000000011, 0.0000325301, 0.0134737728
0.0229562493, 0.0026039224, 0.0000000008, 0.0000291016, 0.0111760673
0.0230515924, 0.0027522476, 0.0000000010, 0.0000317156, 0.0115235271
0.0231473316, 0.0024048370, 0.0000000009, 0.0000300196, 0.0124830242
0.0232434683, 0.0025294021, 0.0000000012, 0.0000350784, 0.0138682622
0.0233400043, 0.0027806056, 0.0000000015, 0.0000381443, 0.0137179756
0.0234369413, 0.0026311747, 0.0000000011, 0.0000331983, 0.0126172766
0.0235342809, 0.0025579696, 0.0000000007, 0.0000259992, 0.0101639838
0.0236320247, 0.0026201558, 0.0000000009, 0.0000305878, 0.0116740422
0.0237301745, 0.0028434230, 0.0000000008, 0.0000280525, 0.0098657376
0.0238287320, 0.0025700270, 0.0000000009, 0.0000292389, 0.0113768783
0.0239276988, 0.0026777894, 0.0000000011, 0.0000328080, 0.0122518999
0.0240270766, 0.0028109354, 0.0000000010, 0.0000309573, 0.0110131763
0.0241268671, 0.0027917161, 0.0000000012, 0.0000345658, 0.0123815573
0.0242270721, 0.0026558150, 0.0000000010, 0.0000318518, 0.0119932338
0.0243276933, 0.0026921345, 0.0000000013, 0.0000357393, 0.0132754387
0.0244287324, 0.0028978438, 0.0000000013, 0.0000359383, 0.0124017399
0.0245301912, 0.0026700519, 0.0000000013, 0.0000354090, 0.0132615325
0.0246320713, 0.0027045289, 0.0000000011, 0.0000324750, 0.0120076550
0.0247343745, 0.0028901466, 0.0000000015, 0.0000389314, 0.0134703838
0.0248371027, 0.0029241308, 0.0000000011, 0.0000326076, 0.0111512236
0.0249402575, 0.0027124697, 0.0000000010, 0.0000313140, 0.0115444484
0.0250438407, 0.0027666967, 0.0000000011, 0.0000330041, 0.0119290479
0.0251478541, 0.0031239565, 0.0000000014, 0.0000369504, 0.0118280634
0.0252522996, 0.0028209593, 0.0000000010, 0.0000320439, 0.0113592297
0.0253571788, 0.0027980447, 0.0000000015, 0.0000384115, 0.0137279915
0.0254624936, 0.0029974965, 0.0000000012, 0.0000346950, 0.0115746485
0.0255682458, 0.0030416015, 0.0000000015, 0.0000389885, 0.0128183978
0.0256744372, 0.0028206820, 0.0000000007, 0.0000260511, 0.0092357473
0.0257810697, 0.0029037158, 0.0000000009, 0.0000305628, 0.0105253961
0.0258881450, 0.0033089696, 0.0000000015, 0.0000384107, 0.0116080659
0.0259956651, 0.0029313269, 0.0000000009, 0.0000302734, 0.0103275245
0.0261036317, 0.0028969706, 0.0000000013, 0.0000357270, 0.0123325434
0.0262120467, 0.0030423988, 0.0000000012, 0.0000353513, 0.0116195599
0.0263209120, 0.0032500773, 0.0000000015, 0.0000393581, 0.0121098816
0.0264302294, 0.0028697333, 0.0000000007, 0.0000262628, 0.0091516516
0.0265400009, 0.0029451915, 0.0000000015, 0.0000384580, 0.0130578905
0.0266502282, 0.0033207306, 0.0000000013, 0.0000364481, 0.0109759283
0.0267609134, 0.0031104844, 0.0000000011, 0.0000332804, 0.0106994360
0.0268720583, 0.0029840596, 0.0000000010, 0.0000323072, 0.0108265956
0.0269836648, 0.0031283913, 0.0000000015, 0.0000389619, 0.0124542810
0.0270957348, 0.0033370047, 0.0000000013, 0.0000362778, 0.0108713745
0.0272082702, 0.0030029854, 0.0000000015, 0.0000386024, 0.0128546625
0.0273212731, 0.0031916868, 0.0000000013, 0.0000360802, 0.0113044405
0.0274347453, 0.0034383231, 0.0000000011, 0.0000326179, 0.0094865809
0.0275486888, 0.0032027095, 0.0000000006, 0.0000253268, 0.0079079381
0.0276631055, 0.0030547093, 0.0000000018, 0.0000428740, 0.0140353659
0.0277779974, 0.0032600364, 0.0000000014, 0.0000375378, 0.0115145321
0.0278933665, 0.0035339190, 0.0000000012, 0.0000349588, 0.0098923497
0.0280092147, 0.0031092170, 0.0000000012, 0.0000350753, 0.0112810677
0.0281255441, 0.0032297637, 0.0000000013, 0.0000357254, 0.0110612898
0.0282423566, 0.0035243375, 0.0000000014, 0.0000377100, 0.0106998862
0.0283596543, 0.0033752741, 0.0000000018, 0.0000420151, 0.0124479010
0.0284774392, 0.0031796259, 0.0000000011, 0.0000327668, 0.0103052499
0.0285957132, 0.0033497024, 0.0000000014, 0.0000369270, 0.0110239586
0.0287144785, 0.0036224014, 0.0000000013, 0.0000365688, 0.0100951739
0.0288337370, 0.0032789757, 0.0000000009, 0.0000291584, 0.0088925475
0.0289534908, 0.0033822068, 0.0000000012, 0.0000342517, 0.0101270142
0.0290737420, 0.0035715875, 0.0000000011, 0.0000335031, 0.0093804588
0.0291944927, 0.0035067716, 0.0000000014, 0.0000380732, 0.0108570520
0.0293157448, 0.0032731954, 0.0000000014, 0.0000374009, 0.0114264047
0.0294375005, 0.0034721909, 0.0000000011, 0.0000326619, 0.0094067033
0.0295597620, 0.0036708285, 0.0000000013, 0.0000360577, 0.0098227613
0.0296825312, 0.0035087142, 0.0000000015, 0.0000385630, 0.0109906299
0.0298058103, 0.0033443613, 0.0000000016, 0.0000395629, 0.0118297399
0.0299296014, 0.0036401679, 0.0000000014, 0.0000375805, 0.0103238318
0.0300539066, 0.0038359368, 0.0000000013, 0.0000354036, 0.0092294511
0.0301787281, 0.0035380823, 0.0000000016, 0.0000397686, 0.0112401515
0.0303040680, 0.0035483594, 0.0000000017, 0.0000415359, 0.0117056515
0.0304299285, 0.0037230292, 0.0000000009, 0.0000294132, 0.0079003322
0.0305563118, 0.0037688771, 0.0000000010, 0.0000323353, 0.0085795652
0.0306832199, 0.0034814801, 0.0000000011, 0.0000333379, 0.0095757774
0.0308106551, 0.0038128592, 0.0000000017, 0.0000415630, 0.0109007497
0.0309386196, 0.0039462938, 0.0000000018, 0.0000422089, 0.0106958287
0.0310671155, 0.0037978411, 0.0000000013, 0.0000365900, 0.0096344099
0.0311961452, 0.0036732228, 0.0000000013, 0.0000360118, 0.0098038614
0.0313257107, 0.0037701101, 0.0000000019, 0.0000430142, 0.0114092673
0.0314558143, 0.0039969391, 0.0000000022, 0.0000466000, 0.0116589116
0.0315864583, 0.0036070216, 0.0000000012, 0.0000352994, 0.0097863030
0.0317176449, 0.0038688588, 0.0000000014, 0.0000379738, 0.0098152492
0.0318493763, 0.0038894798, 0.0000000016, 0.0000395173, 0.0101600417
0.0319816549, 0.0040399594, 0.0000000016, 0.0000403223, 0.0099808657
0.0321144828, 0.0037411116, 0.0000000018, 0.0000419852, 0.0112226480
0.0322478624, 0.0038563223, 0.0000000019, 0.0000438284, 0.0113653450
0.0323817960, 0.0042672690, 0.0000000022, 0.0000468926, 0.0109889047
0.0325162858, 0.0038320446, 0.0000000024, 0.0000490200, 0.0127921225
0.0326513342, 0.0038420513, 0.0000000019, 0.0000430319, 0.0112002505
0.0327869435, 0.0040352478, 0.0000000012, 0.0000348919, 0.0086467789
0.0329231160, 0.0041918234, 0.0000000016, 0.0000404148, 0.0096413523
0.0330598541, 0.0039324752, 0.0000000022, 0.0000473126, 0.0120312636
0.0331971601, 0.0039740369, 0.0000000024, 0.0000491605, 0.0123704271
0.0333350363, 0.0041686291, 0.0000000019, 0.0000435396, 0.0104445843
0.0334734852, 0.0042639719, 0.0000000015, 0.0000389241, 0.0091286020
0.0336125091, 0.0038841047, 0.0000000015, 0.0000382041, 0.0098360057
0.0337521104, 0.0040805821, 0.0000000015, 0.0000385373, 0.0094440799
0.0338922915, 0.0042512776, 0.0000000022, 0.0000467517, 0.0109970893
0.0340330548, 0.0041984677, 0.0000000027, 0.0000520655, 0.0124010832
0.0341744027, 0.0041034587, 0.0000000023, 0.0000477626, 0.0116395994
0.0343163377, 0.0042116486, 0.0000000022, 0.0000465676, 0.0110568514
0.0344588621, 0.0044601501, 0.0000000017, 0.0000407416, 0.0091345767
0.0346019785, 0.0043102565, 0.0000000020, 0.0000444754, 0.0103185098
0.0347456894, 0.0042069751, 0.0000000018, 0.0000421581, 0.0100209931
0.0348899970, 0.0042774788, 0.0000000017, 0.0000410142, 0.0095884057
0.0350349041, 0.0043588467, 0.0000000014, 0.0000379887, 0.0087153141
0.0351804129, 0.0044296003, 0.0000000021, 0.0000454704, 0.0102651338
0.0353265261, 0.0042434321, 0.0000000020, 0.0000451902, 0.0106494369
0.0354732462, 0.0043759859, 0.0000000015, 0.0000384726, 0.0087917575
0.0356205756, 0.0046553164, 0.0000000021, 0.0000456495, 0.0098058864
0.0357685169, 0.0043243259, 0.0000000012, 0.0000351055, 0.0081181393
0.0359170726, 0.0043280732, 0.0000000016, 0.0000397288, 0.0091793217
0.0360662453, 0.0044436509, 0.0000000013, 0.0000359255, 0.0080846895
0.0362160376, 0.0047163625, 0.0000000022, 0.0000468250, 0.0099282037
0.0363664520, 0.0045104732, 0.0000000027, 0.0000520975, 0.0115503360
0.0365174911, 0.0043946360, 0.0000000019, 0.0000434165, 0.0098794394
0.0366691576, 0.0046940654, 0.0000000019, 0.0000437266, 0.0093152964
0.0368214539, 0.0047937344, 0.0000000027, 0.0000519123, 0.0108291909
0.0369743827, 0.0043080270, 0.0000000021, 0.0000452840, 0.0105115433
0.0371279468, 0.0044948759, 0.0000000014, 0.0000379043, 0.0084327799
0.0372821485, 0.0048272437, 0.0000000022, 0.0000471800, 0.0097736970
0.0374369908, 0.0048907446, 0.0000000028, 0.0000529537, 0.0108273369
0.0375924761, 0.0045332218, 0.0000000023, 0.0000480098, 0.0105906496
