Batch-based tally statistics for PINSPEC
Tally name: total
Tally type: Flux
Tally Domain: Geometry
Logarithmically spaced bins with width = 0.001800
# batches: 10	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0182768325, 0.0026242700, 0.0000000073, 0.0000855304, 0.0325920589
0.0183527409, 0.0022399293, 0.0000000138, 0.0001176132, 0.0525075397
0.0184289645, 0.0021406479, 0.0000000127, 0.0001124929, 0.0525508575
0.0185055046, 0.0023629762, 0.0000000092, 0.0000959222, 0.0405937973
0.0185823627, 0.0024271221, 0.0000000128, 0.0001133447, 0.0466992243
0.0186595400, 0.0022077361, 0.0000000109, 0.0001045419, 0.0473525194
0.0187370378, 0.0023092340, 0.0000000043, 0.0000657756, 0.0284837150
0.0188148575, 0.0026962266, 0.0000000089, 0.0000943508, 0.0349936512
0.0188930003, 0.0021734569, 0.0000000096, 0.0000979131, 0.0450494786
0.0189714678, 0.0022986498, 0.0000000031, 0.0000559983, 0.0243613721
0.0190502611, 0.0024666136, 0.0000000099, 0.0000992827, 0.0402505987
0.0191293817, 0.0025667849, 0.0000000173, 0.0001317180, 0.0513163231
0.0192088309, 0.0023059889, 0.0000000030, 0.0000548678, 0.0237936134
0.0192886100, 0.0025951479, 0.0000000135, 0.0001161247, 0.0447468425
0.0193687205, 0.0027430759, 0.0000000185, 0.0001361880, 0.0496479329
0.0194491637, 0.0025771974, 0.0000000084, 0.0000913840, 0.0354586570
0.0195299411, 0.0023171620, 0.0000000065, 0.0000806054, 0.0347862694
0.0196110539, 0.0026781472, 0.0000000096, 0.0000979193, 0.0365623270
0.0196925036, 0.0024601157, 0.0000000098, 0.0000991325, 0.0402958865
0.0197742915, 0.0023125727, 0.0000000097, 0.0000984786, 0.0425840144
0.0198564192, 0.0024889705, 0.0000000167, 0.0001291725, 0.0518979531
0.0199388879, 0.0027611199, 0.0000000090, 0.0000949065, 0.0343724810
0.0200216992, 0.0024575827, 0.0000000129, 0.0001133816, 0.0461354064
0.0201048544, 0.0025260612, 0.0000000065, 0.0000806608, 0.0319314655
0.0201883550, 0.0029273770, 0.0000000060, 0.0000775960, 0.0265070175
0.0202722024, 0.0025893713, 0.0000000142, 0.0001192659, 0.0460597763
0.0203563980, 0.0025076630, 0.0000000113, 0.0001062074, 0.0423531468
0.0204409433, 0.0023086673, 0.0000000197, 0.0001404726, 0.0608457471
0.0205258397, 0.0029148500, 0.0000000124, 0.0001114833, 0.0382466527
0.0206110887, 0.0026120711, 0.0000000128, 0.0001131157, 0.0433049863
0.0206966918, 0.0026064471, 0.0000000203, 0.0001426270, 0.0547208685
0.0207826504, 0.0027711934, 0.0000000072, 0.0000846772, 0.0305562064
0.0208689661, 0.0027722323, 0.0000000093, 0.0000964483, 0.0347908350
0.0209556402, 0.0025056414, 0.0000000067, 0.0000817400, 0.0326223798
0.0210426743, 0.0025156136, 0.0000000180, 0.0001342844, 0.0533803576
0.0211300698, 0.0029769728, 0.0000000098, 0.0000990841, 0.0332835061
0.0212178284, 0.0026131984, 0.0000000094, 0.0000970713, 0.0371465562
0.0213059514, 0.0026180631, 0.0000000106, 0.0001030623, 0.0393658515
0.0213944405, 0.0031062117, 0.0000000305, 0.0001745067, 0.0561799232
0.0214832970, 0.0028450345, 0.0000000236, 0.0001536520, 0.0540070650
0.0215725226, 0.0028674953, 0.0000000074, 0.0000859705, 0.0299810463
0.0216621188, 0.0029509942, 0.0000000037, 0.0000609050, 0.0206387958
0.0217520870, 0.0032968786, 0.0000000070, 0.0000834453, 0.0253103965
0.0218424290, 0.0028583742, 0.0000000118, 0.0001085863, 0.0379888386
0.0219331462, 0.0028167797, 0.0000000098, 0.0000991487, 0.0351993171
0.0220242401, 0.0030567415, 0.0000000182, 0.0001350687, 0.0441871490
