Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Region
Logarithmically spaced bins
# batches: 20	, # bins: 2000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0642326483, 0.0023790684, 0.0000008567, 0.0009255716, 0.3890479290
0.0649016635, 0.0025773090, 0.0000005192, 0.0007205791, 0.2795858243
0.0655776468, 0.0022601766, 0.0000003427, 0.0005853972, 0.2590050533
0.0662606708, 0.0023754173, 0.0000006387, 0.0007991900, 0.3364419253
0.0669508089, 0.0026045898, 0.0000007781, 0.0008820922, 0.3386683595
0.0676481351, 0.0026212436, 0.0000009215, 0.0009599476, 0.3662183697
0.0683527243, 0.0022121787, 0.0000005580, 0.0007469612, 0.3376586115
0.0690646521, 0.0025173555, 0.0000004276, 0.0006539086, 0.2597601535
0.0697839950, 0.0026024326, 0.0000007111, 0.0008432411, 0.3240203284
0.0705108302, 0.0024291022, 0.0000005855, 0.0007651642, 0.3149987800
0.0712452358, 0.0029254691, 0.0000003682, 0.0006068052, 0.2074215016
0.0719872906, 0.0027595914, 0.0000010643, 0.0010316476, 0.3738407106
0.0727370743, 0.0027228531, 0.0000006246, 0.0007903376, 0.2902608115
0.0734946673, 0.0026175209, 0.0000007300, 0.0008543912, 0.3264123876
0.0742601511, 0.0025425186, 0.0000003694, 0.0006077992, 0.2390539853
0.0750336077, 0.0027960826, 0.0000012444, 0.0011155299, 0.3989617267
0.0758151203, 0.0025682893, 0.0000005085, 0.0007131235, 0.2776647866
0.0766047727, 0.0030437662, 0.0000005659, 0.0007522553, 0.2471462145
0.0774026498, 0.0031065455, 0.0000007051, 0.0008396820, 0.2702944544
0.0782088371, 0.0027860142, 0.0000007677, 0.0008761623, 0.3144859581
0.0790234213, 0.0026960402, 0.0000002684, 0.0005181061, 0.1921729856
0.0798464898, 0.0032185664, 0.0000009443, 0.0009717562, 0.3019220686
0.0806781309, 0.0031435851, 0.0000004974, 0.0007052752, 0.2243537797
0.0815184341, 0.0025161945, 0.0000006647, 0.0008153034, 0.3240223996
0.0823674893, 0.0031003434, 0.0000014718, 0.0012131629, 0.3912995161
0.0832253880, 0.0028025445, 0.0000009800, 0.0009899723, 0.3532405401
0.0840922220, 0.0031033778, 0.0000020361, 0.0014269125, 0.4597933498
0.0849680846, 0.0032049551, 0.0000012277, 0.0011080147, 0.3457192474
0.0858530698, 0.0034372561, 0.0000010053, 0.0010026517, 0.2917011839
0.0867472725, 0.0031232690, 0.0000010331, 0.0010164349, 0.3254394530
0.0876507887, 0.0033323945, 0.0000014075, 0.0011863902, 0.3560173300
0.0885637156, 0.0032880987, 0.0000012814, 0.0011319831, 0.3442667468
0.0894861510, 0.0036056778, 0.0000009125, 0.0009552650, 0.2649335313
0.0904181940, 0.0037921572, 0.0000010679, 0.0010333869, 0.2725063469
0.0913599448, 0.0034007247, 0.0000005957, 0.0007718349, 0.2269618947
0.0923115043, 0.0031940350, 0.0000011169, 0.0010568393, 0.3308790583
0.0932729749, 0.0031952260, 0.0000011820, 0.0010872000, 0.3402576216
0.0942444596, 0.0034898226, 0.0000007969, 0.0008926672, 0.2557915772
0.0952260628, 0.0032369145, 0.0000006336, 0.0007959716, 0.2459044126
0.0962178899, 0.0036324640, 0.0000009237, 0.0009610757, 0.2645795451
