94-Pu-240(n,&gamma;) ENDF/B-VII.1
680.014,0.665363
680.079,0.55588
680.154,0.467062
680.241,0.396926
680.356,0.332804
680.5,0.277787
680.672,0.231307
680.874,0.192438
681.133,0.157023
681.435,0.128257
681.766,0.106147
682.169,0.087252
682.617,0.0725374
683.163,0.06007
683.817,0.0496942
684.54,0.0416574
685.463,0.0346402
686.649,0.0284234
688.033,0.023512
689.417,0.0200745
691.394,0.0166519
693.766,0.0139002
696.271,0.0119235
698.907,0.010484
702.358,0.00929439
705.055,0.00891459
706.702,0.00914003
707.526,0.00950733
708.35,0.0103188
708.947,0.0114371
709.444,0.0131094
709.792,0.0151192
710.064,0.0176578
710.268,0.0207422
710.391,0.0237087
710.493,0.0276493
710.575,0.0327282
710.632,0.0380692
710.693,0.0463983
710.749,0.0573317
710.798,0.0709862
710.847,0.089764
710.896,0.115436
710.945,0.150237
710.988,0.190324
711.037,0.250084
711.086,0.328341
711.135,0.429356
711.184,0.557757
711.241,0.748598
711.305,1.01997
711.372,1.38753
711.454,1.95056
711.552,2.79246
711.863,5.94467
711.989,6.81548
712.1,7.0828
712.201,6.858
712.303,6.22784
712.448,4.8593
712.644,2.82863
712.745,1.95703
712.822,1.42451
712.889,1.04962
712.951,0.779875
713.008,0.582307
713.058,0.446477
713.108,0.339867
713.158,0.25752
713.208,0.195423
713.253,0.152475
713.298,0.119632
713.343,0.0947399
713.393,0.074031
713.444,0.0590976
713.494,0.0483646
713.548,0.0401872
713.613,0.0335084
713.686,0.0284654
713.779,0.0244262
713.907,0.0209367
714.091,0.0178836
714.295,0.0156727
714.545,0.0138119
714.962,0.0118391
715.463,0.0104377
716.224,0.00923317
716.985,0.00854842
718.506,0.0079168
720.332,0.00763703
721.144,0.00760762
724.39,0.00784218
728.454,0.00880929
731.318,0.0101202
733.364,0.0115907
735.409,0.0137872
737.046,0.01645
738.35,0.0194805
739.424,0.0232116
740.318,0.0278038
740.901,0.0323948
741.318,0.0374979
741.568,0.0426535
741.688,0.0469833
741.781,0.0524346
741.855,0.0593302
741.929,0.0700895
741.994,0.0845158
742.05,0.102404
742.106,0.127429
742.161,0.162077
742.217,0.209413
742.27,0.270383
742.327,0.355468
742.384,0.466428
742.44,0.608177
742.502,0.803387
742.574,1.09095
742.661,1.52624
742.772,2.22155
743.053,4.20742
743.171,4.8033
743.289,5.04387
743.3,5.04582
743.417,4.84543
743.546,4.22125
743.872,1.94141
743.972,1.36256
744.054,0.986967
744.127,0.728071
744.188,0.555134
744.25,0.421578
744.302,0.335844
744.359,0.2626
744.415,0.210409
744.471,0.172404
744.536,0.141615
744.601,0.121414
744.663,0.108889
744.752,0.0988651
744.885,0.0931683
744.973,0.0925317
745.239,0.0965645
745.681,0.111677
746.091,0.133144
746.476,0.162054
746.806,0.196768
747.123,0.243275
747.412,0.303532
747.646,0.372115
747.853,0.456196
748.025,0.553497
748.176,0.673732
748.297,0.809974
748.393,0.964422
748.477,1.15518
748.556,1.41
748.625,1.72286
748.694,2.16113
748.754,2.68962
748.815,3.40286
748.875,4.36036
748.935,5.63378
748.995,7.30602
749.055,9.46826
749.119,12.391
749.185,16.2267
749.264,21.9684
749.361,31.0126
749.484,45.0186
749.725,75.3239
749.863,88.0112
749.982,92.6187
750.0,92.7059
750.116,89.3425
750.237,79.4537
750.441,54.612
750.598,35.4101
750.697,25.3937
750.782,18.4738
750.859,13.5718
750.929,10.1164
750.991,7.75686
751.053,5.93745
751.11,4.65858
751.17,3.62688
751.231,2.85648
751.291,2.28489
751.36,1.81086
751.428,1.47309
751.501,1.21917
751.583,1.01298
751.687,0.834178
751.8,0.697543
751.955,0.5678
752.141,0.459933
752.34,0.377538
752.581,0.306142
752.85,0.249321
753.139,0.205211
753.476,0.168175
753.869,0.137712
754.281,0.115157
754.722,0.0983084
755.204,0.0860211
755.782,0.0781199
756.167,0.0770496
756.46,0.0791741
756.752,0.0852475
756.971,0.0944546
757.117,0.105345
757.227,0.119142
757.318,0.138255
757.392,0.16314
757.448,0.190948
757.504,0.230424
757.56,0.286553
757.608,0.354583
757.657,0.446359
757.706,0.569203
757.755,0.732048
757.807,0.963033
757.856,1.24447
757.905,1.60372
757.962,2.14132
758.019,2.83007
758.084,3.83276
758.154,5.19451
758.239,7.28142
758.342,10.4043
758.647,21.3119
758.773,24.5153
758.89,25.6778
758.9,25.685
759.016,24.7006
759.131,21.9788
759.319,15.4066
759.477,9.77806
759.572,6.98705
759.651,5.08407
759.72,3.74382
759.784,2.77433
759.839,2.12006
759.896,1.58495
759.945,1.22725
759.994,0.946914
760.043,0.73007
760.092,0.564361
760.138,0.444282
760.185,0.353072
760.237,0.276957
760.289,0.221837
760.348,0.178324
760.406,0.14789
760.464,0.126381
760.545,0.105927
760.643,0.0901572
760.757,0.0781378
760.92,0.0667093
761.139,0.0563871
761.395,0.0480754
761.702,0.041143
762.155,0.0343038
762.682,0.0290862
763.208,0.0255203
764.027,0.0218647
764.846,0.0193983
766.074,0.0169858
767.388,0.0154046
769.197,0.014219
770.913,0.0138342
772.941,0.0142966
774.159,0.0153461
774.997,0.0167889
775.556,0.0184942
775.976,0.0206538
776.255,0.0229913
776.48,0.0261615
776.607,0.0293621
776.692,0.0328544
776.776,0.0384612
776.84,0.0450084
776.903,0.0547387
776.956,0.066394
777.009,0.0825714
777.062,0.104863
777.112,0.132949
777.162,0.170523
777.212,0.219757
777.267,0.291514
777.323,0.385325
777.384,0.519384
777.449,0.706125
777.52,0.964191
777.598,1.32304
777.691,1.85653
777.828,2.81842
778.042,4.3914
778.161,5.02733
778.281,5.30573
778.3,5.31136
778.409,5.13358
778.523,4.60764
778.694,3.41326
778.88,2.05377
778.984,1.423
779.067,1.02272
779.138,0.751889
779.204,0.557515
779.263,0.420069
779.323,0.314353
779.376,0.241741
779.43,0.186482
779.477,0.149122
779.53,0.117552
779.584,0.0945789
779.637,0.0780888
779.7,0.0648229
779.762,0.0560825
779.816,0.0510753
779.887,0.0467896
779.994,0.0434917
780.12,0.0421723
780.21,0.0421463
780.481,0.0446882
780.752,0.0504658
781.018,0.0598224
781.284,0.0739
781.565,0.0947092
782.074,0.140235
782.318,0.155314
782.5,0.159116
782.698,0.1548
782.956,0.138068
783.546,0.0864855
783.802,0.0694602
784.059,0.0572356
784.315,0.0488277
784.591,0.0427883
784.971,0.0377282
785.351,0.0350252
785.921,0.0336714
786.492,0.034625
787.062,0.0377893
787.537,0.0426803
787.917,0.0489032
788.25,0.0571173
788.535,0.0676163
788.772,0.0805802
788.962,0.0958677
789.114,0.113969
789.219,0.131998
789.319,0.156761
789.404,0.187759
789.475,0.224465
789.547,0.27595
789.618,0.348727
789.685,0.443582
789.751,0.573798
789.818,0.750581
789.884,0.98696
789.951,1.2972
790.022,1.72807
790.1,2.33242
790.189,3.21809
790.293,4.5005
790.486,7.40097
790.648,9.77806
790.777,11.0843
790.9,11.5299
791.018,11.1202
791.141,9.9137
791.337,7.04412
791.51,4.4672
791.619,3.13295
791.705,2.29537
791.782,1.70542
791.852,1.28739
791.922,0.966402
791.983,0.751928
792.044,0.587798
792.105,0.463822
792.168,0.368836
792.23,0.300514
792.303,0.241384
792.377,0.199852
792.462,0.166214
792.562,0.139764
792.677,0.119176
792.831,0.100888
793.024,0.0857442
793.279,0.0725465
793.559,0.0630873
793.979,0.0542976
794.469,0.0485286
795.099,0.0448549
795.938,0.0434296
797.166,0.045358
798.395,0.0504338
799.534,0.0580038
800.656,0.0688382
801.779,0.0844606
802.676,0.102235
803.462,0.123801
804.247,0.154054
804.921,0.19088
805.514,0.236615
805.995,0.287947
806.452,0.355053
806.845,0.434912
807.181,0.528565
807.494,0.647459
807.775,0.794547
808.019,0.971303
808.246,1.19887
808.436,1.46636
808.6,1.78907
808.745,2.18972
808.865,2.66368
808.961,3.19031
809.057,3.91912
809.144,4.83016
809.23,6.08904
809.309,7.64625
809.389,9.77714
809.469,12.6093
809.551,16.3909
809.641,21.7742
809.74,29.4159
809.865,41.5576
810.205,81.2026
810.346,93.3955
810.482,98.3741
810.5,98.4429
810.623,95.1552
810.75,85.6495
810.962,61.7245
811.148,40.1637
811.27,28.5828
811.372,20.9167
811.464,15.6547
811.544,12.111
811.624,9.40522
811.709,7.27005
811.796,5.68823
811.873,4.65574
811.969,3.71837
812.07,3.02521
812.179,2.49528
812.315,2.03141
812.456,1.69263
812.617,1.41332
812.809,1.17007
813.057,0.947656
813.338,0.773355
813.643,0.641513
813.963,0.544196
814.348,0.464335
814.741,0.411216
815.15,0.377984
815.558,0.363056
815.695,0.361905
816.073,0.369141
816.452,0.393946
816.831,0.442402
817.162,0.51396
817.448,0.61103
817.687,0.733571
817.878,0.876961
818.033,1.04591
818.172,1.27054
818.28,1.53074
818.376,1.86567
818.453,2.25531
818.53,2.80336
818.597,3.45244
818.663,4.32901
818.727,5.44437
818.794,7.0289
818.862,9.12417
818.93,11.8482
819.001,15.5239
819.08,20.6989
819.171,28.2824
819.286,40.2812
819.628,82.91
819.769,95.3222
819.892,99.3916
819.9,99.4051
820.017,96.1146
820.155,84.7618
820.371,58.0552
820.537,37.634
820.64,27.2718
820.725,20.3441
820.802,15.3432
820.874,11.6824
820.945,8.85199
821.009,6.91952
821.077,5.34512
821.139,4.26504
821.21,3.34544
821.281,2.67724
821.36,2.14012
821.438,1.76913
821.515,1.49915
821.626,1.22649
821.75,1.01703
821.909,0.831121
822.095,0.680331
822.294,0.564547
822.533,0.463763
822.839,0.372489
823.157,0.30511
823.529,0.248841
823.954,0.203053
824.449,0.165214
824.963,0.137155
825.644,0.110683
826.396,0.0903278
827.193,0.0750686
828.122,0.0623293
829.205,0.0518448
830.393,0.0437263
831.818,0.0370344
833.303,0.0322314
834.967,0.0287817
836.493,0.0270379
837.602,0.026612
838.917,0.0272474
839.794,0.0286052
840.67,0.0312778
841.31,0.0346682
841.916,0.0397824
842.421,0.0467058
842.827,0.0555689
843.135,0.0658799
843.392,0.0787478
843.577,0.0925182
843.731,0.110082
843.839,0.129451
843.916,0.150225
843.993,0.181032
844.051,0.214438
844.108,0.261004
844.166,0.326267
844.218,0.40714
844.27,0.516325
844.322,0.662804
844.374,0.857634
844.424,1.10333
844.478,1.44776
844.532,1.8942
844.586,2.46428
844.647,3.29645
844.713,4.42793
844.784,5.97437
844.861,8.08399
844.959,11.45
845.097,17.1666
845.341,27.8626
845.475,31.8553
845.6,33.1868
845.715,32.0533
845.83,28.8905
846.011,21.3595
846.206,12.7871
846.306,9.13706
846.387,6.73065
846.46,4.97978
846.529,3.66977
846.591,2.75807
846.653,2.05014
846.709,1.55107
846.766,1.1693
846.817,0.904568
846.868,0.702375
846.92,0.549559
846.966,0.445079
847.02,0.353604
847.074,0.286857
847.135,0.232466
847.197,0.194472
847.274,0.162248
847.366,0.137388
847.459,0.121188
847.598,0.105379
847.777,0.0923443
847.993,0.0821735
848.28,0.0737025
848.64,0.0679829
849.088,0.0655592
849.599,0.0672265
850.109,0.0730306
850.62,0.0835814
851.066,0.0981579
851.484,0.118636
851.837,0.144175
852.151,0.177084
852.426,0.218791
852.662,0.270588
852.848,0.329742
852.995,0.397097
853.113,0.475613
853.209,0.568821
853.295,0.691216
853.369,0.843182
853.43,1.0198
853.491,1.26131
853.553,1.59245
853.608,1.99355
853.668,2.57694
853.728,3.3582
853.788,4.3917
853.847,5.70822
853.913,7.62807
853.98,10.1005
854.053,13.5985
854.134,18.4599
854.232,25.831
854.366,38.1497
854.617,63.3559
854.755,73.3665
854.883,77.2775
854.9,77.3337
855.026,74.3266
855.151,66.0245
855.356,46.1466
855.528,29.1889
855.636,20.4899
855.72,15.0907
855.8,11.0049
855.872,8.12667
855.938,6.09302
855.997,4.69183
856.056,3.607
856.117,2.74929
856.176,2.13253
856.235,1.67226
856.294,1.33108
856.353,1.07893
856.417,0.879192
856.491,0.715412
856.576,0.584145
856.662,0.49349
856.785,0.405061
856.932,0.333902
857.109,0.274804
857.335,0.221991
857.57,0.182879
857.845,0.149958
858.179,0.121526
858.572,0.0981325
859.014,0.0798137
859.495,0.0658092
860.094,0.0536937
860.742,0.0446815
861.498,0.0374814
862.325,0.0321719
863.358,0.0276858
864.391,0.0247945
865.513,0.0228752
866.929,0.0217678
867.638,0.0216756
868.812,0.0223136
869.986,0.0241337
871.042,0.0272639
871.725,0.0307558
872.408,0.03632
872.955,0.0433419
873.393,0.0520383
873.705,0.0612175
873.995,0.07347
874.233,0.0881042
874.432,0.105978
874.571,0.124542
874.668,0.143219
874.757,0.168341
874.834,0.200073
874.898,0.238043
874.962,0.291916
875.02,0.361056
875.07,0.441109
875.12,0.547063
875.169,0.686729
875.224,0.890807
875.279,1.16283
875.336,1.53727
875.387,1.97385
875.446,2.62947
875.506,3.47449
875.574,4.71575
875.648,6.44457
875.728,8.80464
875.823,12.3376
875.946,17.9689
876.234,32.4062
876.373,37.1597
876.5,38.7006
876.627,37.1495
876.764,32.4871
877.131,14.3404
877.239,9.97804
877.318,7.38987
877.392,5.46254
877.463,4.00724
877.527,2.99014
877.584,2.28446
877.641,1.73498
877.695,1.32761
877.75,1.01652
877.8,0.800451
877.85,0.634704
877.899,0.50848
877.954,0.40472
878.011,0.32524
878.075,0.262552
878.139,0.21863
878.216,0.182323
878.293,0.157464
878.392,0.135405
878.54,0.114048
878.724,0.0966858
878.98,0.080818
879.264,0.0691669
879.619,0.0596549
880.045,0.0525842
880.647,0.0471338
881.249,0.0446857
881.65,0.0442071
882.439,0.0453115
883.426,0.0499216
884.215,0.0564397
885.012,0.066478
885.73,0.0799068
886.346,0.0966113
886.875,0.116942
887.372,0.144025
887.806,0.177792
888.193,0.220726
888.509,0.270124
888.785,0.330123
889.022,0.401092
889.227,0.485629
889.416,0.594735
889.574,0.72521
889.701,0.876446
889.807,1.06173
889.902,1.30158
889.985,1.60434
890.054,1.95578
890.123,2.43532
890.192,3.09049
890.261,3.98183
890.329,5.16382
890.393,6.6341
890.465,8.76634
890.537,11.5419
890.615,15.4286
890.702,20.9102
890.81,29.4802
890.951,43.3089
891.229,72.5128
891.368,82.4706
891.5,85.8653
891.62,83.0553
891.753,74.1405
891.963,52.698
892.151,33.103
892.264,23.3858
892.354,17.2286
892.439,12.639
892.51,9.65459
892.582,7.33042
892.653,5.5584
892.716,4.36028
892.783,3.39574
892.852,2.66029
892.921,2.12132
892.99,1.72668
893.069,1.40148
893.15,1.16415
893.245,0.967299
893.363,0.797253
893.493,0.667351
893.671,0.543861
893.884,0.441298
894.105,0.365591
894.381,0.29777
894.713,0.240856
895.099,0.195149
895.542,0.159575
896.015,0.133635
896.583,0.112835
897.27,0.0972376
897.909,0.0890629
898.549,0.0855096
898.762,0.0852695
899.34,0.0871201
899.919,0.0931336
900.498,0.10518
900.932,0.120887
901.276,0.140476
901.576,0.166629
901.775,0.192636
901.942,0.2248
902.075,0.265029
902.175,0.312486
902.258,0.372846
902.325,0.443318
902.392,0.543717
902.455,0.679137
902.513,0.852173
902.571,1.08804
902.63,1.40702
902.688,1.83383
902.746,2.39775
902.806,3.15605
902.864,4.1042
902.931,5.49201
902.998,7.25747
903.071,9.69223
903.164,13.597
903.276,19.4358
903.634,41.7013
903.766,47.386
903.894,49.5011
903.9,49.5059
904.02,47.8098
904.145,42.8066
904.34,31.0712
904.531,19.078
904.644,13.248
904.735,9.52573
904.808,7.14128
904.882,5.2662
904.946,3.99235
905.01,3.00865
905.067,2.33163
905.124,1.82143
905.18,1.43391
905.237,1.14335
905.293,0.928014
905.357,0.751281
905.422,0.628589
905.502,0.527575
905.578,0.467796
905.665,0.425637
905.796,0.393442
905.948,0.38126
906.013,0.381153
906.144,0.387729
906.404,0.424936
906.6,0.476064
906.795,0.555448
906.953,0.653233
907.09,0.783079
907.2,0.942073
907.282,1.11634
907.364,1.3656
907.436,1.67526
907.508,2.10834
907.57,2.61465
907.632,3.28681
907.693,4.17236
907.762,5.47459
907.83,7.19543
907.899,9.42742
907.968,12.2624
908.049,16.5331
908.142,22.7139
908.257,32.1884
908.483,54.9663
908.664,71.8904
908.79,79.4238
908.9,81.637
909.021,78.9449
909.147,70.9901
909.35,51.4986
909.548,31.726
909.665,22.1938
909.757,16.1626
909.839,11.9419
909.915,8.93026
909.985,6.76242
910.054,5.14364
910.122,3.92276
910.182,3.11462
910.247,2.45186
910.309,1.98308
910.381,1.58189
910.453,1.29435
910.525,1.08648
910.614,0.903678
910.71,0.766463
910.847,0.633649
910.985,0.543106
911.177,0.455161
911.417,0.381599
911.705,0.324954
912.041,0.286664
912.329,0.271316
912.521,0.269074
912.835,0.280406
913.045,0.301375
913.254,0.339896
913.392,0.383064
913.51,0.441657
913.61,0.521981
913.694,0.625994
913.769,0.766244
913.836,0.946764
913.894,1.16586
913.957,1.48721
914.01,1.84482
914.062,2.30681
914.125,3.03451
914.187,3.99836
914.251,5.27724
914.317,6.9788
914.39,9.40213
914.474,12.9526
914.568,18.0213
914.689,26.1736
915.022,52.212
915.166,60.0402
915.298,62.6291
915.3,62.6298
915.426,60.329
915.551,53.949
915.755,38.4411
915.945,23.7236
916.053,16.764
916.137,12.4311
916.219,9.06571
916.288,6.8291
916.357,5.08315
916.422,3.80474
916.479,2.95919
916.535,2.30244
916.592,1.79843
916.652,1.39731
916.708,1.11342
916.765,0.900783
916.827,0.726918
916.89,0.600891
916.965,0.493579
917.055,0.406587
917.158,0.340555
917.275,0.289516
917.421,0.245432
917.601,0.207239
917.831,0.172496
918.107,0.143005
918.434,0.118457
918.81,0.0985516
919.25,0.0822503
919.776,0.0686624
920.433,0.057162
921.223,0.0479737
922.218,0.0402852
923.081,0.0358586
924.377,0.031609
925.526,0.029381
926.961,0.0280263
927.678,0.0278351
929.591,0.0287776
931.026,0.0310184
932.35,0.034546
933.619,0.0398956
934.676,0.046538
935.695,0.0559196
936.502,0.0666057
937.214,0.0797975
937.906,0.0979185
938.492,0.119685
939.03,0.14803
939.501,0.183348
939.905,0.226105
940.251,0.277281
940.578,0.34518
940.847,0.423804
941.073,0.515091
941.275,0.628117
941.443,0.759871
941.578,0.907197
941.698,1.09283
941.794,1.30216
941.89,1.5986
941.971,1.95213
942.052,2.44581
942.124,3.05034
942.197,3.86776
942.266,4.91394
942.341,6.42725
942.413,8.36022
942.489,10.966
942.573,14.7101
942.666,20.0084
942.772,27.6306
942.908,39.7373
943.216,69.6486
943.369,79.7469
943.5,82.6933
943.631,79.7254
943.777,70.2498
944.023,46.5332
944.198,30.1341
944.312,21.5163
944.409,15.6737
944.49,11.8183
944.572,8.82855
944.646,6.76871
944.721,5.1647
944.788,4.08394
944.856,3.2621
944.932,2.56588
945.009,2.06168
945.093,1.66617
945.19,1.3497
945.298,1.10461
945.404,0.935485
945.548,0.771723
945.721,0.634391
945.923,0.520868
946.153,0.42784
946.422,0.349889
946.759,0.281196
947.143,0.226823
947.528,0.188514
947.999,0.155393
948.518,0.130186
949.143,0.109807
949.768,0.0965028
950.613,0.0861261
951.306,0.0826257
951.652,0.0823557
952.317,0.0846422
952.982,0.0913111
953.647,0.104036
954.146,0.1196
954.631,0.142665
955.014,0.169652
955.379,0.207073
955.692,0.254342
955.96,0.313547
956.177,0.383145
956.337,0.456109
956.465,0.538291
956.583,0.648011
956.672,0.767847
956.762,0.939909
956.84,1.15676
956.907,1.41525
956.976,1.77776
957.043,2.26214
957.11,2.91877
957.177,3.80046
957.241,4.90606
957.313,6.53607
957.384,8.66247
957.464,11.7154
957.547,15.7682
957.648,21.9694
957.777,31.8781
958.094,60.1518
958.247,70.1759
958.383,73.8322
958.4,73.8799
958.528,71.2702
958.658,63.8304
958.87,45.6237
959.069,28.1377
959.18,20.1443
959.269,14.9099
959.352,11.0401
959.427,8.29622
959.499,6.25433
959.563,4.84633
959.627,3.75521
959.694,2.88535
959.761,2.23764
959.828,1.75983
959.895,1.40925
959.959,1.16274
960.036,0.947657
960.125,0.772887
960.214,0.651329
960.317,0.552905
960.438,0.469872
960.598,0.392696
960.789,0.327218
961.032,0.268644
961.3,0.223011
961.639,0.182899
961.99,0.154108
962.412,0.130287
962.948,0.110547
963.458,0.0988275
963.968,0.091839
964.734,0.0879788
965.373,0.0901147
966.013,0.0975201
966.493,0.107529
967.053,0.126148
967.481,0.147947
967.857,0.17562
968.17,0.208124
968.462,0.250497
968.712,0.301222
968.921,0.359492
969.102,0.428917
969.276,0.524268
969.415,0.637779
969.519,0.762754
969.617,0.932574
969.702,1.14888
969.775,1.41065
969.848,1.77424
969.918,2.2519
969.987,2.90322
970.057,3.78367
970.126,4.9592
970.194,6.46069
970.271,8.6694
970.347,11.5249
970.431,15.4838
970.525,21.0768
970.646,30.0883
971.011,62.06
971.158,71.1175
971.292,74.2452
971.3,74.2543
971.423,71.8898
971.551,64.8842
971.743,48.8639
971.958,29.7835
972.076,21.0633
972.177,15.1109
972.26,11.2325
972.337,8.4421
972.41,6.37381
972.479,4.85944
972.549,3.70849
972.618,2.84702
972.688,2.20996
972.751,1.78319
972.824,1.4161
972.897,1.15172
972.984,0.929541
973.081,0.75922
973.192,0.626957
973.331,0.515332
973.484,0.430664
973.693,0.350049
973.937,0.284714
974.215,0.23234
974.556,0.187864
974.904,0.15642
975.286,0.132257
975.669,0.115563
976.17,0.102064
976.559,0.0974994
976.754,0.0974829
977.075,0.102656
977.235,0.110213
977.369,0.122969
977.449,0.136271
977.529,0.157058
977.596,0.183264
977.664,0.222569
977.727,0.274655
977.782,0.337463
977.837,0.421553
977.892,0.533028
977.947,0.679164
978.002,0.86841
978.065,1.14974
978.13,1.5327
978.194,2.01448
978.267,2.71576
978.35,3.72208
978.447,5.22096
978.562,7.43694
978.917,15.4885
979.058,17.7165
979.193,18.5416
979.2,18.5435
979.334,17.8026
979.479,15.5587
979.859,6.98793
979.975,4.85391
980.066,3.49811
980.145,2.57754
980.215,1.92423
980.278,1.46632
980.341,1.10747
980.404,0.831477
980.461,0.638084
980.519,0.49056
980.571,0.388248
980.624,0.309042
980.684,0.242766
980.743,0.19463
980.803,0.159818
980.871,0.131665
980.939,0.112096
981.024,0.0954969
981.126,0.0825615
981.231,0.0737447
981.388,0.0648399
981.649,0.0552643
981.963,0.0477495
982.374,0.0412305
982.921,0.0356332
983.604,0.0312159
984.603,0.0273626
985.956,0.0246918
987.31,0.0236708
987.761,0.0236089
989.23,0.0243634
990.7,0.0266242
992.036,0.0304067
993.107,0.0352839
993.999,0.0412693
994.875,0.0498169
995.669,0.0612075
996.351,0.0754808
996.934,0.0930716
997.445,0.114956
997.859,0.139706
998.256,0.172845
998.589,0.211567
998.872,0.256979
999.14,0.316067
999.367,0.385769
999.562,0.468857
999.736,0.574827
999.878,0.700946
999.992,0.848408
1000.08,1.02204
1000.17,1.24597
1000.24,1.51157
1000.32,1.87405
1000.39,2.37011
1000.46,3.04721
1000.53,3.96444
1000.61,5.1918
1000.68,6.80932
1000.75,8.74533
1000.83,11.5516
1000.92,15.6112
1001.02,21.6077
1001.14,30.2732
1001.51,61.4741
1001.66,70.2025
1001.8,73.1915
1001.8,73.1948
1001.93,70.6954
1002.07,62.8373
1002.3,43.8761
1002.49,27.7474
1002.61,19.7558
1002.71,14.4292
1002.79,11.0339
1002.87,8.14589
1002.94,6.22255
1003.02,4.74509
1003.09,3.62952
1003.16,2.83921
1003.23,2.23215
1003.3,1.78397
1003.37,1.4534
1003.45,1.19684
1003.53,0.986584
1003.62,0.834919
1003.74,0.682598
1003.88,0.558833
1004.07,0.453326
1004.29,0.365848
1004.52,0.30016
1004.8,0.242209
1005.09,0.199175
1005.43,0.162554
1005.82,0.132292
1006.26,0.107754
1006.77,0.0872262
1007.31,0.0715148
1007.96,0.0580548
1008.68,0.0475247
1009.46,0.039275
1010.36,0.0324023
1011.4,0.0268475
1012.65,0.0222764
1014.13,0.0186477
1015.46,0.0165442
1016.79,0.0152841
1018.11,0.0148866
1019.29,0.0155593
1020.07,0.0170535
1020.66,0.0192717
1021.06,0.0217515
1021.35,0.0245817
1021.66,0.0289454
1021.86,0.0333815
1022.01,0.0383846
1022.14,0.0450552
1022.23,0.0527156
1022.31,0.0623276
1022.37,0.0733691
1022.44,0.0888253
1022.5,0.110587
1022.55,0.1368
1022.6,0.169391
1022.66,0.21505
1022.71,0.275462
1022.77,0.354706
1022.83,0.469357
1022.89,0.619987
1022.95,0.830738
1023.02,1.12116
1023.08,1.49465
1023.16,2.03042
1023.24,2.71524
1023.33,3.78406
1023.46,5.47764
1023.81,11.2176
1023.95,12.8306
1024.09,13.4374
1024.1,13.4393
1024.22,13.0018
1024.36,11.6539
1024.56,8.46045
1024.76,5.1858
1024.88,3.63494
1024.98,2.597
1025.06,1.88115
1025.13,1.3995
1025.2,1.05788
1025.25,0.817262
1025.31,0.626944
1025.37,0.478677
1025.43,0.364733
1025.49,0.278327
1025.54,0.213545
1025.6,0.167207
1025.66,0.131378
1025.71,0.105167
1025.78,0.0840489
1025.84,0.0706186
1025.91,0.0587178
1026.0,0.0491465
1026.1,0.0418796
1026.22,0.0362375
1026.36,0.0316837
1026.6,0.0266335
1026.87,0.0228169
1027.27,0.019129
1027.75,0.0163408
1028.3,0.0143571
1028.96,0.0128472
1029.85,0.0116904
1031.19,0.0109768
1031.63,0.0109217
1032.98,0.0112189
1034.33,0.012297
1035.23,0.0136613
1036.06,0.0156827
1036.75,0.0182709
1037.3,0.0213761
1037.78,0.0253144
1038.19,0.0301671
1038.53,0.0359356
1038.86,0.0439175
1039.09,0.0520416
1039.31,0.0627664
1039.46,0.0736135
1039.59,0.0882688
1039.7,0.10603
1039.78,0.127786
1039.86,0.155716
1039.92,0.188688
1039.98,0.234358
1040.04,0.297715
1040.1,0.375285
1040.15,0.478626
1040.21,0.621163
1040.27,0.809847
1040.33,1.05684
1040.38,1.37615
1040.44,1.78344
1040.51,2.39245
1040.58,3.18951
1040.65,4.3042
1040.73,5.83902
1040.83,8.14842
1040.96,11.8512
1041.3,23.3171
1041.45,26.8639
1041.59,28.1532
1041.6,28.1613
1041.74,27.0724
1041.87,24.0612
1042.09,16.8046
1042.28,10.6141
1042.39,7.55709
1042.48,5.47957
1042.57,4.0213
1042.64,2.96982
1042.71,2.26244
1042.77,1.68567
1042.83,1.30137
1042.89,1.00111
1042.95,0.769653
1043.0,0.593427
1043.06,0.466223
1043.11,0.370053
1043.17,0.290251
1043.24,0.232889
1043.3,0.188079
1043.37,0.157237
1043.44,0.13597
1043.52,0.119669
1043.64,0.105145
1043.75,0.0984306
1043.83,0.0975596
1043.91,0.0999395
1044.0,0.109114
1044.08,0.12308
1044.15,0.142897
1044.21,0.172479
1044.27,0.209169
1044.33,0.259096
1044.39,0.325969
1044.44,0.4141
1044.5,0.528482
1044.57,0.698338
1044.64,0.915931
1044.71,1.21826
1044.79,1.65978
1044.88,2.29128
1044.99,3.23682
1045.15,4.93477
1045.41,7.80201
1045.56,8.90861
1045.7,9.28006
1045.83,8.96636
1045.95,8.09179
1046.14,6.21406
1046.37,3.6247
1046.48,2.56244
1046.58,1.8725
1046.66,1.3679
1046.74,1.00788
1046.81,0.754889
1046.87,0.573617
1046.93,0.43306
1047.0,0.32592
1047.05,0.251877
1047.11,0.195555
1047.17,0.153166
1047.23,0.120653
1047.29,0.0957385
1047.35,0.077868
1047.42,0.0635532
1047.5,0.0537072
1047.59,0.0454529
1047.68,0.0399738
1047.81,0.0346621
1047.99,0.0300346
1048.24,0.0260176
1048.61,0.0220886
1049.02,0.0192318
1049.6,0.0166743
1050.18,0.0150584
1051.06,0.0136114
1052.34,0.0126023
1053.63,0.0123437
1055.25,0.0127288
1056.87,0.013744
1058.42,0.015378
1060.04,0.0180232
1061.43,0.0213904
1062.66,0.0256724
1063.83,0.031634
1064.78,0.0386901
1065.58,0.04697
1066.32,0.0578033
1066.94,0.0702341
1067.55,0.087622
1068.04,0.107097
